Ob_GeneID,Dm_GeneID
LOC114879789,FBgn0033294
LOC114879789,FBgn0002571
LOC114879789,FBgn0050359
LOC114879789,FBgn0002569
LOC114879789,FBgn0033296
LOC114879789,FBgn0033297
LOC114879789,FBgn0050360
LOC114879691,FBgn0265595
LOC114879669,FBgn0031633
LOC114879664,FBgn0001220
LOC114880023,FBgn0261698
LOC114879942,FBgn0035541
LOC114879936,FBgn0035539
LOC114879472,FBgn0035538
LOC114879464,FBgn0037726
LOC114879479,FBgn0031951
LOC114880102,FBgn0040765
LOC114880084,FBgn0034128
LOC114880084,FBgn0034131
LOC114880084,FBgn0034126
LOC114880084,FBgn0031747
LOC114880133,FBgn0034128
LOC114880133,FBgn0034131
LOC114880133,FBgn0034126
LOC114880133,FBgn0031747
LOC114880434,FBgn0035540
LOC114880410,FBgn0035802
LOC114880139,FBgn0035769
LOC114880153,FBgn0036085
LOC114880153,FBgn0052407
LOC114880153,FBgn0053523
LOC114880343,FBgn0005648
LOC114880612,FBgn0037623
LOC114880556,FBgn0039633
LOC114880393,FBgn0035699
LOC114880393,FBgn0261801
LOC114880090,FBgn0001258
LOC114880320,FBgn0015766
LOC114880327,FBgn0032907
LOC114880196,FBgn0030600
LOC114880280,FBgn0030603
LOC114880228,FBgn0034931
LOC114880531,FBgn0013469
LOC114880523,FBgn0260450
LOC114880545,FBgn0085188
LOC114880494,FBgn0053513
LOC114880118,FBgn0035199
LOC114881066,FBgn0051217
LOC114880860,FBgn0038000
LOC114880836,FBgn0034401
LOC114880978,FBgn0035604
LOC114880978,FBgn0261401
LOC114880978,FBgn0036757
LOC114880978,FBgn0261402
LOC114880950,FBgn0035604
LOC114880950,FBgn0261401
LOC114880950,FBgn0036757
LOC114880950,FBgn0261402
LOC114880941,FBgn0035604
LOC114880941,FBgn0261401
LOC114880941,FBgn0036757
LOC114880941,FBgn0261402
LOC114880965,FBgn0035453
LOC114880965,FBgn0030162
LOC114880959,FBgn0263237
LOC114880787,FBgn0037989
LOC114880896,FBgn0034814
LOC114880905,FBgn0002707
LOC114881279,FBgn0027101
LOC114881279,FBgn0016930
LOC114880780,FBgn0032101
LOC114880673,FBgn0037896
LOC114880983,FBgn0086758
LOC114881048,FBgn0021906
LOC114881060,FBgn0037899
LOC114880628,FBgn0033476
LOC114880665,FBgn0027359
LOC114881109,FBgn0036512
LOC114881115,FBgn0262081
LOC114881128,FBgn0038282
LOC114881215,FBgn0038282
LOC114881204,FBgn0028424
LOC114881187,FBgn0262081
LOC114881178,FBgn0036512
LOC114880773,FBgn0027359
LOC114880741,FBgn0033476
LOC114881033,FBgn0037899
LOC114881019,FBgn0021906
LOC114880871,FBgn0086758
LOC114880828,FBgn0037896
LOC114880682,FBgn0032101
LOC114881299,FBgn0027101
LOC114881299,FBgn0016930
LOC114880935,FBgn0002707
LOC114880920,FBgn0034814
LOC114880691,FBgn0037989
LOC114881261,FBgn0263237
LOC114881270,FBgn0035453
LOC114881270,FBgn0030162
LOC114880990,FBgn0035604
LOC114880990,FBgn0261401
LOC114880990,FBgn0036757
LOC114880990,FBgn0261402
LOC114880995,FBgn0035604
LOC114880995,FBgn0261401
LOC114880995,FBgn0036757
LOC114880995,FBgn0261402
LOC114881247,FBgn0034401
LOC114880864,FBgn0038000
LOC114881040,FBgn0051217
LOC114881399,FBgn0032230
LOC114881407,FBgn0032229
LOC114881380,FBgn0035295
LOC114881570,FBgn0030334
LOC114881633,FBgn0013759
LOC114881512,FBgn0039705
LOC114881504,FBgn0039852
LOC114881504,FBgn0039851
LOC114881504,FBgn0039704
LOC114881551,FBgn0038976
LOC114881566,FBgn0037546
LOC114881376,FBgn0285925
LOC114881370,FBgn0005654
LOC114881336,FBgn0285925
LOC114881330,FBgn0005654
LOC114881461,FBgn0037546
LOC114881483,FBgn0038976
LOC114881523,FBgn0039705
LOC114881587,FBgn0013759
LOC114881323,FBgn0030334
LOC114881421,FBgn0035295
LOC114881449,FBgn0032229
LOC114881436,FBgn0032230
LOC114881830,FBgn0004198
LOC114882110,FBgn0025820
LOC114882093,FBgn0032724
LOC114882104,FBgn0036516
LOC114882115,FBgn0025814
LOC114882115,FBgn0053178
LOC114882115,FBgn0053177
LOC114882328,FBgn0036746
LOC114882358,FBgn0011279
LOC114882358,FBgn0010403
LOC114882358,FBgn0011281
LOC114882348,FBgn0035088
LOC114881792,FBgn0033451
LOC114881799,FBgn0052694
LOC114881822,FBgn0263216
LOC114881999,FBgn0030161
LOC114881987,FBgn0034860
LOC114881987,FBgn0029836
LOC114882010,FBgn0029837
LOC114882024,FBgn0029838
LOC114882018,FBgn0029839
LOC114881977,FBgn0260817
LOC114881914,FBgn0032593
LOC114881946,FBgn0026721
LOC114881969,FBgn0034184
LOC114881981,FBgn0033763
LOC114882124,FBgn0041111
LOC114882169,FBgn0043456
LOC114882155,FBgn0032479
LOC114881737,FBgn0052177
LOC114882241,FBgn0036020
LOC114882239,FBgn0031575
LOC114882251,FBgn0051957
LOC114882231,FBgn0004406
LOC114881678,FBgn0037100
LOC114881725,FBgn0004369
LOC114882194,FBgn0011286
LOC114881760,FBgn0034829
LOC114881760,FBgn0035205
LOC114881688,FBgn0025776
LOC114882064,FBgn0005659
LOC114882078,FBgn0286511
LOC114881707,FBgn0011296
LOC114881754,FBgn0011296
LOC114881713,FBgn0011296
LOC114881747,FBgn0011296
LOC114882053,FBgn0011296
LOC114882048,FBgn0011296
LOC114882058,FBgn0036198
LOC114882313,FBgn0259714
LOC114882313,FBgn0051708
LOC114882320,FBgn0034689
LOC114882320,FBgn0028892
LOC114882320,FBgn0034688
LOC114882320,FBgn0034687
LOC114882287,FBgn0040752
LOC114882258,FBgn0086655
LOC114882263,FBgn0040238
LOC114881903,FBgn0032120
LOC114882755,FBgn0038874
LOC114882753,FBgn0000527
LOC114882752,FBgn0037249
LOC114882811,FBgn0266518
LOC114882734,FBgn0051998
LOC114882779,FBgn0052576
LOC114882778,FBgn0003360
LOC114882775,FBgn0016081
LOC114882777,FBgn0053696
LOC114882780,FBgn0033344
LOC114882630,FBgn0035144
LOC114882615,FBgn0028573
LOC114882629,FBgn0051638
LOC114882627,FBgn0027553
LOC114882628,FBgn0085212
LOC114882585,FBgn0085436
LOC114882624,FBgn0029706
LOC114882633,FBgn0052280
LOC114882593,FBgn0036004
LOC114882631,FBgn0031909
LOC114882631,FBgn0035449
LOC114882625,FBgn0036896
LOC114882789,FBgn0001078
LOC114882791,FBgn0035811
LOC114882796,FBgn0036028
LOC114882795,FBgn0036030
LOC114882797,FBgn0015321
LOC114882794,FBgn0036660
LOC114882799,FBgn0035097
LOC114882799,FBgn0031546
LOC114882799,FBgn0031545
LOC114882798,FBgn0053276
LOC114882774,FBgn0037819
LOC114882770,FBgn0030892
LOC114882769,FBgn0032924
LOC114882772,FBgn0024992
LOC114882663,FBgn0014143
LOC114882665,FBgn0045759
LOC114882661,FBgn0042178
LOC114882661,FBgn0042177
LOC114882670,FBgn0267849
LOC114882672,FBgn0037313
LOC114882668,FBgn0025111
LOC114882666,FBgn0024754
LOC114882669,FBgn0035254
LOC114882667,FBgn0030060
LOC114882662,FBgn0035959
LOC114882690,FBgn0010762
LOC114882806,FBgn0031869
LOC114882807,FBgn0036386
LOC114882809,FBgn0033266
LOC114882810,FBgn0050493
LOC114882808,FBgn0050496
LOC114882496,FBgn0032816
LOC114882453,FBgn0263354
LOC114882471,FBgn0052409
LOC114882525,FBgn0036188
LOC114882384,FBgn0052085
LOC114882464,FBgn0001961
LOC114882394,FBgn0030360
LOC114882737,FBgn0267796
LOC114882783,FBgn0261555
LOC114882784,FBgn0030683
LOC114882785,FBgn0035355
LOC114882785,FBgn0035356
LOC114882781,FBgn0011828
LOC114882726,FBgn0035235
LOC114882732,FBgn0035987
LOC114882731,FBgn0035904
LOC114882731,FBgn0086348
LOC114882731,FBgn0035907
LOC114882731,FBgn0035906
LOC114882729,FBgn0005658
LOC114882728,FBgn0035677
LOC114882725,FBgn0262508
LOC114882730,FBgn0017430
LOC114882645,FBgn0016756
LOC114882646,FBgn0026317
LOC114882649,FBgn0036191
LOC114882644,FBgn0261934
LOC114882648,FBgn0003346
LOC114882650,FBgn0035519
LOC114882657,FBgn0262732
LOC114882656,FBgn0002284
LOC114882654,FBgn0031661
LOC114882655,FBgn0004895
LOC114882653,FBgn0052483
LOC114882653,FBgn0035154
LOC114882653,FBgn0051821
LOC114882653,FBgn0051823
LOC114882700,FBgn0036910
LOC114882693,FBgn0034734
LOC114882703,FBgn0262716
LOC114882698,FBgn0027549
LOC114882706,FBgn0036008
LOC114882697,FBgn0004133
LOC114882707,FBgn0028325
LOC114882707,FBgn0029722
LOC114882694,FBgn0266099
LOC114882704,FBgn0052528
LOC114882705,FBgn0035374
LOC114882695,FBgn0004379
LOC114882701,FBgn0029958
LOC114882702,FBgn0283469
LOC114882718,FBgn0041171
LOC114882719,FBgn0037150
LOC114882719,FBgn0052640
LOC114882719,FBgn0052641
LOC114882719,FBgn0052640
LOC114882719,FBgn0052641
LOC114882719,FBgn0037151
LOC114882719,FBgn0037350
LOC114882716,FBgn0036317
LOC114882717,FBgn0040805
LOC114882717,FBgn0039859
LOC114882713,FBgn0001189
LOC114882711,FBgn0036754
LOC114882710,FBgn0031191
LOC114882709,FBgn0028467
LOC114882715,FBgn0023129
LOC114882708,FBgn0033688
LOC114882683,FBgn0283472
LOC114882684,FBgn0036827
LOC114882688,FBgn0031768
LOC114882679,FBgn0035420
LOC114882681,FBgn0031239
LOC114882685,FBgn0032222
LOC114882687,FBgn0052174
LOC114882686,FBgn0042641
LOC114882680,FBgn0259166
LOC114882682,FBgn0003326
LOC114882745,FBgn0034527
LOC114882746,FBgn0086367
LOC114882748,FBgn0032635
LOC114882741,FBgn0024277
LOC114882747,FBgn0030552
LOC114882749,FBgn0037483
LOC114882751,FBgn0010114
LOC114882764,FBgn0001970
LOC114882765,FBgn0031099
LOC114882763,FBgn0032010
LOC114882761,FBgn0060296
LOC114882762,FBgn0026430
LOC114882762,FBgn0035800
LOC114882760,FBgn0036892
LOC114882768,FBgn0001099
LOC114882759,FBgn0019890
LOC114882639,FBgn0052647
LOC114882637,FBgn0029656
LOC114882638,FBgn0036641
LOC114882640,FBgn0035529
LOC114882722,FBgn0031053
LOC114882740,FBgn0031057
LOC114882724,FBgn0000459
LOC114882724,FBgn0285879
LOC114882720,FBgn0030054
LOC114882721,FBgn0025679
LOC114882801,FBgn0259824
LOC114882804,FBgn0037023
LOC114882805,FBgn0037023
LOC114882802,FBgn0259481
LOC114882817,FBgn0003733
LOC114882816,FBgn0015477
LOC114882818,FBgn0034002
LOC114882815,FBgn0023545
LOC114882872,FBgn0039213
LOC114882877,FBgn0038857
LOC114882875,FBgn0033204
LOC114882875,FBgn0033205
LOC114882875,FBgn0033203
LOC114882875,FBgn0050495
LOC114882875,FBgn0029866
LOC114882875,FBgn0050491
LOC114882874,FBgn0004360
LOC114882873,FBgn0034266
LOC114882834,FBgn0015544
LOC114882833,FBgn0038221
LOC114882819,FBgn0003130
LOC114882820,FBgn0050101
LOC114882820,FBgn0028938
LOC114882868,FBgn0016697
LOC114882866,FBgn0031730
LOC114882864,FBgn0260487
LOC114882867,FBgn0037822
LOC114882865,FBgn0020385
LOC114882824,FBgn0039474
LOC114882824,FBgn0039473
LOC114882824,FBgn0039472
LOC114882824,FBgn0039475
LOC114882824,FBgn0039476
LOC114882824,FBgn0039471
LOC114882824,FBgn0039470
LOC114882823,FBgn0039474
LOC114882823,FBgn0039473
LOC114882823,FBgn0039472
LOC114882823,FBgn0039475
LOC114882823,FBgn0039476
LOC114882823,FBgn0039471
LOC114882823,FBgn0039470
LOC114882821,FBgn0039474
LOC114882821,FBgn0039473
LOC114882821,FBgn0039472
LOC114882821,FBgn0039475
LOC114882821,FBgn0039476
LOC114882821,FBgn0039471
LOC114882821,FBgn0039470
LOC114882827,FBgn0004595
LOC114882870,FBgn0000504
LOC114882856,FBgn0259982
LOC114882850,FBgn0038156
LOC114882854,FBgn0033065
LOC114882854,FBgn0033697
LOC114882854,FBgn0031182
LOC114882854,FBgn0031126
LOC114882854,FBgn0025454
LOC114882854,FBgn0033696
LOC114882826,FBgn0003041
LOC114882828,FBgn0035231
LOC114882828,FBgn0041342
LOC114882859,FBgn0087013
LOC114882862,FBgn0053193
LOC114882843,FBgn0033122
LOC114882835,FBgn0003483
LOC114882836,FBgn0086368
LOC114882838,FBgn0039290
LOC114882844,FBgn0037832
LOC114882839,FBgn0037759
LOC114882839,FBgn0029689
LOC114882847,FBgn0025111
LOC114882848,FBgn0025111
LOC114882846,FBgn0039291
LOC114882842,FBgn0039723
LOC114882845,FBgn0052625
LOC114882845,FBgn0085312
LOC114882886,FBgn0034744
LOC114882889,FBgn0263772
LOC114882898,FBgn0013347
LOC114882894,FBgn0033656
LOC114882897,FBgn0037911
LOC114882895,FBgn0033899
LOC114882905,FBgn0286203
LOC114882906,FBgn0286203
LOC114882887,FBgn0261953
LOC114882927,FBgn0038482
LOC114882927,FBgn0051269
LOC114882927,FBgn0051265
LOC114882927,FBgn0038479
LOC114882927,FBgn0038481
LOC114882927,FBgn0051266
LOC114882927,FBgn0051267
LOC114882927,FBgn0038484
LOC114882927,FBgn0038485
LOC114882925,FBgn0038482
LOC114882925,FBgn0051269
LOC114882925,FBgn0051265
LOC114882925,FBgn0038479
LOC114882925,FBgn0038481
LOC114882925,FBgn0051266
LOC114882925,FBgn0051267
LOC114882925,FBgn0038484
LOC114882925,FBgn0038485
LOC114882926,FBgn0038482
LOC114882926,FBgn0051269
LOC114882926,FBgn0051265
LOC114882926,FBgn0038479
LOC114882926,FBgn0038481
LOC114882926,FBgn0051266
LOC114882926,FBgn0051267
LOC114882926,FBgn0038484
LOC114882926,FBgn0038485
LOC114882922,FBgn0034659
LOC114882922,FBgn0022984
LOC114882922,FBgn0034739
LOC114882922,FBgn0034740
LOC114882922,FBgn0022985
LOC114882922,FBgn0022986
LOC114882922,FBgn0022987
LOC114882924,FBgn0052939
LOC114882924,FBgn0037731
LOC114882924,FBgn0052939
LOC114882924,FBgn0037731
LOC114882923,FBgn0037975
LOC114882923,FBgn0037973
LOC114882903,FBgn0259245
LOC114882900,FBgn0028474
LOC114882934,FBgn0046685
LOC114882935,FBgn0037714
LOC114882935,FBgn0037715
LOC114882933,FBgn0263864
LOC114882908,FBgn0036781
LOC114882901,FBgn0036780
LOC114882902,FBgn0020300
LOC114882931,FBgn0029512
LOC114882928,FBgn0039589
LOC114882929,FBgn0025360
LOC114882912,FBgn0267428
LOC114882909,FBgn0036038
LOC114882911,FBgn0035741
LOC114882921,FBgn0034106
LOC114882915,FBgn0261436
LOC114882919,FBgn0040076
LOC114882919,FBgn0051469
LOC114882919,FBgn0040077
LOC114882920,FBgn0040076
LOC114882920,FBgn0051469
LOC114882920,FBgn0040077
LOC114882883,FBgn0035993
LOC114882884,FBgn0036932
LOC114882885,FBgn0039059
LOC114882885,FBgn0036998
LOC114882882,FBgn0026418
LOC114882892,FBgn0261090
LOC114882891,FBgn0261085
LOC114883068,FBgn0001624
LOC114883067,FBgn0036814
LOC114883040,FBgn0027053
LOC114883043,FBgn0030089
LOC114883051,FBgn0030088
LOC114883048,FBgn0033088
LOC114883042,FBgn0004456
LOC114883049,FBgn0021856
LOC114882967,FBgn0031414
LOC114883047,FBgn0030102
LOC114883047,FBgn0053548
LOC114883041,FBgn0030974
LOC114883052,FBgn0032445
LOC114883046,FBgn0023549
LOC114883045,FBgn0027794
LOC114883045,FBgn0284256
LOC114883061,FBgn0266557
LOC114883066,FBgn0031479
LOC114883064,FBgn0034351
LOC114883063,FBgn0030555
LOC114883001,FBgn0038968
LOC114882971,FBgn0038499
LOC114882972,FBgn0262871
LOC114882973,FBgn0010097
LOC114882973,FBgn0260639
LOC114882975,FBgn0039407
LOC114882976,FBgn0037374
LOC114882957,FBgn0020235
LOC114883005,FBgn0023508
LOC114883006,FBgn0267727
LOC114882969,FBgn0037009
LOC114883007,FBgn0014018
LOC114883008,FBgn0286508
LOC114883009,FBgn0032518
LOC114882956,FBgn0052344
LOC114882985,FBgn0037026
LOC114883013,FBgn0086898
LOC114883014,FBgn0037816
LOC114882988,FBgn0037556
LOC114883053,FBgn0011604
LOC114883038,FBgn0033392
LOC114883079,FBgn0036235
LOC114883077,FBgn0001965
LOC114883017,FBgn0010238
LOC114883015,FBgn0016641
LOC114882992,FBgn0034985
LOC114883060,FBgn0035384
LOC114883060,FBgn0023540
LOC114883059,FBgn0263006
LOC114883057,FBgn0263006
LOC114883058,FBgn0035384
LOC114883058,FBgn0023540
LOC114882996,FBgn0034985
LOC114883020,FBgn0016641
LOC114883019,FBgn0010238
LOC114883084,FBgn0036235
LOC114883082,FBgn0001965
LOC114883021,FBgn0033392
LOC114882986,FBgn0011604
LOC114882987,FBgn0037556
LOC114883012,FBgn0037816
LOC114883010,FBgn0086898
LOC114882983,FBgn0037026
LOC114882958,FBgn0052344
LOC114882991,FBgn0032518
LOC114882990,FBgn0286508
LOC114882989,FBgn0014018
LOC114882968,FBgn0037009
LOC114883004,FBgn0267727
LOC114883003,FBgn0023508
LOC114882963,FBgn0020235
LOC114882981,FBgn0037374
LOC114882980,FBgn0039407
LOC114882979,FBgn0010097
LOC114882979,FBgn0260639
LOC114882977,FBgn0038499
LOC114882978,FBgn0262871
LOC114883002,FBgn0038968
LOC114883071,FBgn0030555
LOC114883073,FBgn0034351
LOC114883074,FBgn0031479
LOC114883070,FBgn0266557
LOC114883032,FBgn0031977
LOC114883026,FBgn0027794
LOC114883026,FBgn0284256
LOC114883028,FBgn0023549
LOC114883031,FBgn0032445
LOC114883023,FBgn0030974
LOC114883029,FBgn0030102
LOC114883029,FBgn0053548
LOC114883024,FBgn0031414
LOC114883030,FBgn0021856
LOC114883025,FBgn0004456
LOC114883035,FBgn0033088
LOC114883036,FBgn0030088
LOC114883033,FBgn0030089
LOC114883037,FBgn0027053
LOC114883075,FBgn0036814
LOC114883076,FBgn0001624
LOC114883093,FBgn0004107
LOC114883092,FBgn0266579
LOC114883098,FBgn0039536
LOC114883143,FBgn0034971
LOC114883148,FBgn0034893
LOC114883146,FBgn0086254
LOC114883146,FBgn0036183
LOC114883146,FBgn0033101
LOC114883146,FBgn0036290
LOC114883146,FBgn0027552
LOC114883146,FBgn0035476
LOC114883146,FBgn0058064
LOC114883145,FBgn0086254
LOC114883145,FBgn0036183
LOC114883145,FBgn0033101
LOC114883145,FBgn0036290
LOC114883145,FBgn0027552
LOC114883145,FBgn0035476
LOC114883145,FBgn0058064
LOC114883129,FBgn0032430
LOC114883144,FBgn0086254
LOC114883144,FBgn0036183
LOC114883144,FBgn0033101
LOC114883144,FBgn0036290
LOC114883144,FBgn0027552
LOC114883144,FBgn0035476
LOC114883144,FBgn0058064
LOC114883097,FBgn0011653
LOC114883128,FBgn0039205
LOC114883127,FBgn0039204
LOC114883120,FBgn0083950
LOC114883103,FBgn0038627
LOC114883094,FBgn0034856
LOC114883094,FBgn0038151
LOC114883094,FBgn0041712
LOC114883094,FBgn0038150
LOC114883110,FBgn0010591
LOC114883111,FBgn0004622
LOC114883118,FBgn0051278
LOC114883118,FBgn0051373
LOC114883116,FBgn0038326
LOC114883119,FBgn0038947
LOC114883117,FBgn0037566
LOC114883104,FBgn0039709
LOC114883106,FBgn0083984
LOC114883101,FBgn0033542
LOC114883101,FBgn0034554
LOC114883101,FBgn0034560
LOC114883130,FBgn0030056
LOC114883131,FBgn0030056
LOC114883108,FBgn0054031
LOC114883107,FBgn0259984
LOC114883126,FBgn0011771
LOC114883139,FBgn0266417
LOC114883135,FBgn0041096
LOC114883137,FBgn0029944
LOC114883140,FBgn0069242
LOC114883140,FBgn0053105
LOC114883141,FBgn0030676
LOC114883136,FBgn0259215
LOC114883114,FBgn0037772
LOC114883113,FBgn0003319
LOC114870918,FBgn0030844
LOC114870898,FBgn0040346
LOC114883159,FBgn0031472
LOC114883159,FBgn0031469
LOC114883159,FBgn0031466
LOC114883159,FBgn0032078
LOC114883159,FBgn0033271
LOC114883152,FBgn0003415
LOC114883163,FBgn0028648
LOC114883165,FBgn0036520
LOC114883156,FBgn0260798
LOC114883154,FBgn0029157
LOC114883162,FBgn0035714
LOC114883153,FBgn0037116
LOC114883160,FBgn0031256
LOC114883158,FBgn0032338
LOC114883195,FBgn0031452
LOC114883219,FBgn0031995
LOC114883221,FBgn0020304
LOC114883222,FBgn0010583
LOC114883187,FBgn0033884
LOC114870875,FBgn0267977
LOC114870874,FBgn0265048
LOC114870908,FBgn0037466
LOC114883180,FBgn0283450
LOC114883180,FBgn0033055
LOC114883202,FBgn0261850
LOC114883201,FBgn0264962
LOC114883203,FBgn0034177
LOC114870900,FBgn0042134
LOC114870858,FBgn0036958
LOC114870949,FBgn0033929
LOC114870953,FBgn0034463
LOC114870947,FBgn0052425
LOC114870952,FBgn0037880
LOC114870948,FBgn0030655
LOC114870882,FBgn0034223
LOC114870883,FBgn0037561
LOC114870936,FBgn0041188
LOC114883197,FBgn0023506
LOC114870886,FBgn0021767
LOC114883233,FBgn0025573
LOC114883233,FBgn0261399
LOC114883233,FBgn0046698
LOC114883233,FBgn0004103
LOC114883233,FBgn0003132
LOC114883233,FBgn0003134
LOC114883235,FBgn0004003
LOC114870940,FBgn0262483
LOC114870943,FBgn0050053
LOC114870942,FBgn0037999
LOC114870942,FBgn0038742
LOC114870944,FBgn0267975
LOC114883211,FBgn0040294
LOC114883214,FBgn0021979
LOC114883213,FBgn0010220
LOC114883184,FBgn0250823
LOC114883183,FBgn0027376
LOC114883182,FBgn0261286
LOC114870860,FBgn0261553
LOC114883192,FBgn0034722
LOC114883194,FBgn0011726
LOC114883193,FBgn0033177
LOC114870906,FBgn0016691
LOC114870905,FBgn0085380
LOC114870913,FBgn0025878
LOC114870954,FBgn0023172
LOC114883198,FBgn0261683
LOC114883223,FBgn0032204
LOC114883225,FBgn0036356
LOC114883228,FBgn0031253
LOC114883226,FBgn0283450
LOC114883226,FBgn0033055
LOC114883208,FBgn0010786
LOC114883209,FBgn0037828
LOC114883209,FBgn0036928
LOC114883210,FBgn0033890
LOC114870969,FBgn0036735
LOC114870970,FBgn0013987
LOC114870965,FBgn0015239
LOC114870964,FBgn0027101
LOC114870964,FBgn0016930
LOC114870973,FBgn0040666
LOC114870968,FBgn0037147
LOC114870968,FBgn0004057
LOC114870963,FBgn0035437
LOC114870966,FBgn0036141
LOC114870857,FBgn0029996
LOC114870907,FBgn0029756
LOC114870902,FBgn0003545
LOC114870917,FBgn0265605
LOC114870914,FBgn0039904
LOC114870888,FBgn0025725
LOC114883206,FBgn0031217
LOC114883167,FBgn0032408
LOC114870927,FBgn0260857
LOC114870923,FBgn0284220
LOC114870925,FBgn0283657
LOC114870876,FBgn0030499
LOC114870877,FBgn0051908
LOC114883181,FBgn0039385
LOC114870922,FBgn0050105
LOC114870921,FBgn0023023
LOC114870919,FBgn0029095
LOC114883218,FBgn0036728
LOC114883217,FBgn0031759
LOC114883231,FBgn0024238
LOC114883229,FBgn0053290
LOC114883229,FBgn0037126
LOC114883188,FBgn0027596
LOC114870868,FBgn0026718
LOC114870871,FBgn0030573
LOC114870866,FBgn0260459
LOC114870866,FBgn0052591
LOC114870866,FBgn0033174
LOC114870862,FBgn0261112
LOC114870870,FBgn0013303
LOC114870872,FBgn0036926
LOC114870867,FBgn0260985
LOC114870861,FBgn0082585
LOC114883175,FBgn0267795
LOC114883178,FBgn0050259
LOC114883177,FBgn0034939
LOC114870903,FBgn0029088
LOC114870904,FBgn0002552
LOC114883150,FBgn0023081
LOC114883151,FBgn0033551
LOC114870934,FBgn0034650
LOC114870933,FBgn0037141
LOC114870930,FBgn0034786
LOC114870931,FBgn0030809
LOC114883191,FBgn0011715
LOC114870912,FBgn0037912
LOC114870955,FBgn0262719
LOC114870958,FBgn0038107
LOC114870958,FBgn0026566
LOC114870956,FBgn0025802
LOC114883168,FBgn0010380
LOC114883174,FBgn0039300
LOC114883169,FBgn0015838
LOC114883173,FBgn0010741
LOC114883171,FBgn0000588
LOC114883171,FBgn0032391
LOC114883240,FBgn0003011
LOC114883239,FBgn0031042
LOC114883239,FBgn0030359
LOC114870852,FBgn0035753
LOC114883237,FBgn0030300
LOC114883237,FBgn0052484
LOC114883241,FBgn0036052
LOC114870854,FBgn0033208
LOC114870853,FBgn0032720
LOC114870851,FBgn0263260
LOC114883186,FBgn0010774
LOC114870880,FBgn0030863
LOC114870879,FBgn0038453
LOC114870878,FBgn0034058
LOC114870961,FBgn0025866
LOC114870961,FBgn0012051
LOC114870959,FBgn0040505
LOC114883179,FBgn0045823
LOC114870885,FBgn0034476
LOC114870885,FBgn0004364
LOC114870889,FBgn0003862
LOC114870890,FBgn0262582
LOC114870891,FBgn0037881
LOC114870892,FBgn0028717
LOC114870893,FBgn0036354
LOC114870895,FBgn0052446
LOC114870946,FBgn0036773
LOC114870945,FBgn0259216
LOC114870911,FBgn0031476
LOC114870981,FBgn0034275
LOC114870981,FBgn0039736
LOC114870983,FBgn0032506
LOC114870984,FBgn0031196
LOC114870985,FBgn0032261
LOC114871193,FBgn0032685
LOC114871200,FBgn0033440
LOC114871200,FBgn0034876
LOC114871199,FBgn0033108
LOC114871197,FBgn0030839
LOC114871195,FBgn0030890
LOC114871196,FBgn0037708
LOC114871198,FBgn0067102
LOC114871194,FBgn0001179
LOC114871071,FBgn0030554
LOC114871072,FBgn0039554
LOC114871042,FBgn0265784
LOC114871162,FBgn0266409
LOC114871152,FBgn0263706
LOC114871152,FBgn0264090
LOC114871159,FBgn0014031
LOC114871155,FBgn0003463
LOC114871163,FBgn0010348
LOC114871154,FBgn0044324
LOC114871158,FBgn0037202
LOC114871157,FBgn0037203
LOC114871183,FBgn0052226
LOC114871186,FBgn0033507
LOC114871187,FBgn0030465
LOC114871189,FBgn0033544
LOC114871184,FBgn0029685
LOC114871188,FBgn0030481
