Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0015567	XP_003240423.1																				
OG0015568	XP_029348699.1																				
OG0015569	XP_003242025.1																				
OG0015570	XP_016657183.1																				
OG0015571	XP_003245648.1																				
OG0015572	XP_003246944.1																				
OG0015573	XP_003242569.1																				
OG0015574	XP_003247636.1																				
OG0015575	XP_003242026.1																				
OG0015576	XP_029347794.1																				
OG0015577	XP_003245788.1																				
OG0015578	XP_029342628.1																				
OG0015579	XP_003246820.1																				
OG0015580	XP_003242027.1																				
OG0015581	XP_029343657.1																				
OG0015582	XP_003244279.1																				
OG0015583	XP_003244936.1																				
OG0015584	XP_003244197.1																				
OG0015585	XP_008189267.1																				
OG0015586	XP_003245045.1																				
OG0015587	XP_003245085.1																				
OG0015588	XP_003246822.1																				
OG0015589	XP_003247721.1																				
OG0015590	XP_029345571.1																				
OG0015591	XP_003248437.1																				
OG0015592	XP_003248741.2																				
OG0015593	XP_029341505.1																				
OG0015594	XP_003241994.1																				
OG0015595	XP_029345852.1																				
OG0015596	XP_008189271.1																				
OG0015597	XP_016655851.1																				
OG0015598	XP_016657327.1																				
OG0015599	XP_003244235.1																				
OG0015600	XP_003247990.1																				
OG0015601	XP_003248878.2																				
OG0015602	XP_016659033.1																				
OG0015603	XP_029342356.1																				
OG0015604	XP_029342025.1																				
OG0015605	XP_008180916.3																				
OG0015606	XP_003244355.1																				
OG0015607	XP_003246122.3																				
OG0015608	XP_003241900.1																				
OG0015609	XP_029343755.1																				
OG0015610	XP_029345136.1																				
OG0015611	XP_003241379.1																				
OG0015612	XP_003242574.1																				
OG0015613	XP_003242869.1																				
OG0015614	XP_003246343.1																				
OG0015615	XP_003247576.1																				
OG0015616	XP_029340927.1																				
OG0015617	XP_003242576.1																				
OG0015618	XP_003247807.1																				
OG0015619	XP_003243727.1																				
OG0015620	XP_008181082.1																				
OG0015621	XP_003245454.1																				
OG0015622	XP_008188149.2																				
OG0015623	XP_003248133.1																				
OG0015624	XP_003241275.1																				
OG0015625	XP_029346911.1																				
OG0015626	XP_003247455.1																				
OG0015627	XP_016659529.1																				
OG0015628	XP_029344998.1																				
OG0015629	XP_003248504.1																				
OG0015630	XP_016656213.1																				
OG0015631	XP_029344111.1																				
OG0015632	XP_029347793.1																				
OG0015633	XP_029346344.1																				
OG0015634	XP_003246746.1																				
OG0015635	XP_029347692.1																				
OG0015636	XP_003243531.1																				
OG0015637	XP_029341508.1																				
OG0015638	XP_003245139.1																				
OG0015639	XP_008184376.2																				
OG0015640	XP_008185292.1																				
OG0015641	XP_016662437.1																				
OG0015642	XP_029341061.1																				
OG0015643	XP_008180774.1																				
OG0015644	XP_003244164.1																				
OG0015645	XP_016663008.1																				
OG0015646	XP_029344023.1																				
OG0015647	XP_029346449.1																				
OG0015648	XP_003248562.1																				
OG0015649	XP_003248947.2																				
OG0015650	XP_003241613.1																				
OG0015651	XP_029341580.1																				
OG0015652	XP_003243819.1																				
OG0015653	XP_003247642.1																				
OG0015654	XP_003247873.1																				
OG0015655	XP_016655973.1																				
OG0015656	XP_029344366.1																				
OG0015657	XP_008182911.1																				
OG0015658	XP_003244510.1																				
OG0015659	NP_001233038.1																				
OG0015660	NP_001233044.1																				
OG0015661	XP_003242197.1																				
OG0015662	XP_016662085.1																				
OG0015663	XP_029344020.1																				
OG0015664	XP_003240599.1																				
OG0015665	XP_029342195.1																				
OG0015666	XP_003241336.1																				
OG0015667	XP_029346856.1																				
OG0015668	XP_029342328.1																				
OG0015669	XP_003244431.1																				
OG0015670	XP_003248509.1																				
OG0015671	XP_029343510.1																				
OG0015672	XP_003241615.1																				
OG0015673	XP_008179417.1																				
OG0015674	XP_003242241.1																				
OG0015675	XP_003243997.1																				
OG0015676	XP_003245141.1																				
OG0015677	XP_029347907.1																				
OG0015678	XP_029343485.1																				
OG0015679	XP_003245653.1																				
OG0015680	XP_003240183.1																				
OG0015681	XP_029344985.1																				
OG0015682	XP_003243998.1																				
OG0015683	XP_003246828.1																				
OG0015684	XP_003248448.2																				
OG0015685	XP_003246751.1																				
OG0015686	XP_029346224.1																				
OG0015687	XP_003244983.3																				
OG0015688	XP_003245743.1																				
OG0015689	XP_003242491.1																				
OG0015690	XP_003244123.1																				
OG0015691	XP_016663488.1																				
OG0015692	XP_003245744.1																				
OG0015693	XP_008187104.2																				
OG0015694	XP_016656339.1																				
OG0015695	XP_008183023.1																				
OG0015696	XP_003245422.1																				
OG0015697	XP_029348401.1																				
OG0015698	XP_003248625.2																				
OG0015699	XP_008189580.1																				
OG0015700	XP_008181936.1																				
OG0015701	XP_003243918.1																				
OG0015702	XP_003246195.1																				
OG0015703	XP_016659925.1																				
OG0015704	XP_003246503.1																				
OG0015705	XP_003243919.1																				
OG0015706	XP_008188695.2																				
OG0015707	XP_016656852.1																				
OG0015708	XP_003242206.1																				
OG0015709	XP_029346178.1																				
OG0015710	XP_003241830.1																				
OG0015711	XP_003249012.2																				
OG0015712	XP_008190008.1																				
OG0015713	XP_003243367.1																				
OG0015714	XP_029342520.1																				
OG0015715	XP_003247883.1																				
OG0015716	XP_003242703.1																				
OG0015717	XP_003244822.1																				
OG0015718	XP_003247925.1																				
OG0015719	XP_003241193.1																				
OG0015720	XP_003244003.1																				
OG0015721	XP_016660775.1																				
OG0015722	XP_029341063.1																				
OG0015723	XP_003248826.2																				
OG0015724	XP_029344064.1																				
OG0015725	XP_003242289.1																				
OG0015726	XP_003244595.1																				
OG0015727	XP_016662293.1																				
OG0015728	XP_029344028.1																				
OG0015729	XP_003246955.1																				
OG0015730	XP_003242208.1																				
OG0015731	XP_008180507.2																				
OG0015732	XP_003248570.1																				
OG0015733	XP_008180893.1																				
OG0015734	XP_008188799.1																				
OG0015735	XP_003249015.2																				
OG0015736	XP_016656761.1																				
OG0015737	XP_003242346.1																				
OG0015738	XP_003244005.1																				
OG0015739	XP_003248457.1																				
OG0015740	XP_003240317.1																				
