Ob_GeneID,Bt_GOID
LOC114874583,GO:0055114
LOC114874576,
LOC114874576,
LOC114874603,
LOC114874420,GO:0005515
LOC114874428,GO:0003676
LOC114874950,GO:0005634
LOC114874950,GO:0006334
LOC114874943,GO:0005730
LOC114874943,GO:0005515
LOC114874943,GO:0042273
LOC114874918,GO:0071900
LOC114874918,GO:0032559
LOC114875148,GO:0006529
LOC114875148,GO:0004066
LOC114875228,GO:0070461
LOC114875200,GO:0030131
LOC114875200,GO:0006886
LOC114875200,GO:0016192
LOC114875135,GO:0017119
LOC114875135,GO:0006891
LOC114875197,GO:0005515
LOC114875097,GO:0005085
LOC114875097,GO:0007264
LOC114875179,GO:0004722
LOC114875179,GO:0043169
LOC114875179,GO:0006470
LOC114875179,GO:0016791
LOC114875209,GO:0004197
LOC114875209,GO:0006914
LOC114875209,GO:0006508
LOC114875160,GO:0016021
LOC114875160,GO:0055085
LOC114875160,GO:0022857
LOC114874878,
LOC114874864,GO:0051321
LOC114874869,GO:0016788
LOC114874869,GO:0035312
LOC114874869,GO:0004518
LOC114874869,GO:0006281
LOC114874869,GO:0003824
LOC114874869,GO:0003677
LOC114874845,GO:0005509
LOC114874901,GO:0031966
LOC114874887,GO:0000956
LOC114874850,GO:0007165
LOC114874836,GO:0005794
LOC114874836,GO:0016020
LOC114874836,GO:0016192
LOC114874807,
LOC114874813,GO:0005515
LOC114874555,GO:0055085
LOC114874545,GO:0005509
LOC114874568,GO:0005840
LOC114874568,GO:0006412
LOC114874568,GO:0003735
LOC114875279,GO:0005515
LOC114875266,GO:0016021
LOC114875266,GO:0017157
LOC114875266,GO:0000149
LOC114875266,GO:0016020
LOC114875266,GO:0016192
LOC114875245,GO:0007076
LOC114875259,GO:0005524
LOC114875259,GO:0004674
LOC114875259,GO:0006468
LOC114875259,GO:0004672
LOC114875288,
LOC114875251,
LOC114875389,GO:0006281
LOC114875389,GO:0003824
LOC114875389,GO:0003677
LOC114875389,GO:0033699
LOC114875379,GO:0005524
LOC114875379,GO:0004674
LOC114875379,GO:0006468
LOC114875379,GO:0004672
LOC114875002,
LOC114874381,
LOC114874381,GO:0005576
LOC114874381,GO:0005615
LOC114874381,GO:0004866
LOC114874383,GO:0003779
LOC114874383,GO:0007009
LOC114874408,
LOC114874632,GO:0009058
LOC114874632,GO:0005524
LOC114874632,GO:0004140
LOC114874632,GO:0015937
LOC114874632,GO:0003824
LOC114874654,
LOC114874644,
LOC114874719,GO:0006396
LOC114874689,GO:0005524
LOC114874689,GO:0004386
LOC114874689,GO:0003676
LOC114874615,
LOC114874529,GO:0009253
LOC114874529,GO:0008745
LOC114874529,GO:0008270
LOC114874514,GO:0005669
LOC114874514,GO:0006352
LOC114874514,GO:0046982
LOC114874514,GO:0006351
LOC114874504,GO:0051260
LOC114874504,GO:0005515
LOC114874496,
LOC114874907,GO:0005524
LOC114874907,GO:0006468
LOC114874907,GO:0004672
LOC114874990,GO:0005524
LOC114874990,GO:0004713
LOC114874990,GO:0006468
LOC114874990,GO:0004672
LOC114874727,
LOC114874670,GO:0005524
LOC114874670,GO:0004713
LOC114874670,GO:0006468
LOC114874670,GO:0004672
LOC114874785,GO:0006269
LOC114874793,GO:0016791
LOC114874800,
LOC114874776,GO:0005515
LOC114874752,GO:0006486
LOC114874745,GO:0043161
LOC114874745,GO:0006289
LOC114874745,GO:0003684
LOC114874745,GO:0005515
LOC114875063,GO:0016021
LOC114875063,GO:0015914
LOC114875063,GO:0016020
LOC114875063,
LOC114875044,GO:0005524
LOC114875044,GO:0046034
LOC114875044,GO:0045261
LOC114875044,GO:0032559
LOC114875044,GO:0015986
LOC114875044,GO:0046933
LOC114875044,GO:1902600
LOC114875073,GO:0005515
LOC114875073,GO:0007165
LOC114875080,GO:0005515
LOC114875089,GO:0005506
LOC114875089,GO:0016226
LOC114875089,GO:0051536
LOC114875015,GO:0005576
LOC114875015,GO:0005615
LOC114875015,GO:0004866
LOC114875035,GO:0070652
LOC114875035,GO:0051225
LOC114875026,GO:0005634
LOC114875026,GO:0032549
LOC114875026,GO:0006351
LOC114875026,GO:0003899
LOC114875026,GO:0003677
LOC114875050,GO:0000221
LOC114875050,GO:0046961
LOC114875050,GO:1902600
LOC114875694,
LOC114877148,
LOC114877141,GO:0005634
LOC114877141,GO:0006367
LOC114877141,GO:0046982
LOC114877154,GO:0005524
LOC114877154,GO:0004674
LOC114877154,GO:0006468
LOC114877154,GO:0004672
LOC114875634,GO:0043565
LOC114875634,GO:0003700
LOC114875634,GO:0008270
LOC114875634,GO:0006355
LOC114876352,GO:0016491
LOC114876352,GO:0055114
LOC114876352,GO:0008270
LOC114876088,GO:0005524
LOC114876088,GO:0004674
LOC114876088,GO:0006468
LOC114876088,GO:0004672
LOC114876019,
LOC114876033,
LOC114876083,
LOC114876124,GO:0061630
LOC114876046,
LOC114876115,GO:0055114
LOC114876000,GO:0005525
LOC114876000,GO:0003924
LOC114876096,
LOC114876134,
LOC114876109,
LOC114876055,GO:0005524
LOC114876055,GO:0016887
LOC114876055,GO:0046983
LOC114876055,GO:0008270
LOC114876099,GO:0005741
LOC114876099,GO:0090149
LOC114876421,
LOC114876429,
LOC114877066,
LOC114877092,GO:0005515
LOC114877098,
LOC114877129,GO:0004525
LOC114877129,GO:0006396
LOC114877109,GO:0016021
LOC114877109,GO:0005509
LOC114877109,GO:0004252
LOC114877135,GO:0030246
LOC114875796,
LOC114876185,GO:0006396
LOC114876185,GO:0003723
LOC114876185,GO:0003676
LOC114876195,
LOC114876218,
LOC114875487,GO:0005515
LOC114875487,GO:0005515
LOC114875487,GO:0005515
LOC114875503,GO:0005524
LOC114875503,GO:0006421
LOC114875503,GO:0004816
LOC114875503,GO:0006418
LOC114875503,GO:0004812
LOC114875503,GO:0000166
LOC114875503,GO:0003676
LOC114876307,GO:0034314
LOC114876307,GO:0071203
LOC114876307,GO:0003779
LOC114876307,GO:0043014
LOC114876307,GO:0005769
LOC114876312,GO:0016021
LOC114876312,GO:0005000
LOC114876312,GO:0007186
LOC114876312,GO:0004930
LOC114875678,
LOC114875647,GO:0005515
LOC114875647,GO:0030705
LOC114875654,GO:0005634
LOC114875654,GO:0045892
LOC114875654,GO:0003712
LOC114875654,GO:0006355
LOC114875654,
LOC114875587,GO:0005634
LOC114875573,
LOC114875567,GO:0006364
LOC114875567,GO:0042254
LOC114875567,GO:0005515
LOC114875594,
LOC114875600,GO:0005634
LOC114875600,GO:0006302
LOC114875600,GO:0006310
LOC114875600,GO:0003677
LOC114875604,GO:0003700
LOC114875604,GO:0046983
LOC114875578,GO:0005515
LOC114875611,GO:0003723
LOC114875611,GO:0005840
LOC114875611,GO:0006412
LOC114875611,GO:0003735
LOC114876481,GO:0005524
LOC114876481,GO:0008017
LOC114876481,GO:0003777
LOC114876481,GO:0007018
LOC114876361,GO:0005856
LOC114876361,GO:0032465
LOC114876361,GO:0001578
LOC114876361,GO:0000226
LOC114876361,GO:0008017
LOC114876365,GO:0005524
LOC114876365,GO:0006457
LOC114876365,GO:0051082
LOC114876319,GO:0005524
LOC114876319,GO:0006915
LOC114876319,GO:0004674
LOC114876319,GO:0005515
LOC114876319,GO:0007165
LOC114876319,GO:0006468
LOC114876319,GO:0004672
LOC114875645,
LOC114877034,
LOC114876960,GO:0007411
LOC114876960,GO:0005887
LOC114876960,GO:0005886
LOC114876960,GO:0007155
LOC114876960,GO:0005515
LOC114876960,GO:0007399
LOC114876263,
LOC114877049,GO:0006952
LOC114877056,GO:0006952
LOC114877026,GO:0042744
LOC114877026,GO:0004096
LOC114877026,GO:0006979
LOC114877026,GO:0020037
LOC114877026,GO:0055114
LOC114876985,GO:0005515
LOC114876985,GO:0005078
LOC114876488,GO:0048015
LOC114876488,GO:0046854
LOC114876488,GO:0016301
LOC114876488,GO:0016303
LOC114875421,
LOC114875427,GO:0005794
LOC114875427,GO:0007165
LOC114876775,
LOC114876791,
LOC114876780,GO:0000287
LOC114876780,GO:0004449
LOC114876780,GO:0051287
LOC114876780,GO:0016616
LOC114876780,GO:0006099
LOC114876780,GO:0055114
LOC114876762,GO:0003676
LOC114876762,GO:0003676
LOC114876747,GO:0005515
LOC114876701,GO:0005634
LOC114876701,GO:0006355
LOC114876701,GO:0005515
LOC114876225,
LOC114875842,GO:0005515
LOC114875806,GO:0008023
LOC114875806,GO:0006368
LOC114875838,GO:0016020
LOC114875814,GO:0006807
LOC114875814,GO:0003824
LOC114875814,GO:0004356
LOC114875814,GO:0006542
LOC114875848,GO:0003755
LOC114875848,GO:0005515
LOC114875823,GO:0016021
LOC114875823,GO:0004252
LOC114876687,GO:0005515
LOC114876655,GO:0030122
LOC114876655,GO:0072583
LOC114876655,GO:0035615
LOC114876655,GO:0015031
LOC114876655,GO:0030117
LOC114876655,GO:0030131
LOC114876655,GO:0006886
LOC114876655,GO:0016192
LOC114876696,
LOC114876672,
LOC114876667,GO:0035091
LOC114876667,GO:0005515
LOC114876667,GO:0005178
LOC114877236,
LOC114877236,
LOC114877261,
LOC114877261,
LOC114876606,GO:0035091
LOC114876606,GO:0005515
LOC114876606,GO:0005178
LOC114876612,
LOC114876642,
LOC114876602,GO:0030122
LOC114876602,GO:0072583
LOC114876602,GO:0035615
LOC114876602,GO:0015031
LOC114876602,GO:0030117
LOC114876602,GO:0030131
LOC114876602,GO:0006886
LOC114876602,GO:0016192
LOC114876632,GO:0005515
LOC114877293,GO:0016021
LOC114877293,GO:0004252
LOC114877318,GO:0003755
LOC114877318,GO:0005515
LOC114877283,GO:0006807
LOC114877283,GO:0003824
LOC114877283,GO:0004356
LOC114877283,GO:0006542
LOC114877311,GO:0016020
LOC114876508,GO:0008023
LOC114876508,GO:0006368
LOC114876798,GO:0005634
LOC114876798,GO:0006355
LOC114876798,GO:0005515
LOC114876833,GO:0005515
LOC114876846,GO:0003676
LOC114876846,GO:0003676
LOC114876869,GO:0000287
LOC114876869,GO:0004449
LOC114876869,GO:0051287
LOC114876869,GO:0016616
LOC114876869,GO:0006099
LOC114876869,GO:0055114
LOC114876877,
LOC114876862,
LOC114875515,GO:0005794
LOC114875515,GO:0007165
LOC114875510,
LOC114876502,GO:0048015
LOC114876502,GO:0046854
LOC114876502,GO:0016301
LOC114876502,GO:0016303
LOC114876546,GO:0005515
LOC114876546,GO:0005078
LOC114876593,GO:0042744
LOC114876593,GO:0004096
LOC114876593,GO:0006979
LOC114876593,GO:0020037
LOC114876593,GO:0055114
LOC114876279,GO:0006952
LOC114876287,
LOC114876292,
LOC114875646,
LOC114876372,GO:0005524
LOC114876372,GO:0006915
LOC114876372,GO:0004674
LOC114876372,GO:0005515
LOC114876372,GO:0007165
LOC114876372,GO:0006468
LOC114876372,GO:0004672
LOC114876400,GO:0005524
LOC114876400,GO:0006457
LOC114876400,GO:0051082
LOC114876296,GO:0005856
LOC114876296,GO:0032465
LOC114876296,GO:0001578
LOC114876296,GO:0000226
LOC114876296,GO:0008017
LOC114876468,GO:0005524
LOC114876468,GO:0008017
LOC114876468,GO:0003777
LOC114876468,GO:0007018
LOC114875476,GO:0003723
LOC114875476,GO:0005840
LOC114875476,GO:0006412
LOC114875476,GO:0003735
LOC114875442,GO:0005515
LOC114875473,GO:0003700
LOC114875473,GO:0046983
LOC114875469,GO:0005634
LOC114875469,GO:0006302
LOC114875469,GO:0006310
LOC114875469,GO:0003677
LOC114875456,
LOC114875433,GO:0006364
LOC114875433,GO:0042254
LOC114875433,GO:0005515
LOC114875437,
LOC114875449,GO:0005634
LOC114875715,GO:0005634
LOC114875715,GO:0045892
LOC114875715,GO:0003712
LOC114875715,GO:0006355
LOC114875715,
LOC114875710,GO:0005515
LOC114875710,GO:0030705
LOC114875752,
LOC114876413,GO:0016021
LOC114876413,GO:0005000
LOC114876413,GO:0007186
LOC114876413,GO:0004930
LOC114876407,GO:0034314
LOC114876407,GO:0071203
LOC114876407,GO:0003779
LOC114876407,GO:0043014
LOC114876407,GO:0005769
LOC114875557,GO:0005524
LOC114875557,GO:0006421
LOC114875557,GO:0004816
LOC114875557,GO:0006418
LOC114875557,GO:0004812
LOC114875557,GO:0000166
LOC114875557,GO:0003676
LOC114875520,GO:0005515
LOC114875520,GO:0005515
LOC114875520,GO:0005515
LOC114876177,
LOC114876160,
LOC114876144,GO:0006396
LOC114876144,GO:0003723
LOC114876144,GO:0003676
LOC114875775,
LOC114876951,GO:0030246
LOC114876924,
LOC114876931,GO:0016021
LOC114876931,GO:0005509
LOC114876931,GO:0004252
LOC114876946,GO:0004525
LOC114876946,GO:0006396
LOC114876882,
LOC114876456,
LOC114876440,
LOC114875958,GO:0005741
LOC114875958,GO:0090149
LOC114875913,GO:0005524
LOC114875913,GO:0016887
LOC114875913,GO:0046983
LOC114875913,GO:0008270
LOC114875965,
LOC114875857,GO:0005525
LOC114875857,GO:0003924
LOC114875993,
LOC114875952,
LOC114875974,GO:0055114
LOC114875889,
LOC114875902,
LOC114875982,GO:0061630
LOC114875944,
LOC114875870,
LOC114875945,GO:0005524
LOC114875945,GO:0004674
LOC114875945,GO:0006468
LOC114875945,GO:0004672
LOC114876250,GO:0016491
LOC114876250,GO:0055114
LOC114876250,GO:0008270
LOC114875615,GO:0043565
LOC114875615,GO:0003700
LOC114875615,GO:0008270
LOC114875615,GO:0006355
LOC114877227,GO:0005634
LOC114877227,GO:0006367
LOC114877227,GO:0046982
LOC114877234,
LOC114875701,
LOC114878176,GO:0006850
LOC114878176,GO:0005743
LOC114878424,
LOC114878099,GO:0003700
LOC114878099,GO:0000981
LOC114878099,GO:0003677
LOC114878099,GO:0006355
LOC114878130,GO:0005515
LOC114878139,GO:0030433
LOC114878139,GO:0005515
LOC114877473,GO:0005524
LOC114877473,GO:0002161
LOC114877473,GO:0000049
LOC114877473,GO:0006418
LOC114877473,GO:0004812
LOC114877473,GO:0000166
LOC114877473,GO:0004822
LOC114877473,GO:0006428
LOC114877479,GO:0004222
LOC114877479,GO:0008237
LOC114877479,GO:0006508
LOC114877483,
LOC114877491,
LOC114877497,GO:0030891
LOC114877497,GO:0070449
LOC114877497,GO:0006368
LOC114877497,GO:0005515
LOC114877365,
LOC114878437,
LOC114877554,GO:0016055
LOC114877531,GO:0055085
LOC114877531,GO:0005216
LOC114877531,GO:0006811
LOC114877531,GO:0016020
LOC114877531,GO:0005515
LOC114877548,
LOC114877543,GO:0003677
LOC114877543,GO:0006355
LOC114878516,
LOC114877939,GO:0005524
LOC114877939,GO:0004674
LOC114877939,GO:0006468
LOC114877939,GO:0004672
LOC114877944,GO:0000413
LOC114877944,GO:0003755
LOC114877957,
LOC114877968,GO:0005737
LOC114877968,GO:0006413
LOC114877968,GO:0003743
LOC114877968,GO:0003723
LOC114877978,
LOC114877923,GO:0005515
LOC114878034,GO:0008241
LOC114878034,GO:0008237
LOC114878034,GO:0016020
LOC114878034,GO:0006508
LOC114878046,GO:0016021
LOC114878046,GO:0005524
LOC114878046,GO:0004675
LOC114878046,GO:0038023
LOC114878046,GO:0046872
LOC114878046,GO:0016020
LOC114878046,GO:0004674
LOC114878046,GO:0006468
LOC114878046,GO:0004672
LOC114878046,GO:0007178
LOC114878046,GO:0043235
LOC114877984,GO:0005515
LOC114877984,
LOC114878383,GO:0003824
LOC114878147,GO:0005515
LOC114878154,GO:0005515
LOC114878113,GO:0006417
LOC114878113,GO:0045182
LOC114878113,GO:0003730
LOC114878113,GO:0003676
LOC114878123,GO:0005779
LOC114878123,GO:0016559
LOC114877329,
LOC114877329,GO:0005515
LOC114877753,
LOC114877747,GO:0005783
LOC114877747,GO:0008201
LOC114877747,GO:0050750
LOC114877747,GO:0048019
LOC114877723,GO:0016409
LOC114877720,GO:0005524
LOC114877720,GO:0006457
LOC114877720,GO:0051082
LOC114878073,GO:0005840
LOC114878073,GO:0006412
LOC114878073,GO:0003735
LOC114878065,GO:0000214
LOC114878065,GO:0000379
LOC114878065,GO:0000213
LOC114878065,GO:0006388
LOC114878065,GO:0004518
LOC114878065,GO:0003676
LOC114878069,GO:0007264
LOC114878069,GO:0005525
LOC114878069,GO:0003924
LOC114878093,GO:1903108
LOC114878093,GO:0005739
LOC114878093,GO:0003723
LOC114878080,
LOC114877428,GO:0008380
LOC114877428,GO:0005681
LOC114877434,GO:0055114
LOC114877434,GO:0006561
LOC114877434,GO:0004735
LOC114878524,
LOC114878560,GO:0055085
LOC114878560,GO:0022857
LOC114878542,GO:0005509
LOC114878185,
LOC114878192,GO:0003723
LOC114878192,GO:0003676
LOC114878642,
LOC114878642,
LOC114878659,GO:0005515
LOC114878648,GO:0003700
LOC114878648,GO:0006355
LOC114878655,GO:0000502
LOC114878655,GO:0005839
LOC114878655,GO:0051603
LOC114878655,GO:0004298
LOC114878678,
LOC114878637,GO:0005524
LOC114878637,GO:0004707
LOC114878637,GO:0006468
LOC114878637,GO:0004672
LOC114878403,GO:0016021
LOC114878403,GO:0007186
LOC114878403,GO:0004930
LOC114878226,GO:0016491
LOC114878226,GO:0055114
LOC114878209,GO:0004000
LOC114878209,GO:0006396
LOC114878209,GO:0003723
LOC114878216,GO:0005730
LOC114878216,GO:0006396
LOC114878216,GO:0003824
LOC114878216,GO:0042254
LOC114878231,GO:0016758
LOC114878626,GO:0003824
LOC114878595,
LOC114878592,GO:0016021
LOC114878592,GO:0055085
LOC114878592,GO:0022857
LOC114878607,GO:0016021
LOC114878607,GO:0055085
LOC114878607,GO:0022857
LOC114878575,GO:0016021
LOC114878575,GO:0055085
LOC114878575,GO:0022857
LOC114878716,GO:0006749
LOC114878716,GO:0005515
LOC114878535,GO:0006749
LOC114878535,GO:0005515
LOC114878684,GO:0016021
LOC114878684,GO:0001607
LOC114878684,GO:0007186
LOC114878684,GO:0004930
LOC114878725,GO:0008237
LOC114878725,GO:0008270
LOC114878725,GO:0006508
LOC114878742,GO:0016021
LOC114878742,GO:0016717
LOC114878742,GO:0006636
LOC114878742,GO:0004768
LOC114878742,GO:0016020
LOC114878742,GO:0016491
LOC114878742,GO:0006629
LOC114878742,GO:0006633
LOC114878742,GO:0055114
LOC114878742,GO:0006631
LOC114878742,GO:0046872
LOC114878444,GO:0016021
LOC114878444,GO:0016717
LOC114878444,GO:0006633
LOC114878444,GO:0016020
LOC114878444,GO:0016491
LOC114878444,GO:0006629
LOC114878444,GO:0055114
LOC114878444,GO:0006631
LOC114878458,
LOC114878480,GO:0005634
LOC114878480,GO:0016787
LOC114878480,GO:0004519
LOC114878480,GO:0030145
LOC114878480,GO:0008408
LOC114878480,GO:0030870
LOC114878480,GO:0006302
LOC114878504,GO:0005840
LOC114878504,GO:0006412
LOC114878504,GO:0003735
LOC114878488,GO:0005869
LOC114878497,
LOC114878292,GO:0005737
LOC114878292,GO:0006606
LOC114878292,GO:0061608
LOC114878292,GO:0005515
LOC114878288,GO:0003677
LOC114878317,GO:0005515
LOC114878251,GO:0005634
LOC114878251,GO:0016573
LOC114878251,GO:0004402
LOC114878251,GO:0008270
LOC114878251,GO:0006355
LOC114878239,
LOC114878352,GO:0071203
LOC114878377,GO:0005840
LOC114878377,GO:0006412
LOC114878377,GO:0003735
LOC114878368,
LOC114878330,GO:0003700
LOC114878330,GO:0005737
LOC114878330,GO:0006355
LOC114878330,
LOC114878330,GO:0005634
LOC114878330,GO:0003700
LOC114878330,GO:0005737
LOC114878330,GO:0006357
LOC114878330,GO:0003677
LOC114878330,GO:0006355
LOC114878345,
LOC114878321,GO:0004842
LOC114878346,
LOC114878346,GO:0005515
LOC114878413,GO:0005515
LOC114877622,GO:0005524
LOC114877622,GO:0005925
LOC114877622,GO:0007172
LOC114877622,GO:0005856
LOC114877622,GO:0004713
LOC114877622,GO:0006468
LOC114877622,GO:0004672
LOC114877659,GO:0007064
LOC114877659,GO:0031390
LOC114877702,GO:0006511
LOC114877695,
LOC114877642,GO:0005524
LOC114877642,GO:0004386
LOC114877642,GO:0003676
LOC114877642,GO:0005515
LOC114877664,GO:0031683
LOC114877664,GO:0019001
LOC114877664,GO:0005525
LOC114877664,GO:0003924
LOC114877664,GO:0007186
LOC114877664,GO:0007165
LOC114877664,
LOC114877644,GO:0005515
LOC114877652,GO:0005515
LOC114877683,GO:0000811
LOC114877683,GO:0006260
LOC114877677,GO:0005840
LOC114877677,GO:0006412
LOC114877677,GO:0003735
LOC114877672,
LOC114877564,
LOC114877574,
LOC114877600,
LOC114877613,
LOC114877577,GO:0005524
LOC114877577,GO:0016887
LOC114877593,
LOC114877758,GO:0030991
LOC114877758,
LOC114877875,GO:0030150
LOC114877875,GO:0005741
LOC114877875,GO:0055085
LOC114877875,GO:0008320
LOC114877805,
LOC114877796,GO:0035145
LOC114877796,GO:0006397
LOC114877796,GO:0003723
LOC114877833,GO:0016021
LOC114877833,GO:0004983
LOC114877833,GO:0007186
LOC114877833,GO:0004930
LOC114877833,GO:0016499
LOC114877833,GO:0007631
LOC114877819,GO:0016020
LOC114877862,
LOC114877896,GO:0016192
LOC114877776,GO:0016042
LOC114877776,GO:0004435
LOC114877776,GO:0008081
LOC114877776,GO:0006629
LOC114877776,GO:0035556
LOC114877776,GO:0005509
LOC114877776,GO:0007165
LOC114877776,
LOC114877883,GO:0008168
LOC114878199,
LOC114877464,GO:0004129
LOC114877438,
LOC114877446,GO:0016021
LOC114877446,GO:0004965
LOC114877446,GO:0007186
LOC114877446,GO:0004930
LOC114878168,GO:0016021
LOC114878168,GO:0015293
LOC114877525,GO:0000387
LOC114877525,GO:0032797
LOC114878393,
LOC114877512,GO:0005524
LOC114877512,GO:0016887
LOC114877512,GO:0016020
LOC114878838,GO:0030374
LOC114878838,GO:0006357
LOC114879355,GO:0080111
LOC114879355,GO:0006211
LOC114879355,GO:0070579
LOC114879355,GO:0003677
LOC114879355,GO:0008270
LOC114878809,
LOC114878786,GO:0016021
LOC114878786,GO:0006812
LOC114878786,GO:0016887
LOC114878786,GO:0000166
LOC114878789,GO:0055085
LOC114878789,GO:0022857
LOC114878789,GO:0016020
LOC114878902,
LOC114879317,GO:0016020
LOC114879317,GO:0007608
LOC114879317,GO:0005549
LOC114879317,GO:0004984
LOC114878883,GO:0006357
LOC114878949,GO:0005515
LOC114878962,GO:0003756
LOC114878959,
LOC114878857,GO:0005747
LOC114878857,GO:0005743
LOC114878918,GO:0000981
LOC114878918,GO:0003677
LOC114878918,GO:0006355
LOC114878918,
LOC114879326,GO:0000981
LOC114879326,GO:0003677
LOC114879326,GO:0006355
LOC114879263,GO:0000981
LOC114879263,GO:0003677
LOC114879263,GO:0006355
LOC114879233,GO:0043565
LOC114879233,GO:0005634
LOC114879233,GO:0007275
LOC114879233,GO:0003700
LOC114879233,GO:0003677
LOC114879233,GO:0006355
LOC114879233,GO:0000981
LOC114879233,GO:0006357
LOC114878843,GO:0000981
LOC114878843,GO:0003677
LOC114878843,GO:0006355
LOC114878849,GO:0005634
LOC114878849,GO:0003700
LOC114878849,GO:0000981
LOC114878849,GO:0003677
LOC114878849,GO:0006355
LOC114878993,GO:0005634
LOC114878993,GO:0003700
LOC114878993,GO:0000981
LOC114878993,GO:0003677
LOC114878993,GO:0006355
LOC114878938,GO:0000981
LOC114878938,GO:0003677
LOC114878938,GO:0006355
LOC114879141,GO:0003700
LOC114879141,GO:0000981
LOC114879141,GO:0003677
LOC114879141,GO:0006355
LOC114879145,GO:0000981
LOC114879145,GO:0003677
LOC114879145,GO:0006355
LOC114879224,GO:0005634
LOC114879224,GO:0006384
LOC114879224,GO:0006366
LOC114879204,
LOC114879179,
LOC114879193,
LOC114879174,
LOC114879138,
LOC114879158,GO:0007173
LOC114879158,GO:0048018
LOC114879158,GO:0005154
LOC114879006,GO:0038023
LOC114879006,GO:0004970
LOC114879006,GO:0015276
LOC114879006,GO:0005216
LOC114879006,GO:0006811
LOC114879006,GO:0016020
LOC114879013,
LOC114879305,
LOC114879285,GO:0005765
LOC114879285,GO:0015019
LOC114879293,GO:0015629
LOC114879293,GO:0007015
LOC114879293,GO:0003779
LOC114879293,GO:0005515
LOC114879269,GO:0005515
LOC114879079,GO:0005509
LOC114879079,GO:0019722
LOC114879075,
LOC114879063,GO:0001056
LOC114879063,GO:0001054
LOC114879063,GO:0006351
LOC114879063,GO:0003899
LOC114879063,GO:0003677
LOC114879063,GO:0046983
LOC114879068,
LOC114879068,GO:0008420
LOC114879068,GO:0016791
LOC114879026,
LOC114879018,GO:0000139
