GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0042742,defense response to bacterium,157,0,1.7,1,1
GO:0042749,regulation of circadian sleep/wake cycle,42,0,0.45,1,1
GO:0042752,regulation of circadian rhythm,84,0,0.91,1,1
GO:0042753,positive regulation of circadian rhythm,22,0,0.24,1,1
GO:0042773,ATP synthesis coupled electron transport,61,0,0.66,1,1
GO:0042775,mitochondrial ATP synthesis coupled elec...,57,0,0.62,1,1
GO:0043038,amino acid activation,42,0,0.45,1,1
GO:0043039,tRNA aminoacylation,41,0,0.44,1,1
GO:0043044,ATP-dependent chromatin remodeling,47,0,0.51,1,1
GO:0043065,positive regulation of apoptotic process,69,0,0.75,1,1
GO:0043087,regulation of GTPase activity,110,0,1.19,1,1
GO:0043112,receptor metabolic process,26,0,0.28,1,1
GO:0043161,proteasome-mediated ubiquitin-dependent ...,186,0,2.01,1,1
GO:0043242,negative regulation of protein-containin...,20,0,0.22,1,1
GO:0043244,regulation of protein-containing complex...,34,0,0.37,1,1
GO:0043254,regulation of protein-containing complex...,111,0,1.2,1,1
GO:0043269,regulation of ion transport,72,0,0.78,1,1
GO:0043270,positive regulation of ion transport,23,0,0.25,1,1
GO:0043280,positive regulation of cysteine-type end...,22,0,0.24,1,1
GO:0043281,regulation of cysteine-type endopeptidas...,28,0,0.3,1,1
GO:0043297,apical junction assembly,43,0,0.47,1,1
GO:0043405,regulation of MAP kinase activity,32,0,0.35,1,1
GO:0043406,positive regulation of MAP kinase activi...,21,0,0.23,1,1
GO:0043409,negative regulation of MAPK cascade,47,0,0.51,1,1
GO:0043462,regulation of ATPase activity,26,0,0.28,1,1
GO:0043467,regulation of generation of precursor me...,23,0,0.25,1,1
GO:0043486,histone exchange,27,0,0.29,1,1
GO:0043543,protein acylation,107,0,1.16,1,1
GO:0043547,positive regulation of GTPase activity,102,0,1.1,1,1
GO:0043624,cellular protein complex disassembly,46,0,0.5,1,1
GO:0043628,ncRNA 3'-end processing,32,0,0.35,1,1
GO:0043647,inositol phosphate metabolic process,23,0,0.25,1,1
GO:0043648,dicarboxylic acid metabolic process,26,0,0.28,1,1
GO:0043666,regulation of phosphoprotein phosphatase...,22,0,0.24,1,1
GO:0043704,photoreceptor cell fate specification,24,0,0.26,1,1
GO:0043902,positive regulation of multi-organism pr...,52,0,0.56,1,1
GO:0043966,histone H3 acetylation,30,0,0.32,1,1
GO:0043967,histone H4 acetylation,26,0,0.28,1,1
GO:0044106,cellular amine metabolic process,28,0,0.3,1,1
GO:0044242,cellular lipid catabolic process,67,0,0.73,1,1
GO:0044272,sulfur compound biosynthetic process,46,0,0.5,1,1
GO:0044282,small molecule catabolic process,138,0,1.49,1,1
GO:0044344,cellular response to fibroblast growth f...,32,0,0.35,1,1
GO:0044743,protein transmembrane import into intrac...,25,0,0.27,1,1
GO:0044770,cell cycle phase transition,112,0,1.21,1,1
GO:0044772,mitotic cell cycle phase transition,105,0,1.14,1,1
GO:0044773,mitotic DNA damage checkpoint,20,0,0.22,1,1
GO:0044774,mitotic DNA integrity checkpoint,26,0,0.28,1,1
GO:0044784,metaphase/anaphase transition of cell cy...,32,0,0.35,1,1
GO:0044786,cell cycle DNA replication,41,0,0.44,1,1
GO:0044839,cell cycle G2/M phase transition,37,0,0.4,1,1
GO:0044843,cell cycle G1/S phase transition,35,0,0.38,1,1
GO:0045010,actin nucleation,22,0,0.24,1,1
GO:0045017,glycerolipid biosynthetic process,70,0,0.76,1,1
GO:0045047,protein targeting to ER,24,0,0.26,1,1
GO:0045055,regulated exocytosis,64,0,0.69,1,1
GO:0045088,regulation of innate immune response,74,0,0.8,1,1
GO:0045089,positive regulation of innate immune res...,42,0,0.45,1,1
GO:0045137,development of primary sexual characteri...,42,0,0.45,1,1
GO:0045185,maintenance of protein location,32,0,0.35,1,1
GO:0045187,regulation of circadian sleep/wake cycle...,34,0,0.37,1,1
GO:0045214,sarcomere organization,39,0,0.42,1,1
GO:0045292,"mRNA cis splicing, via spliceosome",20,0,0.22,1,1
GO:0045333,cellular respiration,96,0,1.04,1,1
GO:0045464,R8 cell fate specification,21,0,0.23,1,1
GO:0045465,R8 cell differentiation,27,0,0.29,1,1
GO:0045466,R7 cell differentiation,56,0,0.61,1,1
GO:0045471,response to ethanol,54,0,0.58,1,1
GO:0045500,sevenless signaling pathway,26,0,0.28,1,1
GO:0045666,positive regulation of neuron differenti...,83,0,0.9,1,1
GO:0045676,regulation of R7 cell differentiation,21,0,0.23,1,1
GO:0045732,positive regulation of protein catabolic...,65,0,0.7,1,1
GO:0045747,positive regulation of Notch signaling p...,35,0,0.38,1,1
GO:0045785,positive regulation of cell adhesion,22,0,0.24,1,1
GO:0045792,negative regulation of cell size,21,0,0.23,1,1
GO:0045793,positive regulation of cell size,40,0,0.43,1,1
GO:0045807,positive regulation of endocytosis,36,0,0.39,1,1
GO:0045824,negative regulation of innate immune res...,25,0,0.27,1,1
GO:0045862,positive regulation of proteolysis,80,0,0.87,1,1
GO:0045879,negative regulation of smoothened signal...,46,0,0.5,1,1
GO:0045880,positive regulation of smoothened signal...,46,0,0.5,1,1
GO:0045887,positive regulation of synaptic growth a...,36,0,0.39,1,1
GO:0045893,"positive regulation of transcription, DN...",408,0,4.42,1,1
GO:0045927,positive regulation of growth,112,0,1.21,1,1
GO:0045930,negative regulation of mitotic cell cycl...,69,0,0.75,1,1
GO:0045931,positive regulation of mitotic cell cycl...,42,0,0.45,1,1
GO:0045936,negative regulation of phosphate metabol...,91,0,0.99,1,1
GO:0045944,positive regulation of transcription by ...,319,0,3.45,1,1
GO:0046031,ADP metabolic process,21,0,0.23,1,1
GO:0046034,ATP metabolic process,116,0,1.26,1,1
GO:0046128,purine ribonucleoside metabolic process,20,0,0.22,1,1
GO:0046164,alcohol catabolic process,23,0,0.25,1,1
GO:0046165,alcohol biosynthetic process,67,0,0.73,1,1
GO:0046173,polyol biosynthetic process,25,0,0.27,1,1
GO:0046174,polyol catabolic process,20,0,0.22,1,1
GO:0046189,phenol-containing compound biosynthetic ...,21,0,0.23,1,1
GO:0046329,negative regulation of JNK cascade,28,0,0.3,1,1
GO:0046390,ribose phosphate biosynthetic process,90,0,0.97,1,1
GO:0046394,carboxylic acid biosynthetic process,96,0,1.04,1,1
GO:0046395,carboxylic acid catabolic process,95,0,1.03,1,1
GO:0046425,regulation of receptor signaling pathway...,27,0,0.29,1,1
GO:0046434,organophosphate catabolic process,38,0,0.41,1,1
GO:0046467,membrane lipid biosynthetic process,60,0,0.65,1,1
GO:0046474,glycerophospholipid biosynthetic process,57,0,0.62,1,1
GO:0046486,glycerolipid metabolic process,145,0,1.57,1,1
GO:0046488,phosphatidylinositol metabolic process,80,0,0.87,1,1
GO:0046530,photoreceptor cell differentiation,201,0,2.18,1,1
GO:0046532,regulation of photoreceptor cell differe...,42,0,0.45,1,1
GO:0046552,photoreceptor cell fate commitment,76,0,0.82,1,1
GO:0046578,regulation of Ras protein signal transdu...,80,0,0.87,1,1
GO:0046579,positive regulation of Ras protein signa...,40,0,0.43,1,1
GO:0046622,positive regulation of organ growth,24,0,0.26,1,1
GO:0046666,retinal cell programmed cell death,23,0,0.25,1,1
GO:0046667,compound eye retinal cell programmed cel...,21,0,0.23,1,1
GO:0046680,response to DDT,21,0,0.23,1,1
GO:0046683,response to organophosphorus,27,0,0.29,1,1
GO:0046689,response to mercury ion,21,0,0.23,1,1
GO:0046701,insecticide catabolic process,21,0,0.23,1,1
GO:0046716,muscle cell cellular homeostasis,29,0,0.31,1,1
GO:0046785,microtubule polymerization,25,0,0.27,1,1
GO:0046834,lipid phosphorylation,35,0,0.38,1,1
GO:0046847,filopodium assembly,42,0,0.45,1,1
GO:0046854,phosphatidylinositol phosphorylation,28,0,0.3,1,1
GO:0046890,regulation of lipid biosynthetic process,20,0,0.22,1,1
GO:0046916,cellular transition metal ion homeostasi...,23,0,0.25,1,1
GO:0046928,regulation of neurotransmitter secretion,24,0,0.26,1,1
GO:0046939,nucleotide phosphorylation,27,0,0.29,1,1
GO:0046942,carboxylic acid transport,81,0,0.88,1,1
GO:0048010,vascular endothelial growth factor recep...,36,0,0.39,1,1
GO:0048067,cuticle pigmentation,25,0,0.27,1,1
GO:0048070,regulation of developmental pigmentation,22,0,0.24,1,1
GO:0048138,germ-line cyst encapsulation,21,0,0.23,1,1
GO:0048149,behavioral response to ethanol,41,0,0.44,1,1
GO:0048190,wing disc dorsal/ventral pattern formati...,50,0,0.54,1,1
GO:0048193,Golgi vesicle transport,137,0,1.48,1,1
GO:0048259,regulation of receptor-mediated endocyto...,21,0,0.23,1,1
GO:0048278,vesicle docking,32,0,0.35,1,1
GO:0048284,organelle fusion,73,0,0.79,1,1
GO:0048332,mesoderm morphogenesis,29,0,0.31,1,1
GO:0048488,synaptic vesicle endocytosis,39,0,0.42,1,1
GO:0048520,positive regulation of behavior,29,0,0.31,1,1
GO:0048534,hematopoietic or lymphoid organ developm...,102,0,1.1,1,1
GO:0048542,lymph gland development,60,0,0.65,1,1
GO:0048568,embryonic organ development,52,0,0.56,1,1
GO:0048580,regulation of post-embryonic development,24,0,0.26,1,1
GO:0048588,developmental cell growth,68,0,0.74,1,1
GO:0048619,embryonic hindgut morphogenesis,39,0,0.42,1,1
GO:0048639,positive regulation of developmental gro...,90,0,0.97,1,1
GO:0048645,animal organ formation,48,0,0.52,1,1
GO:0048663,neuron fate commitment,91,0,0.99,1,1
GO:0048665,neuron fate specification,34,0,0.37,1,1
GO:0048675,axon extension,50,0,0.54,1,1
GO:0048754,branching morphogenesis of an epithelial...,52,0,0.56,1,1
GO:0048859,formation of anatomical boundary,46,0,0.5,1,1
GO:0048863,stem cell differentiation,92,0,1,1,1
GO:0048864,stem cell development,22,0,0.24,1,1
GO:0048865,stem cell fate commitment,35,0,0.38,1,1
GO:0048867,stem cell fate determination,29,0,0.31,1,1
GO:0050000,chromosome localization,24,0,0.26,1,1
GO:0050770,regulation of axonogenesis,61,0,0.66,1,1
GO:0050772,positive regulation of axonogenesis,27,0,0.29,1,1
GO:0050776,regulation of immune response,132,0,1.43,1,1
GO:0050777,negative regulation of immune response,47,0,0.51,1,1
GO:0050778,positive regulation of immune response,81,0,0.88,1,1
GO:0050801,ion homeostasis,133,0,1.44,1,1
GO:0050805,negative regulation of synaptic transmis...,22,0,0.24,1,1
GO:0050806,positive regulation of synaptic transmis...,26,0,0.28,1,1
GO:0050821,protein stabilization,39,0,0.42,1,1
GO:0050829,defense response to Gram-negative bacter...,81,0,0.88,1,1
GO:0050832,defense response to fungus,33,0,0.36,1,1
GO:0050919,negative chemotaxis,21,0,0.23,1,1
GO:0050920,regulation of chemotaxis,32,0,0.35,1,1
GO:0051017,actin filament bundle assembly,31,0,0.34,1,1
GO:0051051,negative regulation of transport,48,0,0.52,1,1
GO:0051056,regulation of small GTPase mediated sign...,87,0,0.94,1,1
GO:0051057,positive regulation of small GTPase medi...,40,0,0.43,1,1
GO:0051090,regulation of DNA-binding transcription ...,27,0,0.29,1,1
GO:0051146,striated muscle cell differentiation,106,0,1.15,1,1
GO:0051235,maintenance of location,103,0,1.12,1,1
GO:0051258,protein polymerization,98,0,1.06,1,1
GO:0051259,protein complex oligomerization,43,0,0.47,1,1
GO:0051260,protein homooligomerization,26,0,0.28,1,1
GO:0051261,protein depolymerization,34,0,0.37,1,1
GO:0051270,regulation of cellular component movemen...,108,0,1.17,1,1
GO:0051272,positive regulation of cellular componen...,69,0,0.75,1,1
GO:0051298,centrosome duplication,34,0,0.37,1,1
GO:0051299,centrosome separation,24,0,0.26,1,1
GO:0051303,establishment of chromosome localization,20,0,0.22,1,1
GO:0051304,chromosome separation,52,0,0.56,1,1
GO:0051306,mitotic sister chromatid separation,36,0,0.39,1,1
GO:0051345,positive regulation of hydrolase activit...,161,0,1.74,1,1
GO:0051348,negative regulation of transferase activ...,33,0,0.36,1,1
GO:0051453,regulation of intracellular pH,21,0,0.23,1,1
GO:0051480,regulation of cytosolic calcium ion conc...,24,0,0.26,1,1
GO:0051489,regulation of filopodium assembly,35,0,0.38,1,1
GO:0051491,positive regulation of filopodium assemb...,26,0,0.28,1,1
GO:0051493,regulation of cytoskeleton organization,167,0,1.81,1,1
GO:0051494,negative regulation of cytoskeleton orga...,37,0,0.4,1,1
GO:0051495,positive regulation of cytoskeleton orga...,59,0,0.64,1,1
GO:0051568,histone H3-K4 methylation,22,0,0.24,1,1
GO:0051588,regulation of neurotransmitter transport,24,0,0.26,1,1
GO:0051646,mitochondrion localization,24,0,0.26,1,1
GO:0051647,nucleus localization,39,0,0.42,1,1
GO:0051651,maintenance of location in cell,36,0,0.39,1,1
GO:0051783,regulation of nuclear division,67,0,0.73,1,1
GO:0051784,negative regulation of nuclear division,20,0,0.22,1,1
GO:0051965,positive regulation of synapse assembly,39,0,0.42,1,1
GO:0051983,regulation of chromosome segregation,41,0,0.44,1,1
GO:0055001,muscle cell development,65,0,0.7,1,1
GO:0055002,striated muscle cell development,64,0,0.69,1,1
GO:0055057,neuroblast division,41,0,0.44,1,1
GO:0055059,asymmetric neuroblast division,39,0,0.42,1,1
GO:0055065,metal ion homeostasis,102,0,1.1,1,1
GO:0055067,monovalent inorganic cation homeostasis,32,0,0.35,1,1
GO:0055074,calcium ion homeostasis,50,0,0.54,1,1
GO:0055076,transition metal ion homeostasis,40,0,0.43,1,1
GO:0055080,cation homeostasis,125,0,1.35,1,1
GO:0055082,cellular chemical homeostasis,110,0,1.19,1,1
GO:0055085,transmembrane transport,485,0,5.25,1,1
GO:0055086,nucleobase-containing small molecule met...,210,0,2.27,1,1
GO:0055090,acylglycerol homeostasis,28,0,0.3,1,1
GO:0060047,heart contraction,27,0,0.29,1,1
GO:0060070,canonical Wnt signaling pathway,86,0,0.93,1,1
GO:0060180,female mating behavior,21,0,0.23,1,1
GO:0060260,regulation of transcription initiation f...,24,0,0.26,1,1
GO:0060438,trachea development,21,0,0.23,1,1
GO:0060446,branching involved in open tracheal syst...,52,0,0.56,1,1
GO:0060491,regulation of cell projection assembly,45,0,0.49,1,1
GO:0060537,muscle tissue development,25,0,0.27,1,1
GO:0060538,skeletal muscle organ development,44,0,0.48,1,1
GO:0060581,cell fate commitment involved in pattern...,29,0,0.31,1,1
GO:0060627,regulation of vesicle-mediated transport,123,0,1.33,1,1
GO:0060795,cell fate commitment involved in formati...,21,0,0.23,1,1
GO:0060828,regulation of canonical Wnt signaling pa...,72,0,0.78,1,1
GO:0061025,membrane fusion,61,0,0.66,1,1
GO:0061057,peptidoglycan recognition protein signal...,34,0,0.37,1,1
GO:0061058,regulation of peptidoglycan recognition ...,22,0,0.24,1,1
GO:0061061,muscle structure development,215,0,2.33,1,1
GO:0061077,chaperone-mediated protein folding,27,0,0.29,1,1
GO:0061136,regulation of proteasomal protein catabo...,54,0,0.58,1,1
GO:0061138,morphogenesis of a branching epithelium,52,0,0.56,1,1
GO:0061326,renal tubule development,52,0,0.56,1,1
GO:0061333,renal tubule morphogenesis,35,0,0.38,1,1
GO:0061387,regulation of extent of cell growth,26,0,0.28,1,1
GO:0061525,hindgut development,47,0,0.51,1,1
GO:0061572,actin filament bundle organization,34,0,0.37,1,1
GO:0061844,antimicrobial humoral immune response me...,54,0,0.58,1,1
GO:0061951,establishment of protein localization to...,22,0,0.24,1,1
GO:0062012,regulation of small molecule metabolic p...,32,0,0.35,1,1
GO:0065002,intracellular protein transmembrane tran...,35,0,0.38,1,1
GO:0065004,protein-DNA complex assembly,75,0,0.81,1,1
GO:0070252,actin-mediated cell contraction,22,0,0.24,1,1
GO:0070286,axonemal dynein complex assembly,25,0,0.27,1,1
GO:0070303,negative regulation of stress-activated ...,30,0,0.32,1,1
GO:0070328,triglyceride homeostasis,27,0,0.29,1,1
GO:0070371,ERK1 and ERK2 cascade,42,0,0.45,1,1
GO:0070372,regulation of ERK1 and ERK2 cascade,40,0,0.43,1,1
GO:0070374,positive regulation of ERK1 and ERK2 cas...,24,0,0.26,1,1
GO:0070482,response to oxygen levels,61,0,0.66,1,1
GO:0070507,regulation of microtubule cytoskeleton o...,52,0,0.56,1,1
GO:0070585,protein localization to mitochondrion,39,0,0.42,1,1
GO:0070588,calcium ion transmembrane transport,49,0,0.53,1,1
GO:0070646,protein modification by small protein re...,58,0,0.63,1,1
GO:0070838,divalent metal ion transport,79,0,0.86,1,1
GO:0070897,transcription preinitiation complex asse...,24,0,0.26,1,1
GO:0070972,protein localization to endoplasmic reti...,33,0,0.36,1,1
GO:0071214,cellular response to abiotic stimulus,59,0,0.64,1,1
GO:0071345,cellular response to cytokine stimulus,29,0,0.31,1,1
GO:0071356,cellular response to tumor necrosis fact...,23,0,0.25,1,1
GO:0071390,cellular response to ecdysone,21,0,0.23,1,1
GO:0071396,cellular response to lipid,28,0,0.3,1,1
GO:0071407,cellular response to organic cyclic comp...,50,0,0.54,1,1
GO:0071427,mRNA-containing ribonucleoprotein comple...,28,0,0.3,1,1
GO:0071453,cellular response to oxygen levels,33,0,0.36,1,1
GO:0071456,cellular response to hypoxia,31,0,0.34,1,1
GO:0071466,cellular response to xenobiotic stimulus,28,0,0.3,1,1
GO:0071478,cellular response to radiation,46,0,0.5,1,1
GO:0071482,cellular response to light stimulus,32,0,0.35,1,1
GO:0071772,response to BMP,51,0,0.55,1,1
GO:0071773,cellular response to BMP stimulus,50,0,0.54,1,1
GO:0071774,response to fibroblast growth factor,32,0,0.35,1,1
GO:0071805,potassium ion transmembrane transport,49,0,0.53,1,1
GO:0071806,protein transmembrane transport,41,0,0.44,1,1
GO:0071824,protein-DNA complex subunit organization,113,0,1.22,1,1
GO:0071897,DNA biosynthetic process,48,0,0.52,1,1
GO:0071900,regulation of protein serine/threonine k...,79,0,0.86,1,1
GO:0071902,positive regulation of protein serine/th...,42,0,0.45,1,1
GO:0071985,multivesicular body sorting pathway,27,0,0.29,1,1
GO:0072001,renal system development,58,0,0.63,1,1
GO:0072002,Malpighian tubule development,52,0,0.56,1,1
GO:0072329,monocarboxylic acid catabolic process,44,0,0.48,1,1
GO:0072330,monocarboxylic acid biosynthetic process,48,0,0.52,1,1
GO:0072359,circulatory system development,106,0,1.15,1,1
GO:0072384,organelle transport along microtubule,29,0,0.31,1,1
GO:0072499,photoreceptor cell axon guidance,29,0,0.31,1,1
GO:0072503,cellular divalent inorganic cation homeo...,54,0,0.58,1,1
GO:0072507,divalent inorganic cation homeostasis,60,0,0.65,1,1
GO:0072511,divalent inorganic cation transport,80,0,0.87,1,1
GO:0072521,purine-containing compound metabolic pro...,148,0,1.6,1,1
GO:0072522,purine-containing compound biosynthetic ...,86,0,0.93,1,1
GO:0072527,pyrimidine-containing compound metabolic...,28,0,0.3,1,1
GO:0072528,pyrimidine-containing compound biosynthe...,23,0,0.25,1,1
GO:0072583,clathrin-dependent endocytosis,28,0,0.3,1,1
GO:0072599,establishment of protein localization to...,25,0,0.27,1,1
GO:0072655,establishment of protein localization to...,39,0,0.42,1,1
GO:0072657,protein localization to membrane,140,0,1.52,1,1
GO:0072659,protein localization to plasma membrane,58,0,0.63,1,1
GO:0072665,protein localization to vacuole,27,0,0.29,1,1
GO:0072666,establishment of protein localization to...,26,0,0.28,1,1
GO:0090068,positive regulation of cell cycle proces...,44,0,0.48,1,1
GO:0090090,negative regulation of canonical Wnt sig...,32,0,0.35,1,1
GO:0090092,regulation of transmembrane receptor pro...,48,0,0.52,1,1
GO:0090100,positive regulation of transmembrane rec...,28,0,0.3,1,1
GO:0090101,negative regulation of transmembrane rec...,22,0,0.24,1,1
GO:0090130,tissue migration,161,0,1.74,1,1
GO:0090132,epithelium migration,156,0,1.69,1,1
GO:0090150,establishment of protein localization to...,75,0,0.81,1,1
GO:0090174,organelle membrane fusion,54,0,0.58,1,1
GO:0090175,regulation of establishment of planar po...,29,0,0.31,1,1
GO:0090263,positive regulation of canonical Wnt sig...,41,0,0.44,1,1
GO:0090287,regulation of cellular response to growt...,53,0,0.57,1,1
GO:0090288,negative regulation of cellular response...,31,0,0.34,1,1
GO:0090329,regulation of DNA-dependent DNA replicat...,23,0,0.25,1,1
GO:0090407,organophosphate biosynthetic process,210,0,2.27,1,1
GO:0090503,"RNA phosphodiester bond hydrolysis, exon...",25,0,0.27,1,1
GO:0090630,activation of GTPase activity,28,0,0.3,1,1
GO:0097306,cellular response to alcohol,29,0,0.31,1,1
GO:0097352,autophagosome maturation,22,0,0.24,1,1
GO:0097502,mannosylation,23,0,0.25,1,1
GO:0097581,lamellipodium organization,22,0,0.24,1,1
GO:0097696,receptor signaling pathway via STAT,29,0,0.31,1,1
GO:0098534,centriole assembly,26,0,0.28,1,1
GO:0098609,cell-cell adhesion,114,0,1.23,1,1
GO:0098655,cation transmembrane transport,227,0,2.46,1,1
GO:0098656,anion transmembrane transport,105,0,1.14,1,1
GO:0098657,import into cell,35,0,0.38,1,1
GO:0098659,inorganic cation import across plasma me...,22,0,0.24,1,1
GO:0098660,inorganic ion transmembrane transport,228,0,2.47,1,1
GO:0098661,inorganic anion transmembrane transport,38,0,0.41,1,1
GO:0098662,inorganic cation transmembrane transport,201,0,2.18,1,1
GO:0098722,asymmetric stem cell division,59,0,0.64,1,1
GO:0098732,macromolecule deacylation,29,0,0.31,1,1
GO:0098739,import across plasma membrane,27,0,0.29,1,1
GO:0098742,cell-cell adhesion via plasma-membrane a...,56,0,0.61,1,1
GO:0098771,inorganic ion homeostasis,124,0,1.34,1,1
GO:0098781,ncRNA transcription,30,0,0.32,1,1
GO:0098840,protein transport along microtubule,26,0,0.28,1,1
GO:0098876,vesicle-mediated transport to the plasma...,35,0,0.38,1,1
GO:0099024,plasma membrane invagination,23,0,0.25,1,1
GO:0099118,microtubule-based protein transport,26,0,0.28,1,1
GO:0099173,postsynapse organization,23,0,0.25,1,1
GO:0099518,vesicle cytoskeletal trafficking,22,0,0.24,1,1
GO:0099587,inorganic ion import across plasma membr...,22,0,0.24,1,1
GO:0099643,signal release from synapse,95,0,1.03,1,1
GO:0104004,cellular response to environmental stimu...,59,0,0.64,1,1
GO:0110020,regulation of actomyosin structure organ...,25,0,0.27,1,1
GO:0110053,regulation of actin filament organizatio...,82,0,0.89,1,1
GO:0110110,positive regulation of animal organ morp...,23,0,0.25,1,1
GO:0110111,negative regulation of animal organ morp...,27,0,0.29,1,1
GO:0110116,regulation of compound eye photoreceptor...,33,0,0.36,1,1
GO:0120032,regulation of plasma membrane bounded ce...,45,0,0.49,1,1
GO:0120034,positive regulation of plasma membrane b...,30,0,0.32,1,1
GO:0140029,exocytic process,42,0,0.45,1,1
GO:0140053,mitochondrial gene expression,127,0,1.38,1,1
GO:0140056,organelle localization by membrane tethe...,39,0,0.42,1,1
GO:0140238,presynaptic endocytosis,39,0,0.42,1,1
GO:0140253,cell-cell fusion,45,0,0.49,1,1
GO:0198738,cell-cell signaling by wnt,127,0,1.38,1,1
GO:1900424,regulation of defense response to bacter...,44,0,0.48,1,1
GO:1900426,positive regulation of defense response ...,28,0,0.3,1,1
GO:1901136,carbohydrate derivative catabolic proces...,44,0,0.48,1,1
GO:1901184,regulation of ERBB signaling pathway,37,0,0.4,1,1
GO:1901185,negative regulation of ERBB signaling pa...,27,0,0.29,1,1
GO:1901264,carbohydrate derivative transport,32,0,0.35,1,1
GO:1901293,nucleoside phosphate biosynthetic proces...,115,0,1.25,1,1
GO:1901568,fatty acid derivative metabolic process,21,0,0.23,1,1
GO:1901606,alpha-amino acid catabolic process,52,0,0.56,1,1
GO:1901607,alpha-amino acid biosynthetic process,39,0,0.42,1,1
GO:1901615,organic hydroxy compound metabolic proce...,184,0,1.99,1,1
GO:1901616,organic hydroxy compound catabolic proce...,28,0,0.3,1,1
GO:1901617,organic hydroxy compound biosynthetic pr...,92,0,1,1,1
GO:1901655,cellular response to ketone,21,0,0.23,1,1
GO:1901657,glycosyl compound metabolic process,33,0,0.36,1,1
GO:1901800,positive regulation of proteasomal prote...,42,0,0.45,1,1
GO:1901879,regulation of protein depolymerization,25,0,0.27,1,1
GO:1901880,negative regulation of protein depolymer...,20,0,0.22,1,1
GO:1901890,positive regulation of cell junction ass...,40,0,0.43,1,1
GO:1901987,regulation of cell cycle phase transitio...,92,0,1,1,1
GO:1901988,negative regulation of cell cycle phase ...,47,0,0.51,1,1
GO:1901989,positive regulation of cell cycle phase ...,28,0,0.3,1,1
GO:1901990,regulation of mitotic cell cycle phase t...,88,0,0.95,1,1
GO:1901991,negative regulation of mitotic cell cycl...,46,0,0.5,1,1
GO:1901992,positive regulation of mitotic cell cycl...,26,0,0.28,1,1
GO:1902099,regulation of metaphase/anaphase transit...,27,0,0.29,1,1
GO:1902414,protein localization to cell junction,22,0,0.24,1,1
GO:1902476,chloride transmembrane transport,25,0,0.27,1,1
GO:1902600,proton transmembrane transport,64,0,0.69,1,1
GO:1902652,secondary alcohol metabolic process,46,0,0.5,1,1
GO:1902653,secondary alcohol biosynthetic process,35,0,0.38,1,1
GO:1902667,regulation of axon guidance,29,0,0.31,1,1
GO:1902680,positive regulation of RNA biosynthetic ...,423,0,4.58,1,1
GO:1902749,regulation of cell cycle G2/M phase tran...,31,0,0.34,1,1
GO:1902806,regulation of cell cycle G1/S phase tran...,26,0,0.28,1,1
GO:1902903,regulation of supramolecular fiber organ...,113,0,1.22,1,1
GO:1902904,negative regulation of supramolecular fi...,32,0,0.35,1,1
GO:1902905,positive regulation of supramolecular fi...,56,0,0.61,1,1
GO:1903034,regulation of response to wounding,29,0,0.31,1,1
GO:1903036,positive regulation of response to wound...,21,0,0.23,1,1
GO:1903050,regulation of proteolysis involved in ce...,58,0,0.63,1,1
GO:1903052,positive regulation of proteolysis invol...,44,0,0.48,1,1
GO:1903362,regulation of cellular protein catabolic...,62,0,0.67,1,1
GO:1903364,positive regulation of cellular protein ...,49,0,0.53,1,1
GO:1903432,regulation of TORC1 signaling,41,0,0.44,1,1
GO:1903508,positive regulation of nucleic acid-temp...,423,0,4.58,1,1
GO:1903509,liposaccharide metabolic process,41,0,0.44,1,1
GO:1903522,regulation of blood circulation,21,0,0.23,1,1
GO:1903684,regulation of border follicle cell migra...,34,0,0.37,1,1
GO:1903688,positive regulation of border follicle c...,32,0,0.35,1,1
GO:1903825,organic acid transmembrane transport,54,0,0.58,1,1
GO:1903829,positive regulation of cellular protein ...,36,0,0.39,1,1
GO:1904029,regulation of cyclin-dependent protein k...,28,0,0.3,1,1
GO:1904062,regulation of cation transmembrane trans...,31,0,0.34,1,1
GO:1904263,positive regulation of TORC1 signaling,28,0,0.3,1,1
GO:1904398,positive regulation of neuromuscular jun...,38,0,0.41,1,1
GO:1904892,regulation of receptor signaling pathway...,27,0,0.29,1,1
GO:1905039,carboxylic acid transmembrane transport,54,0,0.58,1,1
GO:1905114,cell surface receptor signaling pathway ...,131,0,1.42,1,1
GO:1905268,negative regulation of chromatin organiz...,22,0,0.24,1,1
GO:1905269,positive regulation of chromatin organiz...,35,0,0.38,1,1
GO:1905330,regulation of morphogenesis of an epithe...,37,0,0.4,1,1
GO:1905475,regulation of protein localization to me...,20,0,0.22,1,1
GO:1905818,regulation of chromosome separation,32,0,0.35,1,1
GO:1905881,positive regulation of oogenesis,41,0,0.44,1,1
GO:1905952,regulation of lipid localization,48,0,0.52,1,1
GO:1990138,neuron projection extension,52,0,0.56,1,1
GO:1990542,mitochondrial transmembrane transport,46,0,0.5,1,1
GO:1990778,protein localization to cell periphery,70,0,0.76,1,1
GO:2000027,regulation of animal organ morphogenesis,101,0,1.09,1,1
GO:2000045,regulation of G1/S transition of mitotic...,24,0,0.26,1,1
GO:2000058,regulation of ubiquitin-dependent protei...,49,0,0.53,1,1
GO:2000060,positive regulation of ubiquitin-depende...,38,0,0.41,1,1
GO:2000116,regulation of cysteine-type endopeptidas...,30,0,0.32,1,1
