,ProteinID,Length
1066,XP_001121941.2,600
1067,XP_001121942.2,249
1068,XP_001121946.2,776
1069,XP_001121961.1,247
1070,XP_001121969.2,409
1071,XP_001121977.2,200
1072,XP_001121985.1,270
1073,XP_001121986.2,119
1074,XP_001121988.2,206
1075,XP_001121996.2,184
1076,XP_001122002.2,315
1077,XP_001122008.1,170
1078,XP_001122025.2,634
1079,XP_001122027.2,135
1080,XP_001122030.2,149
1081,XP_001122039.4,187
1082,XP_001122042.3,1124
1083,XP_001122049.2,168
1084,XP_001122051.1,269
1085,XP_001122052.1,276
1086,XP_001122053.2,630
1087,XP_001122056.2,204
1088,XP_001122059.2,208
1089,XP_001122061.3,288
1090,XP_001122063.2,87
1091,XP_001122067.3,442
1092,XP_001122074.3,154
1093,XP_001122075.3,740
1094,XP_001122081.1,728
1095,XP_001122083.2,695
1096,XP_001122084.3,2103
1097,XP_001122093.2,694
1098,XP_001122096.2,715
1099,XP_001122097.3,1535
1100,XP_001122101.2,2887
1101,XP_001122102.2,904
1102,XP_001122103.1,187
1103,XP_001122104.1,221
1104,XP_001122105.4,547
1105,XP_001122110.2,679
1106,XP_001122113.1,631
1107,XP_001122118.2,578
1108,XP_001122133.3,553
1109,XP_001122139.1,251
1110,XP_001122142.3,264
1111,XP_001122154.3,523
1112,XP_001122155.2,433
1113,XP_001122159.1,417
1114,XP_001122160.2,892
1115,XP_001122164.3,210
1116,XP_001122174.1,148
1117,XP_001122176.1,235
1118,XP_001122178.2,205
1119,XP_001122183.1,189
1120,XP_001122185.1,190
1121,XP_001122192.2,343
1122,XP_001122195.1,276
1123,XP_001122204.2,230
1124,XP_001122210.1,414
1125,XP_001122212.1,124
1126,XP_001122213.5,312
1127,XP_001122218.1,126
1128,XP_001122227.1,202
1129,XP_001122230.1,86
1130,XP_001122237.3,905
1131,XP_001122238.2,662
1132,XP_001122241.2,240
1133,XP_001122245.1,625
1134,XP_001122247.5,263
1135,XP_001122254.2,788
1136,XP_001122256.1,141
1137,XP_001122271.2,901
1138,XP_001122272.2,447
1139,XP_001122278.1,122
1140,XP_001122287.2,445
1141,XP_001122291.2,203
1142,XP_001122299.3,391
1143,XP_001122304.3,459
1144,XP_001122306.2,530
1145,XP_001122316.2,501
1146,XP_001122321.2,276
1147,XP_001122322.2,891
1148,XP_001122328.3,722
1149,XP_001122332.1,223
1150,XP_001122336.3,257
1151,XP_001122338.2,150
1152,XP_001122341.1,312
1153,XP_001122344.1,176
1154,XP_001122354.2,442
1155,XP_001122360.3,714
1156,XP_001122362.2,278
1157,XP_001122365.1,394
1158,XP_001122369.1,198
1159,XP_001122377.3,636
1160,XP_001122379.3,257
1161,XP_001122387.2,268
1162,XP_001122389.1,356
1163,XP_001122391.1,120
1164,XP_001122399.1,184
1165,XP_001122401.3,535
1166,XP_001122405.2,575
1167,XP_001122415.1,516
1168,XP_001122418.1,161
1169,XP_001122422.1,1131
1170,XP_001122434.2,132
1171,XP_001122441.2,247
1172,XP_001122444.2,1537
1173,XP_001122445.1,781
1174,XP_001122450.1,537
1175,XP_001122452.2,217
1176,XP_001122454.1,78
1177,XP_001122458.2,361
1178,XP_001122463.2,875
1179,XP_001122465.1,222
1180,XP_001122466.1,103
1181,XP_001122467.1,81
1182,XP_001122474.2,293
1183,XP_001122476.1,294
1184,XP_001122477.1,120
1185,XP_001122483.1,470
1186,XP_001122504.1,159
1187,XP_001122505.3,319
1188,XP_001122506.2,433
1189,XP_001122509.1,249
1190,XP_001122510.2,114
1191,XP_001122511.2,1189
1192,XP_001122512.3,1442
1193,XP_001122522.2,517
1194,XP_001122523.1,109
1195,XP_001122532.3,339
1196,XP_001122533.3,559
1197,XP_001122536.1,523
1198,XP_001122551.2,525
1199,XP_001122556.2,377
1200,XP_001122558.1,112
1201,XP_001122571.3,351
1202,XP_001122575.3,262
1203,XP_001122583.4,840
1204,XP_001122585.3,535
1205,XP_001122586.2,596
1206,XP_001122611.3,875
1207,XP_001122612.2,218
1208,XP_001122615.2,302
1209,XP_001122616.1,375
1210,XP_001122617.2,246
1211,XP_001122620.2,332
1212,XP_001122623.2,947
1213,XP_001122632.3,626
1214,XP_001122640.1,129
1215,XP_001122652.2,403
1216,XP_001122664.2,607
1217,XP_001122665.2,635
1218,XP_001122667.2,268
1219,XP_001122669.2,688
1220,XP_001122673.2,289
1221,XP_001122675.2,296
1222,XP_001122678.3,625
1223,XP_001122688.2,864
1224,XP_001122696.1,249
1225,XP_001122704.2,292
1226,XP_001122709.2,183
1227,XP_001122715.3,508
1228,XP_001122722.2,1030
1229,XP_001122724.2,248
1230,XP_001122727.1,202
1231,XP_001122734.2,255
1232,XP_001122738.2,57
1233,XP_001122739.1,67
1234,XP_001122740.5,658
1235,XP_001122741.2,269
1236,XP_001122742.2,669
1237,XP_001122763.2,409
1238,XP_001122788.1,179
1239,XP_001122793.3,477
1240,XP_001122824.1,409
1241,XP_001122827.2,1424
1242,XP_001122830.2,402
1243,XP_001122835.3,338
1244,XP_001122836.3,434
1245,XP_001122840.1,153
1246,XP_001122842.2,124
1247,XP_001122848.2,161
1248,XP_001122855.3,206
1249,XP_001122862.2,263
1250,XP_001122875.1,98
1251,XP_001122876.4,375
1252,XP_001122885.3,605
1253,XP_001122896.1,95
1254,XP_001122939.2,862
1255,XP_001122944.1,148
1256,XP_001122953.3,216
1257,XP_001122957.2,253
1258,XP_001122961.3,445
1259,XP_001122971.2,460
1260,XP_001122972.1,250
1261,XP_001122973.2,333
1262,XP_001122976.1,212
1263,XP_001122977.1,429
1264,XP_001122985.1,261
1265,XP_001122987.4,367
1266,XP_001122994.2,450
1267,XP_001122996.1,347
1268,XP_001123003.1,130
1269,XP_001123012.2,354
1270,XP_001123015.2,107
1271,XP_001123019.2,457
1272,XP_001123067.2,442
1273,XP_001123101.2,171
1274,XP_001123118.3,951
1275,XP_001123124.3,634
1276,XP_001123126.4,267
1277,XP_001123127.4,227
1278,XP_001123128.1,270
1279,XP_001123131.1,119
1280,XP_001123143.2,143
1281,XP_001123155.2,1531
1282,XP_001123179.2,234
1283,XP_001123187.2,548
1284,XP_001123191.1,58
1285,XP_001123195.2,741
1286,XP_001123212.2,438
1287,XP_001123223.3,212
1288,XP_001123230.2,659
1289,XP_001123247.2,352
1290,XP_001123248.2,369
1291,XP_001123277.1,111
1292,XP_001123287.3,327
1293,XP_001123300.3,337
1294,XP_001123307.2,186
1295,XP_001123319.2,202
1296,XP_001123348.1,370
1297,XP_001123353.2,295
1298,XP_001123354.1,218
1299,XP_001123355.3,730
1300,XP_001123356.2,736
1301,XP_001123357.1,346
1302,XP_003249075.1,469
1303,XP_003249077.1,152
1304,XP_003249082.2,208
1305,XP_003249083.2,1134
1306,XP_003249096.1,164
1307,XP_003249110.1,172
1308,XP_003249112.3,941
1309,XP_003249119.1,268
1310,XP_003249123.2,788
1311,XP_003249130.2,389
1312,XP_003249139.1,454
1313,XP_003249146.1,445
1314,XP_003249151.1,580
1315,XP_003249152.1,413
1316,XP_003249153.1,170
1317,XP_003249154.1,169
1318,XP_003249169.1,237
1319,XP_003249178.1,992
1320,XP_003249179.2,213
1321,XP_003249184.2,943
1322,XP_003249198.1,296
1323,XP_003249200.2,701
1324,XP_003249202.3,462
1325,XP_003249206.1,147
1326,XP_003249221.1,507
1327,XP_003249222.1,183
1328,XP_003249224.3,186
1329,XP_003249228.1,183
1330,XP_003249229.1,402
1331,XP_003249231.1,1140
1332,XP_003249249.1,171
1333,XP_003249254.1,72
1334,XP_003249259.2,91
1335,XP_003249262.1,386
1336,XP_003249267.2,410
1337,XP_003249268.2,407
1338,XP_003249278.2,810
1339,XP_003249289.2,194
1340,XP_003249297.2,309
1341,XP_003249300.1,152
1342,XP_003249302.2,837
1343,XP_003249307.1,593
1344,XP_003249311.3,353
1345,XP_003249313.1,64
1346,XP_003249317.1,527
1347,XP_003249321.1,199
1348,XP_003249323.1,570
1349,XP_003249325.1,217
1350,XP_003249336.1,138
1351,XP_003249351.3,592
1352,XP_003249357.1,163
1353,XP_003249360.1,225
1354,XP_003249362.1,383
1355,XP_003249365.1,549
1356,XP_003249380.1,432
1357,XP_003249381.1,284
1358,XP_003249382.1,332
1359,XP_003249383.1,232
1360,XP_003249384.1,446
1361,XP_003249385.1,72
1362,XP_003249386.1,108
1363,XP_003249388.1,388
1364,XP_003249400.1,212
1365,XP_003249403.1,255
1366,XP_003249413.2,343
1367,XP_003249420.1,500
1368,XP_003249423.2,273
1369,XP_003249426.1,413
1370,XP_003249427.1,185
1371,XP_003249430.1,167
1372,XP_003249441.1,372
1373,XP_003249446.3,896
1374,XP_003249447.1,306
1375,XP_003249448.2,1911
1376,XP_003249451.1,1149
1377,XP_003249454.1,616
1378,XP_003249455.1,411
1379,XP_003249456.1,298
1380,XP_003249459.1,181
1381,XP_003249463.1,343
1382,XP_003249464.1,492
1383,XP_003249471.2,257
1384,XP_003249472.1,604
1385,XP_003249476.1,168
1386,XP_003249477.1,190
1387,XP_003249479.3,450
1388,XP_003249482.1,121
1389,XP_003249498.1,160
1390,XP_003249499.1,160
1391,XP_003249503.1,107
1392,XP_003249512.1,258
1393,XP_003249515.1,1697
1394,XP_003249519.2,783
1395,XP_003249522.1,588
1396,XP_003249525.1,461
1397,XP_003249526.1,641
1398,XP_003249529.1,232
1399,XP_003249531.1,657
1400,XP_003249537.2,602
1401,XP_003249538.1,461
1402,XP_003249546.2,233
1403,XP_003249557.1,271
1404,XP_003249558.1,310
1405,XP_003249561.2,214
1406,XP_003249566.1,453
1407,XP_003249567.2,203
1408,XP_003249568.2,474
1409,XP_003249575.3,213
1410,XP_003249576.2,123
1411,XP_003249578.1,172
1412,XP_003249581.1,704
1413,XP_003249587.1,346
1414,XP_003249593.1,142
1415,XP_003249595.1,687
1416,XP_003249603.2,432
1417,XP_003249612.2,431
1418,XP_003249613.1,141
1419,XP_003249615.1,289
1420,XP_003249630.1,320
1421,XP_003249634.1,163
1422,XP_003249646.1,76
1423,XP_003249647.1,559
1424,XP_003249650.2,103
1425,XP_003249657.1,281
1426,XP_003249659.1,162
1427,XP_003249660.1,168
1428,XP_003249661.2,444
1429,XP_003249665.2,529
1430,XP_003249666.1,441
1431,XP_003249667.1,267
1432,XP_003249670.1,253
1433,XP_003249671.1,242
1434,XP_003249677.2,495
1435,XP_003249678.1,399
1436,XP_003249680.1,73
1437,XP_003249681.1,238
1438,XP_003249688.1,155
1439,XP_003249689.1,193
1440,XP_003249693.1,589
1441,XP_003249694.1,551
1442,XP_003249699.1,718
1443,XP_003249705.1,161
1444,XP_003249707.1,250
1445,XP_003249710.1,783
1446,XP_003249719.1,230
1447,XP_003249728.1,135
1448,XP_003249733.2,436
1449,XP_003249738.1,659
1450,XP_003249755.1,107
1451,XP_003249756.3,82
1452,XP_003249761.1,206
1453,XP_003249767.1,182
1454,XP_003249778.1,163
1455,XP_003249779.1,425
1456,XP_003249782.1,1329
1457,XP_003249784.1,1039
1458,XP_003249792.1,344
1459,XP_003249799.2,444
1460,XP_003249802.2,613
1461,XP_003249809.1,109
1462,XP_003249819.2,768
1463,XP_003249825.2,857
1464,XP_003249830.1,232
1465,XP_003249834.2,490
1466,XP_003249840.1,183
1467,XP_003249842.1,329
1468,XP_003249843.1,329
1469,XP_003249852.1,347
1470,XP_003249854.1,615
1471,XP_003249871.1,272
1472,XP_003249875.4,322
1473,XP_003249877.1,420
1474,XP_003249878.1,420
1475,XP_003249879.2,622
1476,XP_003249880.3,551
1477,XP_003249882.1,640
1478,XP_003249883.2,417
1479,XP_003249893.4,162
1480,XP_003249894.1,155
1481,XP_003249895.1,155
1482,XP_003249898.2,422
1483,XP_003249906.1,422
1484,XP_003249908.1,547
1485,XP_003249913.2,792
1486,XP_003249914.1,599
1487,XP_003249915.1,218
1488,XP_003249920.2,925
1489,XP_003249923.1,849
1490,XP_003249924.2,180
1491,XP_003249929.1,157
1492,XP_003249931.1,133
1493,XP_003249939.3,1671
1494,XP_003249944.1,166
1495,XP_003249946.2,1844
1496,XP_003249947.3,1337
1497,XP_003249950.2,217
1498,XP_003249953.1,472
1499,XP_003249967.1,210
1500,XP_003249973.1,208
1501,XP_003249977.1,179
1502,XP_003249984.2,1049
1503,XP_003249985.1,497
1504,XP_003249988.1,596
1505,XP_003249994.1,773
1506,XP_003249995.1,299
1507,XP_003250005.2,195
1508,XP_003250006.1,200
1509,XP_003250009.1,611
1510,XP_003250016.1,1487
1511,XP_003250018.1,83
1512,XP_003250023.2,171
1513,XP_003250043.1,340
1514,XP_003250045.1,222
1515,XP_003250047.3,563
1516,XP_003250048.2,119
1517,XP_003250050.1,288
1518,XP_003250051.2,1044
1519,XP_003250057.1,605
1520,XP_003250059.1,352
1521,XP_003250061.2,262
1522,XP_003250076.3,147
1523,XP_003250077.1,623
1524,XP_003250085.1,82
1525,XP_003250091.1,174
1526,XP_003250092.1,252
1527,XP_003250093.1,431
1528,XP_003250098.2,779
1529,XP_003250102.3,1801
1530,XP_003250103.1,925
1531,XP_003250107.2,428
1532,XP_003250108.1,889
1533,XP_003250109.1,285
1534,XP_003250111.1,260
1535,XP_003250114.1,632
1536,XP_003250116.1,320
1537,XP_003250132.2,444
1538,XP_003250133.2,227
1539,XP_003250135.2,481
1540,XP_003250137.2,245
1541,XP_003250139.1,145
1542,XP_003250141.2,78
1543,XP_003250145.2,654
1544,XP_003250150.2,307
1545,XP_003250151.1,430
1546,XP_003250155.1,107
1547,XP_003250159.1,114
1548,XP_003250167.2,130
1549,XP_003250168.1,88
1550,XP_003250169.1,331
1551,XP_003250185.1,118
1552,XP_003250192.3,719
1553,XP_003250198.1,282
1554,XP_003250223.1,175
1555,XP_003250233.1,166
1556,XP_003250243.1,576
1557,XP_003250259.1,707
1558,XP_003250260.1,218
1559,XP_003250261.1,643
1560,XP_003250263.2,1304
1561,XP_003250264.2,1892
1562,XP_003250269.4,225
1563,XP_003250270.2,392
1564,XP_003250271.1,110
1565,XP_003250277.1,343
1566,XP_003250284.1,646
1567,XP_003250286.1,848
1568,XP_003250290.2,674
1569,XP_003250293.1,306
1570,XP_003250298.1,250
1571,XP_003250301.2,528
1572,XP_003250307.1,368
1573,XP_003250308.1,562
1574,XP_003250310.2,283
1575,XP_003250331.2,660
1576,XP_003250338.1,680
1577,XP_003250340.3,864
1578,XP_003250346.1,89
1579,XP_003250349.1,131
1580,XP_003250351.1,360
1581,XP_003250365.2,1229
1582,XP_003250368.1,763
1583,XP_003250376.2,142
1584,XP_003250379.1,237
1585,XP_003250386.3,483
1586,XP_003250387.2,378
1587,XP_003250388.1,134
1588,XP_003250392.2,768
1589,XP_003250394.3,222
1590,XP_003250399.1,448
1591,XP_003250408.1,105
1592,XP_003250415.1,342
1593,XP_003250417.1,749
1594,XP_003250418.1,331
1595,XP_003250419.1,545
1596,XP_003250432.3,590
1597,XP_003250433.1,420
1598,XP_003250434.2,114
1599,XP_003250445.3,361
1600,XP_003250447.1,445
1601,XP_003250450.1,322
1602,XP_003250452.1,195
1603,XP_003250454.1,363
1604,XP_003250465.3,1199
1605,XP_003250467.2,228
1606,XP_003250469.1,481
1607,XP_003250470.1,611
1608,XP_003250472.2,652
1609,XP_003250475.1,489
1610,XP_003250476.1,834
1611,XP_003250478.1,133
1612,XP_003250480.1,212
1613,XP_003250481.1,126
1614,XP_003250487.1,89
1615,XP_003250488.2,215
1616,XP_003250490.1,227
1617,XP_003250495.1,249
1618,XP_003250507.1,418
1619,XP_003250511.1,232
1620,XP_003250512.2,854
1621,XP_003250517.1,161
1622,XP_003250526.1,201
1623,XP_003250530.3,442
1624,XP_003250531.1,514
1625,XP_003250536.2,456
1626,XP_003250539.1,420
1627,XP_003250542.1,145
1628,XP_003250547.2,752
1629,XP_003250560.1,424
1630,XP_003250567.1,625
1631,XP_003250569.2,632
1632,XP_003250581.2,363
1633,XP_003250590.3,1500
1634,XP_003250593.2,365
1635,XP_003250595.1,536
1636,XP_003250597.1,398
1637,XP_003250601.1,286
1638,XP_003250613.3,1152
1639,XP_003250614.1,659
1640,XP_003250633.1,205
1641,XP_003250648.1,275
1642,XP_003250659.1,445
1643,XP_003250660.1,100
1644,XP_003250662.1,525
1645,XP_003250667.2,390
1646,XP_003250675.2,258
1647,XP_003250682.1,642
1648,XP_003250684.1,354
1649,XP_003250694.2,174
1650,XP_003250695.1,190
1651,XP_003250697.2,115
1652,XP_003250703.1,107
1653,XP_003250708.2,220
1654,XP_003250709.1,153
1655,XP_003250715.2,313
1656,XP_003250716.1,100
1657,XP_003250726.1,411
1658,XP_003250738.3,396
1659,XP_003250740.3,576
1660,XP_003250750.1,406
1661,XP_003250751.1,407
1662,XP_003250754.2,407
1663,XP_003250765.1,407
1664,XP_003250767.2,342
1665,XP_003250769.3,403
1666,XP_003250774.1,1643
1667,XP_003250776.1,176
1668,XP_003250777.1,176
1669,XP_003250780.1,580
1670,XP_003250782.1,206
1671,XP_003250785.1,483
1672,XP_003250792.1,161
1673,XP_003250796.2,522
1674,XP_003250799.1,246
1675,XP_003250800.2,514
1676,XP_003250801.2,283
1677,XP_003250813.1,305
1678,XP_003250814.1,152
1679,XP_003250821.1,219
1680,XP_003250826.2,414
1681,XP_003250831.1,133
1682,XP_003250860.1,787
1683,XP_003250865.1,654
1684,XP_003250866.2,413
1685,XP_003250876.2,777
1686,XP_003250883.1,207
1687,XP_003250884.1,636
1688,XP_003250889.1,428
1689,XP_003250890.1,910
1690,XP_003250893.1,443
1691,XP_003250895.2,371
1692,XP_003250896.1,77
1693,XP_003250898.1,77
1694,XP_003250899.1,670
1695,XP_003250904.3,2876
1696,XP_003250928.2,1389
1697,XP_003250933.1,193
1698,XP_003250934.2,613
1699,XP_003250941.2,342
1700,XP_003250943.1,420
1701,XP_003250947.2,197
1702,XP_003250951.2,1072
1703,XP_003250953.1,78
1704,XP_003250963.1,860
1705,XP_003250964.2,315
1706,XP_003250969.2,195
1707,XP_003250974.1,386
1708,XP_003250976.2,304
1709,XP_003250987.2,264
1710,XP_003250988.1,817
1711,XP_003250991.1,1269
1712,XP_003250992.1,472
1713,XP_003250993.1,303
1714,XP_003250996.1,191
1715,XP_003251000.2,358
1716,XP_003251001.1,236
1717,XP_003251005.1,427
1718,XP_003251012.1,311
1719,XP_003251027.3,576
1720,XP_003251033.1,259
1721,XP_003251036.1,270
1722,XP_003251042.1,920
1723,XP_003251064.1,197
1724,XP_003251065.2,954
1725,XP_003251071.2,506
1726,XP_003251076.1,196
1727,XP_003251079.1,570
1728,XP_003251083.3,254
1729,XP_003251085.1,104
1730,XP_003251088.2,404
1731,XP_003251089.1,159
1732,XP_003251098.2,1059
1733,XP_003251099.1,321
1734,XP_003251102.1,1234
1735,XP_003251106.1,354
1736,XP_003251110.1,285
1737,XP_003251111.1,256
1738,XP_003251112.1,205
1739,XP_003251113.1,144
1740,XP_003251116.1,213
1741,XP_003251120.1,849
1742,XP_003251125.1,300
1743,XP_003251129.1,524
1744,XP_003251131.2,117
1745,XP_003251133.1,215
1746,XP_003251146.1,1091
1747,XP_003251148.1,625
1748,XP_003251149.1,625
1749,XP_003251150.1,130
1750,XP_003251153.1,130
1751,XP_003251155.1,134
1752,XP_003251156.1,134
1753,XP_003251162.2,991
1754,XP_003251165.1,503
1755,XP_003251167.1,123
1756,XP_003251169.1,997
1757,XP_003251181.2,481
1758,XP_003251193.2,976
1759,XP_003251195.1,1615
1760,XP_003251197.1,339
1761,XP_003251203.2,824
1762,XP_003251204.1,244
1763,XP_003251208.1,479
1764,XP_003251210.1,327
1765,XP_003251214.1,128
1766,XP_003251217.1,720
1767,XP_003251221.1,103
1768,XP_003251223.2,669
1769,XP_003251224.2,913
1770,XP_003251225.1,208
1771,XP_003251227.1,118
1772,XP_003251236.1,171
1773,XP_003251243.2,490
1774,XP_003251245.2,246
1775,XP_003251246.1,390
1776,XP_003251260.2,417
1777,XP_003251266.1,733
1778,XP_003251267.3,708
1779,XP_003251270.1,190
1780,XP_003251276.1,135
1781,XP_003251281.1,229
1782,XP_003251283.3,2018
1783,XP_003251287.2,791
1784,XP_003251288.1,141
1785,XP_003251296.1,757
1786,XP_003251298.1,375
1787,XP_003251299.1,249
1788,XP_003251314.2,868
1789,XP_003251315.1,619
1790,XP_003251317.2,601
1791,XP_003251320.1,196
1792,XP_003251325.2,349
1793,XP_003251327.1,141
1794,XP_003251332.1,195
1795,XP_003251334.1,586
1796,XP_003251342.1,128
1797,XP_003251343.2,478
1798,XP_003251344.1,257
1799,XP_003251347.2,2161
1800,XP_003251352.1,310
1801,XP_003251353.1,503
1802,XP_003251354.2,443
1803,XP_003251367.1,128
1804,XP_003251385.1,106
1805,XP_003251395.2,188
1806,XP_003251399.1,1127
1807,XP_003251400.1,210
1808,XP_003251401.2,751
1809,XP_003251403.2,164
1810,XP_003251406.1,123
1811,XP_003251410.1,878
1812,XP_003251413.2,438
1813,XP_003251417.1,495
1814,XP_003251418.2,273
1815,XP_003251420.1,201
1816,XP_003251427.1,412
1817,XP_003251429.1,319
1818,XP_003251435.2,1394
1819,XP_003251443.1,227
1820,XP_003251445.2,474
1821,XP_003251447.1,295
1822,XP_003251449.1,415
1823,XP_003251461.2,260
1824,XP_003251464.1,376
1825,XP_003251470.2,110
1826,XP_003251471.2,216
1827,XP_003251482.3,417
1828,XP_003251489.1,96
1829,XP_003251494.2,424
1830,XP_003251503.1,182
1831,XP_003251505.4,543
1832,XP_003251506.2,305
1833,XP_003251510.1,506
1834,XP_003251511.1,1129
1835,XP_003251533.1,408
1836,XP_003251537.1,113
1837,XP_003251540.1,178
1838,XP_003251546.2,471
1839,XP_003251557.1,133
1840,XP_003251558.1,423
1841,XP_003251562.1,514
1842,XP_003251572.1,165
1843,XP_003251576.1,188
1844,XP_003251580.2,176
1845,XP_003251581.1,503
1846,XP_003251584.1,300
1847,XP_003251589.1,220
1848,XP_003251593.1,58
1849,XP_003251594.2,443
1850,XP_003251596.2,537
1851,XP_003251600.1,470
1852,XP_003251601.2,298
1853,XP_003251612.1,292
1854,XP_003251613.1,124
1855,XP_003251618.1,63
1856,XP_003251619.1,136
1857,XP_003251623.1,306
1858,XP_003251624.1,103
1859,XP_003251626.1,123
1860,XP_003251627.1,224
1861,XP_003251630.1,461
1862,XP_003251638.1,342
1863,XP_003251640.1,934
1864,XP_003251651.1,528
1865,XP_003251652.1,795
1866,XP_003251662.1,598
1867,XP_003251670.2,128
1868,XP_003251671.1,358
1869,XP_003251674.2,888
1870,XP_003251676.1,516
1871,XP_003251679.1,349
1872,XP_003251699.2,469
1873,XP_003251700.2,1525
1874,XP_003251707.1,91
1875,XP_003251708.1,91
1876,XP_003251713.4,400
1877,XP_003251714.2,340
1878,XP_003251718.1,1035
1879,XP_003251725.1,1913
1880,XP_003251728.1,697
1881,XP_003251738.1,89
1882,XP_003251739.1,262
1883,XP_003251741.1,105
1884,XP_003251744.2,155
1885,XP_003251750.1,878
1886,XP_003251754.1,1382
1887,XP_003251757.2,786
1888,XP_003251758.1,216
1889,XP_003251769.2,494
1890,XP_003251770.2,838
1891,XP_003251771.1,159
1892,XP_003251772.2,514
1893,XP_003251779.1,96
1894,XP_003251782.2,1430
1895,XP_003251788.1,976
1896,XP_003251791.2,96
1897,XP_003251792.1,376
1898,XP_003251794.2,364
1899,XP_003251799.1,318
1900,XP_003251801.1,176
1901,XP_003251811.1,1051
1902,XP_003251814.1,149
1903,XP_003251819.1,1116
1904,XP_003251823.2,2630
1905,XP_003251824.1,504
1906,XP_003251828.1,384
1907,XP_003251833.2,190
1908,XP_003251836.1,798
1909,XP_003251839.1,761
1910,XP_003251848.1,190
1911,XP_003251850.1,289
1912,XP_003251860.1,278
1913,XP_003251865.2,293
1914,XP_003251870.2,280
1915,XP_003251882.2,255
1916,XP_003251885.1,911
1917,XP_003251890.1,144
1918,XP_003251898.2,1072
1919,XP_003251902.3,137
1920,XP_003251907.2,1281
1921,XP_003251908.1,333
