HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N19.HOG0000315	OG0000073	n80					XP_012166351.1																
N19.HOG0000316	OG0000073	n85				XP_003251779.1	XP_003393341.1, XP_003393340.1, XP_003393343.1																
N19.HOG0000317	OG0000073	n88				XP_016773440.1	XP_012166402.1																
N19.HOG0000318	OG0000074	n3				XP_001120594.2	XP_012175299.1																
N19.HOG0000319	OG0000074	n31					XP_003396140.1																
N19.HOG0000320	OG0000076	n42					XP_012172861.2, XP_012175534.1, XP_012171986.1, XP_012174538.1, XP_012176290.1																
N19.HOG0000321	OG0000077	n1				XP_006567467.1	NP_001267840.1																
N19.HOG0000322	OG0000077	n48				XP_395426.5	XP_012166572.2																
N19.HOG0000323	OG0000078	n13				XP_026294842.1	XP_020720864.1, XP_012168558.1																
N19.HOG0000324	OG0000078	n54				XP_006572184.2	XP_020723334.1																
N19.HOG0000325	OG0000078	n59				XP_026294928.1	XP_020723842.1																
N19.HOG0000326	OG0000078	n65				XP_026294834.1																	
N19.HOG0000327	OG0000078	n75				XP_026294841.1	XP_020720719.1, XP_012168483.1																
N19.HOG0000328	OG0000078	n79					XP_020720644.1																
N19.HOG0000329	OG0000079	n5					XP_020718435.1																
N19.HOG0000330	OG0000079	n6					XP_020718417.1																
N19.HOG0000331	OG0000079	n19					XP_020718409.1																
N19.HOG0000332	OG0000079	n23					XP_020718415.1																
N19.HOG0000333	OG0000079	n29					XP_020718406.1																
N19.HOG0000334	OG0000079	n35				XP_026295828.1	XP_020718407.1																
N19.HOG0000335	OG0000079	n42					XP_020718414.1, XP_020718413.1, XP_020718410.1, XP_020718412.1																
N19.HOG0000336	OG0000079	n78				XP_006562777.1																	
N19.HOG0000337	OG0000079	n85				XP_006562781.1	XP_020718411.1																
N19.HOG0000338	OG0000079	n94				XP_006562778.1																	
N19.HOG0000339	OG0000080	n1				XP_397228.2	XP_003399522.1																
N19.HOG0000340	OG0000080	n48				XP_623221.2	XP_012169830.1																
N19.HOG0000341	OG0000080	n71				XP_006559470.1	XP_012169831.1																
N19.HOG0000342	OG0000081	n11					XP_003401176.1																
N19.HOG0000343	OG0000081	n31					XP_020722488.1, XP_003403423.2, XP_003403233.3, XP_020722596.1																
N19.HOG0000344	OG0000081	n54					XP_020722589.1, XP_003403422.1, XP_003403234.2, XP_020722487.1, XP_003401115.1, XP_003401178.1, XP_020722598.1, XP_020722486.1, XP_003401116.2, XP_020722597.1, XP_003403027.1																
N19.HOG0000345	OG0000081	n65				XP_006563549.2																	
N19.HOG0000346	OG0000081	n67				NP_001229913.1, XP_016772002.2, XP_394081.6, XP_026301357.1, XP_016772004.2, XP_026301413.1																	
N19.HOG0000347	OG0000082	n3				XP_006565018.1	XP_012171772.1																
N19.HOG0000348	OG0000082	n19					XP_012171770.1																
N19.HOG0000349	OG0000082	n43				XP_026300908.1, XP_006565021.2, XP_006565022.2, XP_016773421.2	XP_012171768.1, XP_003400713.1, XP_020722282.1																
N19.HOG0000350	OG0000082	n64					XP_003400712.1																
N19.HOG0000351	OG0000084	n7				NP_001257744.1	XP_003393656.1																
N19.HOG0000352	OG0000084	n21				NP_001257757.1	XP_003393657.1																
N19.HOG0000353	OG0000084	n33				NP_001257743.1	XP_012172250.1																
N19.HOG0000354	OG0000084	n59				XP_026300413.1	XP_003400023.1																
N19.HOG0000355	OG0000085	n20				XP_394579.2	XP_012164376.1, XP_003395843.1, XP_012164375.1, XP_012164374.1																
N19.HOG0000356	OG0000085	n50					XP_012176300.1, XP_012176301.1, XP_020724351.1, XP_003394432.1, XP_003394433.1																
N19.HOG0000357	OG0000086	n32				XP_016772143.2, XP_001120043.2	XP_003401334.1																
N19.HOG0000358	OG0000086	n49				XP_016772088.2	XP_012172254.1																
N19.HOG0000359	OG0000087	n13					XP_020722624.1																
N19.HOG0000360	OG0000087	n20					XP_012172367.1																
N19.HOG0000361	OG0000087	n59					XP_012172361.1, XP_012172362.1, XP_012172358.1, XP_012172360.1, XP_012172363.1																
N19.HOG0000362	OG0000087	n82				XP_016772139.1	XP_012172366.1																
N19.HOG0000363	OG0000088	n0				XP_006566240.1, XP_006566239.1, XP_026299220.1	XP_003398593.1																
N19.HOG0000364	OG0000089	n1				XP_003249883.2, XP_016768850.2	XP_003397324.1, XP_003397322.1, XP_003397323.1, XP_012166700.1, XP_012166697.1																
N19.HOG0000365	OG0000089	n65				XP_001120425.1	XP_003396210.1																
N19.HOG0000366	OG0000090	n46					XP_012174400.2																
N19.HOG0000367	OG0000091	n0				XP_026299597.1, XP_026299596.1	XP_020721177.1, XP_003402576.2, XP_020721343.1, XP_012169463.2																
N19.HOG0000368	OG0000092	n5					XP_020718694.1																
N19.HOG0000369	OG0000092	n27				XP_006558182.1, XP_396653.1	XP_020718989.1, XP_003395974.1																
N19.HOG0000370	OG0000092	n52				XP_396654.1, XP_016768016.1	XP_020718993.1, XP_020718992.1, XP_003395973.1																
N19.HOG0000371	OG0000092	n71				XP_006560146.1	XP_003400287.1, XP_012171069.1																
N19.HOG0000372	OG0000093	n55					XP_012168446.1																
N19.HOG0000373	OG0000093	n63					XP_012174221.1, XP_012175536.1																
N19.HOG0000374	OG0000094	n2				XP_394160.3, XP_016770351.2	XP_012164578.1																
N19.HOG0000375	OG0000094	n34				XP_026299983.1	XP_012170607.1																
N19.HOG0000376	OG0000094	n65				XP_006572211.1	XP_003399925.2																
N19.HOG0000377	OG0000095	n0				XP_006564430.1	XP_003398964.1																
N19.HOG0000378	OG0000096	n1				XP_026300868.1	XP_003400671.1, XP_003400637.1																
N19.HOG0000379	OG0000096	n35				XP_003250667.2, XP_006562163.1	XP_003395393.1, XP_012166067.2																
N19.HOG0000380	OG0000097	n21				XP_006566906.1, NP_001011628.1	XP_012170206.1, XP_003399689.1																
N19.HOG0000381	OG0000097	n60				NP_001014993.1	XP_012173498.1, XP_020723033.1																
N19.HOG0000382	OG0000098	n41				XP_006561279.1																	
N19.HOG0000383	OG0000098	n49					XP_012168084.1, XP_012168083.1, XP_012168086.1, XP_012168085.1, XP_003398369.1																
N19.HOG0000384	OG0000099	n1				XP_026301459.1	XP_020722786.1																
N19.HOG0000385	OG0000099	n44				XP_026301457.1, XP_026301458.1	XP_012172596.1																
N19.HOG0000386	OG0000099	n68				XP_006563474.1	XP_020722424.1																
N19.HOG0000387	OG0000100	n0				XP_026300139.1, XP_026300138.1, XP_026300137.1, XP_026300136.1	XP_003399794.1, XP_020721436.1, XP_020721435.1, XP_012170386.1, XP_012170387.1, XP_012170385.1, XP_012170380.1, XP_012170379.1																
N19.HOG0000388	OG0000101	n1				XP_016769181.1	XP_003397360.1																
N19.HOG0000389	OG0000101	n40				XP_016769182.2	XP_020719744.1																
N19.HOG0000390	OG0000102	n25				XP_026298009.1	XP_020722917.1																
N19.HOG0000391	OG0000102	n55					XP_003401872.1, XP_020722911.1, XP_012173289.1, XP_012173290.1																
N19.HOG0000392	OG0000102	n62				XP_016768868.1, XP_006559629.1	XP_012173277.1																
N19.HOG0000393	OG0000103	n7				XP_395932.2, XP_016769753.1, XP_006559124.1, XP_006559125.1	XP_012168396.1, XP_012168395.1, XP_020720588.1																
N19.HOG0000394	OG0000103	n38				XP_026298877.1	XP_012168399.1																
N19.HOG0000395	OG0000103	n56				XP_006558409.1, XP_016770073.1, XP_006558410.1	XP_012168403.1																
N19.HOG0000396	OG0000106	n8				XP_001120660.2	XP_003393433.2																
N19.HOG0000397	OG0000106	n37					XP_012164627.2																
N19.HOG0000398	OG0000107	n1					XP_012175533.1																
N19.HOG0000399	OG0000107	n65				XP_006570363.1	XP_012169401.1, XP_020720964.1																
N19.HOG0000400	OG0000108	n4				XP_026296997.1, XP_026296995.1, XP_026296996.1	XP_012174803.1																
N19.HOG0000401	OG0000109	n0				XP_006568159.1, XP_396912.1, XP_026300511.1, XP_006568157.1	XP_003398706.1, XP_003398707.1																
N19.HOG0000402	OG0000110	n39				XP_016771484.1, XP_026300877.1	XP_003400537.1, XP_012171442.1, XP_012171440.1, XP_012171439.1																
N19.HOG0000403	OG0000110	n69				XP_016771820.2	XP_003400818.1																
N19.HOG0000404	OG0000111	n24				XP_016767388.2	XP_012165042.1																
N19.HOG0000405	OG0000111	n65				XP_016769305.2	XP_012173034.1																
N19.HOG0000406	OG0000112	n2				XP_016770669.1	XP_012168598.1, XP_020720998.1, XP_012168597.1, XP_012168596.1, XP_012168595.1																
N19.HOG0000407	OG0000112	n49				XP_395840.2	XP_012163934.1																
N19.HOG0000408	OG0000113	n45				XP_001120149.1																	
N19.HOG0000409	OG0000113	n61				XP_001121347.2	XP_020718272.1, XP_003394925.1																
N19.HOG0000410	OG0000114	n1					XP_020718755.1																
N19.HOG0000411	OG0000114	n42				XP_026296673.1	XP_020718756.1																
N19.HOG0000412	OG0000115	n26				NP_001153742.1, XP_026295756.1	XP_003395150.1																
N19.HOG0000413	OG0000115	n41				NP_001136128.1, XP_006560566.1	XP_003395075.1																
N19.HOG0000414	OG0000115	n57					XP_012163601.1																
N19.HOG0000415	OG0000116	n12				XP_001119871.2, XP_006567638.1, XP_006567639.1, XP_006567636.1	XP_012167612.1, XP_020720167.1, XP_020720163.1, XP_020720164.1, XP_020720166.1, XP_012167610.1, XP_012167613.1, XP_020720165.1, XP_003397905.1, XP_003397904.1, XP_012167611.1, XP_003397903.1																
N19.HOG0000416	OG0000116	n56					XP_020720215.1, XP_003397775.1																
N19.HOG0000417	OG0000117	n1				XP_006566844.1	XP_012176486.1																
N19.HOG0000418	OG0000117	n21				XP_016769650.1, XP_006561716.1, XP_006561714.1, XP_006561715.1, XP_006561713.1	XP_003398039.1																
N19.HOG0000419	OG0000119	n38				XP_006567540.1, XP_006567591.1	XP_020720337.1, XP_020720348.1, XP_020720338.1, XP_020720336.1																
N19.HOG0000420	OG0000119	n47				XP_016769352.1																	
N19.HOG0000421	OG0000119	n72				XP_016769353.1	XP_020720341.1																
N19.HOG0000422	OG0000120	n11				XP_026295458.1	XP_012176279.1																
N19.HOG0000423	OG0000120	n18				XP_026300994.1, XP_026300993.1, XP_026300992.1, XP_396662.2, XP_006559344.1	XP_003400542.1, XP_012171451.1, XP_012171452.1, XP_012171449.1, XP_012171450.1, XP_012171447.1, XP_012171454.1, XP_012171455.1																
N19.HOG0000424	OG0000122	n1				XP_396281.5	XP_012165001.1																
N19.HOG0000425	OG0000122	n24				XP_006569022.1	XP_012174370.1																
N19.HOG0000426	OG0000122	n60					XP_003401982.1																
N19.HOG0000427	OG0000122	n70					XP_012173486.1																
N19.HOG0000428	OG0000123	n26				XP_026296924.1, XP_026296929.1, XP_026296930.1, XP_026296925.1, XP_026296926.1, XP_026296927.1, XP_026296928.1																	
N19.HOG0000429	OG0000123	n35					XP_003397633.1, XP_012167209.1, XP_012167212.1, XP_012167211.1, XP_012167208.1, XP_012167210.1																
N19.HOG0000430	OG0000124	n0				XP_026297158.1, XP_026297157.1, XP_026297160.1, XP_026297159.1	XP_012164839.1																
N19.HOG0000431	OG0000125	n25				XP_016768147.1	XP_003402889.2																
N19.HOG0000432	OG0000125	n64				XP_393208.1	XP_003402892.1, XP_003402547.3																
N19.HOG0000433	OG0000126	n0				XP_016772382.1, NP_001011571.1	XP_012173626.1, XP_003402194.1, XP_020723219.1, XP_020723220.1, XP_020723218.1, XP_012173627.1																
N19.HOG0000434	OG0000127	n15				XP_006570777.1, XP_016771428.1, XP_016771429.1	XP_003393060.1, XP_003393061.1, XP_012163415.1, XP_012163409.1																
N19.HOG0000435	OG0000127	n34				XP_001122616.1																	
N19.HOG0000436	OG0000127	n52				XP_396819.2	XP_003393059.1, XP_020718439.1, XP_020718434.1																
N19.HOG0000437	OG0000128	n2					XP_012174242.1																
N19.HOG0000438	OG0000128	n69					XP_020723962.1																
N19.HOG0000439	OG0000129	n0				XP_016772787.1, XP_006571982.1, XP_003251836.1, XP_006571984.1, XP_006571986.1	XP_003398638.1, XP_012168489.1, XP_012168490.1, XP_012168488.1, XP_012168487.1, XP_012168486.1, XP_012168485.1, XP_012168484.1																
N19.HOG0000440	OG0000130	n5				XP_006568433.1, XP_006568428.1	XP_020719394.1, XP_003396651.1																
N19.HOG0000441	OG0000130	n20				XP_394686.4	XP_020719405.1, XP_003396650.1, XP_012165703.1																
N19.HOG0000442	OG0000130	n51				XP_026297554.1, XP_394687.3, XP_006565573.1	XP_003396649.1, XP_012165702.1																
N19.HOG0000443	OG0000131	n1				XP_006564418.1	XP_003398970.1																
N19.HOG0000444	OG0000131	n46				XP_392990.2	XP_003396371.1																
N19.HOG0000445	OG0000131	n57				XP_003251503.1	XP_003396370.1																
N19.HOG0000446	OG0000132	n3				XP_006569358.1, XP_006569359.1, XP_016767260.1	XP_003402425.1																
N19.HOG0000447	OG0000132	n44				XP_006567280.1, XP_006567283.1, XP_006567281.1	XP_003402485.1																
N19.HOG0000448	OG0000133	n4				XP_026295597.1, XP_026295595.1, XP_026295600.1, XP_026295601.1, XP_026295598.1, XP_026295599.1, XP_026295602.1, XP_026295596.1	XP_012176311.1, XP_020724157.1, XP_020724156.1, XP_020724158.1																
N19.HOG0000449	OG0000133	n52				XP_006571481.2	XP_012168402.1																
N19.HOG0000450	OG0000133	n60					XP_020718924.1, XP_012168435.1																
N19.HOG0000451	OG0000133	n67				XP_016766376.2																	
N19.HOG0000452	OG0000134	n23				XP_006566587.1, XP_026299656.1, XP_623559.1, XP_026299657.1	XP_003399458.1																
N19.HOG0000453	OG0000134	n55					XP_003396199.1																
N19.HOG0000454	OG0000134	n67					XP_003397204.1																
N19.HOG0000455	OG0000135	n7				XP_392723.3	XP_003393370.1																
N19.HOG0000456	OG0000135	n24				XP_006570858.1, XP_026300893.1	XP_003393110.1																
N19.HOG0000457	OG0000135	n51					XP_003394582.1																
N19.HOG0000458	OG0000136	n30				XP_001123230.2	XP_012165909.1, XP_020719676.1																
N19.HOG0000459	OG0000136	n41				XP_001122953.3																	
N19.HOG0000460	OG0000136	n62				XP_026298823.1																	
N19.HOG0000461	OG0000136	n63				XP_003251589.1, XP_006570633.1, XP_006570637.2	XP_012165896.1, XP_020723712.1, XP_003396782.1, XP_003402992.1																
N19.HOG0000462	OG0000137	n23				XP_016768164.1, XP_016768165.1, XP_393390.3, XP_016768163.1	XP_012164639.1, XP_012164637.1, XP_012164636.1, XP_012164638.1																
N19.HOG0000463	OG0000137	n49				XP_026298341.1	XP_012175108.1																
N19.HOG0000464	OG0000137	n66					XP_012170724.1																
N19.HOG0000465	OG0000138	n16				XP_006561534.1	XP_003397345.2, XP_012166619.1																
N19.HOG0000466	OG0000138	n60				XP_006561540.1	XP_003397339.1																
N19.HOG0000467	OG0000139	n10					XP_003399181.1																
N19.HOG0000468	OG0000139	n18				XP_026302052.1	XP_003399195.1																
N19.HOG0000469	OG0000140	n13					XP_020718525.1																
N19.HOG0000470	OG0000140	n27				XP_006565855.1, XP_006565854.1, XP_006565856.1	XP_020722092.1, XP_012171285.1, XP_003400470.1																
N19.HOG0000471	OG0000141	n2				XP_396377.3, XP_016771703.1	XP_003400951.1																
N19.HOG0000472	OG0000141	n52				XP_393772.4	XP_012174890.1, XP_003396959.1																
N19.HOG0000473	OG0000142	n22				XP_026300389.1	XP_012175459.1, XP_020721950.1, XP_020721953.1, XP_012170791.1																
N19.HOG0000474	OG0000142	n60					XP_012170790.1																
N19.HOG0000475	OG0000142	n61				XP_026300390.1	XP_020721952.1																
N19.HOG0000476	OG0000143	n15				XP_394342.1	XP_003393823.1																
N19.HOG0000477	OG0000143	n34				XP_001120755.1, XP_006568273.1, XP_006568272.1, XP_006568271.1, XP_016766288.1	XP_020722543.1, XP_012175058.1, XP_020722547.1, XP_020722544.1, XP_020722545.1																
N19.HOG0000478	OG0000144	n4				NP_001092187.1	XP_003401782.1																
N19.HOG0000479	OG0000144	n22				NP_001011600.1	XP_003401778.1																
N19.HOG0000480	OG0000144	n29				NP_001104234.1	XP_003401781.1																
N19.HOG0000481	OG0000145	n5				XP_006571519.1, NP_001128406.1	XP_003393298.1																
N19.HOG0000482	OG0000145	n43				XP_006557552.1, NP_001011643.1	XP_012164960.1																
N19.HOG0000483	OG0000146	n10				XP_006569990.1	XP_003402123.1																
N19.HOG0000484	OG0000146	n37				XP_001120801.1	XP_003397806.1																
N19.HOG0000485	OG0000146	n59					XP_012176245.1																
N19.HOG0000486	OG0000147	n15				XP_026301958.1	XP_020721198.1, XP_020721193.1																
N19.HOG0000487	OG0000147	n24					XP_003393447.1																
N19.HOG0000488	OG0000147	n36					XP_012164120.1, XP_012164121.1, XP_012164119.1																
