Orthogroup	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
OG0016983	XP_008188316.1																				
OG0016984	XP_008188337.1																				
OG0016985	XP_008188377.1																				
OG0016986	XP_008188390.1																				
OG0016987	XP_008188391.1																				
OG0016988	XP_008188394.1																				
OG0016989	XP_008188395.1																				
OG0016990	XP_008188424.1																				
OG0016991	XP_008188493.1																				
OG0016992	XP_008188495.1																				
OG0016993	XP_008188497.1																				
OG0016994	XP_008188514.1																				
OG0016995	XP_008188529.1																				
OG0016996	XP_008188530.1																				
OG0016997	XP_008188562.1																				
OG0016998	XP_008188576.1																				
OG0016999	XP_008188578.1																				
OG0017000	XP_008188581.1																				
OG0017001	XP_008188616.1																				
OG0017002	XP_008188633.1																				
OG0017003	XP_008188635.1																				
OG0017004	XP_008188639.2																				
OG0017005	XP_008188641.1																				
OG0017006	XP_008188673.1																				
OG0017007	XP_008188676.1																				
OG0017008	XP_008188677.1																				
OG0017009	XP_008188678.1																				
OG0017010	XP_008188681.1																				
OG0017011	XP_008188688.1																				
OG0017012	XP_008188695.2																				
OG0017013	XP_008188701.1																				
OG0017014	XP_008188704.3																				
OG0017015	XP_008188712.1																				
OG0017016	XP_008188718.1																				
OG0017017	XP_008188720.1																				
OG0017018	XP_008188721.1																				
OG0017019	XP_008188722.1																				
OG0017020	XP_008188725.1																				
OG0017021	XP_008188729.1																				
OG0017022	XP_008188733.1																				
OG0017023	XP_008188735.1																				
OG0017024	XP_008188737.1																				
OG0017025	XP_008188738.1																				
OG0017026	XP_008188739.1																				
OG0017027	XP_008188763.1																				
OG0017028	XP_008188765.1																				
OG0017029	XP_008188767.1																				
OG0017030	XP_008188775.1																				
OG0017031	XP_008188780.1																				
OG0017032	XP_008188781.1																				
OG0017033	XP_008188792.1																				
OG0017034	XP_008188798.1																				
OG0017035	XP_008188799.1																				
OG0017036	XP_008188808.1																				
OG0017037	XP_008188810.1																				
OG0017038	XP_008188819.1																				
OG0017039	XP_008188826.1																				
OG0017040	XP_008188829.1																				
OG0017041	XP_008188841.1																				
OG0017042	XP_008188842.1																				
OG0017043	XP_008188843.1																				
OG0017044	XP_008188864.1																				
OG0017045	XP_008188865.1																				
OG0017046	XP_008188866.1																				
OG0017047	XP_008188867.1																				
OG0017048	XP_008188878.1																				
OG0017049	XP_008188885.1																				
OG0017050	XP_008188894.1																				
OG0017051	XP_008188895.1																				
OG0017052	XP_008188896.1																				
OG0017053	XP_008188899.1																				
OG0017054	XP_008188904.1																				
OG0017055	XP_008188906.1																				
OG0017056	XP_008188911.1																				
OG0017057	XP_008188914.1																				
OG0017058	XP_008188916.1																				
OG0017059	XP_008188921.1																				
OG0017060	XP_008188923.1																				
OG0017061	XP_008188931.1																				
OG0017062	XP_008188949.1																				
OG0017063	XP_008188959.1																				
OG0017064	XP_008188960.1																				
OG0017065	XP_008188961.1																				
OG0017066	XP_008188964.1																				
OG0017067	XP_008188966.1																				
OG0017068	XP_008188968.1																				
OG0017069	XP_008188975.1																				
OG0017070	XP_008188976.1																				
OG0017071	XP_008188979.1																				
OG0017072	XP_008188980.1																				
OG0017073	XP_008188981.1																				
OG0017074	XP_008188985.1																				
OG0017075	XP_008188991.1																				
OG0017076	XP_008189000.1																				
OG0017077	XP_008189002.1																				
OG0017078	XP_008189009.1																				
OG0017079	XP_008189011.1																				
OG0017080	XP_008189012.1																				
OG0017081	XP_008189032.1																				
OG0017082	XP_008189033.1																				
OG0017083	XP_008189036.1																				
OG0017084	XP_008189047.1																				
OG0017085	XP_008189052.1																				
OG0017086	XP_008189057.1																				
OG0017087	XP_008189060.1																				
OG0017088	XP_008189061.1																				
OG0017089	XP_008189065.1																				
OG0017090	XP_008189072.1																				
OG0017091	XP_008189076.1																				
OG0017092	XP_008189078.1																				
OG0017093	XP_008189088.1																				
OG0017094	XP_008189090.1																				
OG0017095	XP_008189093.1																				
OG0017096	XP_008189103.1																				
OG0017097	XP_008189104.1																				
OG0017098	XP_008189108.1																				
OG0017099	XP_008189118.1																				
OG0017100	XP_008189119.1																				
OG0017101	XP_008189123.1																				
OG0017102	XP_008189125.1																				
OG0017103	XP_008189129.1																				
OG0017104	XP_008189133.1																				
OG0017105	XP_008189135.1																				
OG0017106	XP_008189137.1																				
OG0017107	XP_008189142.1																				
OG0017108	XP_008189149.1																				
OG0017109	XP_008189150.1																				
OG0017110	XP_008189155.1																				
OG0017111	XP_008189157.1																				
OG0017112	XP_008189161.1																				
OG0017113	XP_008189166.1																				
OG0017114	XP_008189168.1																				
OG0017115	XP_008189169.1																				
OG0017116	XP_008189173.1																				
OG0017117	XP_008189180.1																				
OG0017118	XP_008189185.1																				
OG0017119	XP_008189188.1																				
OG0017120	XP_008189196.1																				
OG0017121	XP_008189197.1																				
OG0017122	XP_008189199.1																				
OG0017123	XP_008189200.1																				
OG0017124	XP_008189204.1																				
OG0017125	XP_008189205.1																				
OG0017126	XP_008189206.1																				
OG0017127	XP_008189212.1																				
OG0017128	XP_008189213.1																				
OG0017129	XP_008189217.1																				
OG0017130	XP_008189221.1																				
OG0017131	XP_008189226.1																				
OG0017132	XP_008189239.1																				
OG0017133	XP_008189240.1																				
OG0017134	XP_008189243.1																				
OG0017135	XP_008189246.1																				
OG0017136	XP_008189247.1																				
OG0017137	XP_008189252.1																				
OG0017138	XP_008189256.1																				
OG0017139	XP_008189257.1																				
OG0017140	XP_008189258.1																				
OG0017141	XP_008189262.1																				
OG0017142	XP_008189265.1																				
OG0017143	XP_008189266.1																				
OG0017144	XP_008189267.1																				
OG0017145	XP_008189270.1																				
OG0017146	XP_008189271.1																				
OG0017147	XP_008189273.1																				
OG0017148	XP_008189274.1																				
OG0017149	XP_008189276.1																				
OG0017150	XP_008189279.1																				
OG0017151	XP_008189282.1																				
OG0017152	XP_008189283.1																				
OG0017153	XP_008189288.1																				
OG0017154	XP_008189289.1																				
OG0017155	XP_008189290.1																				
OG0017156	XP_008189299.2																				
