HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N16.HOG0000296	OG0000031	n82											XP_017796962.1										
N16.HOG0000297	OG0000031	n87											XP_017795847.1										
N16.HOG0000298	OG0000032	n2				NP_001035360.1																	
N16.HOG0000299	OG0000032	n29				XP_003250085.1							XP_017791523.1, XP_017791522.1										
N16.HOG0000300	OG0000032	n45				XP_001121077.2	XP_012172397.1					XP_017761192.1	XP_017791822.1										
N16.HOG0000301	OG0000032	n56				XP_006563422.1	XP_003401252.1					XP_017761194.1	XP_017791824.1										
N16.HOG0000302	OG0000032	n71											XP_017791875.1										
N16.HOG0000303	OG0000032	n96					XP_003401254.1						XP_017791802.1										
N16.HOG0000304	OG0000032	n99				XP_006563421.1	XP_003401255.1						XP_017791823.1										
N16.HOG0000305	OG0000032	n107				XP_006563415.1						XP_017761208.1											
N16.HOG0000306	OG0000032	n114				XP_016771997.1, XP_001120999.2	XP_003401763.1					XP_017761207.1											
N16.HOG0000307	OG0000033	n3				XP_392319.3	XP_003394979.1					XP_017767482.1	XP_017797282.1										
N16.HOG0000308	OG0000033	n117				XP_394494.5	XP_020718418.1					XP_017761425.1	XP_017793793.1, XP_017793792.1										
N16.HOG0000309	OG0000034	n4					XP_012173748.1																
N16.HOG0000310	OG0000034	n15										XP_017762235.1											
N16.HOG0000311	OG0000034	n55					XP_012174864.1																
N16.HOG0000312	OG0000034	n131											XP_017793816.1										
N16.HOG0000313	OG0000036	n2				XP_026300252.1	XP_012172637.1					XP_017752947.1	XP_017796281.1										
N16.HOG0000314	OG0000036	n16				XP_006558759.1	XP_003394986.1					XP_017765835.1	XP_017796401.1										
N16.HOG0000315	OG0000036	n48				XP_623220.1	XP_003396169.1					XP_017766133.1, XP_017752930.1	XP_017789191.1										
N16.HOG0000316	OG0000036	n62				XP_006567025.1	XP_003399700.1						XP_017795058.1										
N16.HOG0000317	OG0000036	n76				XP_396338.2	XP_003401157.1					XP_017765235.1	XP_017796680.1										
N16.HOG0000318	OG0000036	n91				XP_394092.3	XP_003401138.1					XP_017761849.1	XP_017791877.1										
N16.HOG0000319	OG0000036	n107				XP_006563567.1	XP_012172201.2					XP_017758046.1	XP_017796596.1										
N16.HOG0000320	OG0000037	n2				NP_001071287.1	XP_003392868.1					XP_017765446.1	XP_017797621.1										
N16.HOG0000321	OG0000037	n40				NP_001071282.1	XP_012173547.1					XP_017760488.1	XP_017793789.1										
N16.HOG0000322	OG0000037	n56					XP_020719699.1					XP_017755191.1	XP_017794273.1										
N16.HOG0000323	OG0000037	n68				NP_001011583.1	XP_003402013.1					XP_017760486.1	XP_017793787.1										
N16.HOG0000324	OG0000038	n21				NP_001257751.1	XP_003403001.3					XP_017756758.1	XP_017798855.1										
N16.HOG0000325	OG0000039	n7				XP_006562781.1						XP_017754550.1	XP_017787939.1										
N16.HOG0000326	OG0000039	n12										XP_017754548.1	XP_017787940.1										
N16.HOG0000327	OG0000039	n18										XP_017754565.1											
N16.HOG0000328	OG0000041	n11					XP_020718834.1																
N16.HOG0000329	OG0000041	n19				XP_026299492.1	XP_020720993.1					XP_017762251.1	XP_017792979.1										
N16.HOG0000330	OG0000041	n46				XP_026297251.1	XP_020723650.1					XP_017763577.1	XP_017795795.1										
N16.HOG0000331	OG0000041	n63				XP_026299631.1	XP_020721195.1					XP_017761920.1	XP_017792816.1										
N16.HOG0000332	OG0000041	n82				XP_026299632.1																	
N16.HOG0000333	OG0000041	n87				XP_026297087.1	XP_020723637.1					XP_017758914.1	XP_017789030.1										
N16.HOG0000334	OG0000041	n102				XP_026301167.1	XP_003399457.3					XP_017759468.1	XP_017792926.1										
N16.HOG0000335	OG0000042	n42				NP_001035326.1	XP_003395914.2						XP_017797443.1										
N16.HOG0000336	OG0000042	n61				NP_001035349.1	XP_020719958.1, XP_003402225.2, XP_003403314.1					XP_017753918.1											
N16.HOG0000337	OG0000042	n79				NP_001011608.1	XP_012164669.1					XP_017763731.1	XP_017797444.1										
N16.HOG0000338	OG0000042	n97				XP_006564813.1	XP_020718665.1					XP_017757512.1	XP_017793667.1										
N16.HOG0000339	OG0000043	n14				NP_001257759.1	XP_012175318.1					XP_017761989.1	XP_017797421.1										
N16.HOG0000340	OG0000043	n90				NP_001257754.1	XP_003402283.1, XP_003403304.1					XP_017761973.1	XP_017797389.1										
N16.HOG0000341	OG0000043	n100				NP_001257753.1	XP_003403303.1					XP_017761971.1	XP_017797390.1										
N16.HOG0000342	OG0000044	n1				XP_006560177.1	XP_003398334.1					XP_017764117.1	XP_017793945.1										
N16.HOG0000343	OG0000044	n68					XP_003398335.1					XP_017764140.1											
N16.HOG0000344	OG0000044	n74				XP_026299150.1	XP_012168045.1					XP_017764126.1	XP_017793851.1										
N16.HOG0000345	OG0000044	n82				XP_003249630.1	XP_012168041.1					XP_017764124.1	XP_017793854.1										
N16.HOG0000346	OG0000044	n96					XP_012168042.1					XP_017764127.1	XP_017793944.1, XP_017793852.1										
N16.HOG0000347	OG0000044	n104					XP_012168044.1, XP_003403408.2					XP_017764130.1											
N16.HOG0000348	OG0000045	n50				NP_001229915.1	XP_012169049.1					XP_017754777.1	XP_017795546.1										
N16.HOG0000349	OG0000045	n74				XP_026299613.1, NP_001229914.1, XP_016770780.1, XP_016770788.1	XP_012175294.2, XP_020721191.1, XP_020721239.1, XP_012169504.1, XP_020721190.1, XP_020721189.1, XP_012169044.2					XP_017754795.1, XP_017754776.1, XP_017754775.1, XP_017754778.1, XP_017754793.1	XP_017795547.1, XP_017795548.1										
N16.HOG0000350	OG0000045	n101					XP_020721192.1, XP_012169499.2					XP_017754773.1, XP_017754772.1											
N16.HOG0000351	OG0000046	n32					XP_012169979.1					XP_017753436.1	XP_017792749.1, XP_017794593.1, XP_017796353.1										
N16.HOG0000352	OG0000046	n38					XP_012170046.1						XP_017794417.1, XP_017797093.1										
N16.HOG0000353	OG0000046	n43				XP_006562272.1						XP_017753410.1	XP_017794418.1										
N16.HOG0000354	OG0000046	n66					XP_020721662.1, XP_020723854.1																
N16.HOG0000355	OG0000046	n68											XP_017794413.1, XP_017794588.1, XP_017796982.1										
N16.HOG0000356	OG0000046	n73											XP_017794416.1, XP_017797020.1, XP_017794592.1										
N16.HOG0000357	OG0000046	n76				NP_001229916.1, NP_001229917.1, XP_006562273.2, XP_006562271.1, XP_016770849.2	XP_003399526.1, XP_012169978.1					XP_017753408.1, XP_017753432.1, XP_017753409.1											
N16.HOG0000358	OG0000046	n87					XP_020721562.1, XP_003402807.2					XP_017753435.1, XP_017753433.1	XP_017794414.1, XP_017794589.1, XP_017797125.1, XP_017797050.1										
N16.HOG0000359	OG0000046	n103					XP_020721563.1					XP_017753407.1	XP_017797022.1, XP_017797090.1, XP_017797051.1, XP_017794415.1, XP_017794590.1, XP_017797092.1, XP_017797021.1										
N16.HOG0000360	OG0000047	n9				NP_001177849.1	XP_020720274.1					XP_017764870.1	XP_017799391.1										
N16.HOG0000361	OG0000047	n57				XP_026300187.1	XP_003399944.1					XP_017761416.1	XP_017791372.1										
N16.HOG0000362	OG0000048	n1				XP_006567467.1	NP_001267840.1					XP_017764095.1	XP_017795753.1										
N16.HOG0000363	OG0000048	n50											XP_017797118.1										
N16.HOG0000364	OG0000048	n59				XP_395426.5	XP_012166572.2					XP_017755927.1	XP_017789897.1										
N16.HOG0000365	OG0000050	n1				XP_006560785.2	XP_003393559.1					XP_017763358.1	XP_017794423.1										
N16.HOG0000366	OG0000050	n25											XP_017794434.1										
N16.HOG0000367	OG0000050	n30				XP_006559965.2	XP_012167185.1					XP_017759431.1	XP_017791574.1										
N16.HOG0000368	OG0000050	n54				XP_006558411.1	XP_012167183.1					XP_017759430.1	XP_017791573.1										
N16.HOG0000369	OG0000050	n73				XP_026301504.1	XP_003399799.1					XP_017756685.1	XP_017792589.1										
N16.HOG0000370	OG0000050	n94				XP_006569751.2	XP_003394639.2					XP_017758962.1	XP_017790081.1										
N16.HOG0000371	OG0000051	n46											XP_017795844.1										
N16.HOG0000372	OG0000051	n78					XP_012175533.1																
N16.HOG0000373	OG0000051	n83											XP_017797025.1										
N16.HOG0000374	OG0000051	n99					XP_020723958.1																
N16.HOG0000375	OG0000051	n109										XP_017759422.1											
N16.HOG0000376	OG0000053	n1				XP_392313.1	XP_003395180.1					XP_017757145.1	XP_017798095.1										
N16.HOG0000377	OG0000053	n27				XP_394471.1	XP_003395196.1					XP_017757194.1	XP_017798094.1										
N16.HOG0000378	OG0000053	n38				XP_026300739.1	XP_003400373.1					XP_017767144.1	XP_017798766.1										
N16.HOG0000379	OG0000053	n58				XP_394469.1	XP_003395170.1					XP_017757144.1	XP_017798097.1										
N16.HOG0000380	OG0000053	n78				XP_006567221.1	XP_020718466.1					XP_017757146.1	XP_017798099.1										
N16.HOG0000381	OG0000054	n1				NP_001153524.1	XP_012176148.2					XP_017765106.1	XP_017789468.1										
N16.HOG0000382	OG0000054	n25					XP_003396775.3						XP_017788243.1										
N16.HOG0000383	OG0000054	n72				NP_001153522.1	XP_003397462.1					XP_017757713.1	XP_017790988.1										
N16.HOG0000384	OG0000054	n93				NP_001153544.1	XP_020722791.1					XP_017764994.1	XP_017792943.1										
N16.HOG0000385	OG0000055	n2				XP_006568238.2	XP_012175695.2					XP_017759727.1											
N16.HOG0000386	OG0000055	n51				XP_001120194.1	XP_012170000.1					XP_017762229.1	XP_017794504.1										
N16.HOG0000387	OG0000055	n63				XP_001119884.1	XP_012169969.1					XP_017762224.1	XP_017794533.1										
N16.HOG0000388	OG0000055	n76										XP_017762232.1											
N16.HOG0000389	OG0000055	n80				XP_001120006.2						XP_017762225.1	XP_017794445.1										
N16.HOG0000390	OG0000055	n93				XP_001120137.1	XP_020722101.1					XP_017762231.1	XP_017794580.1										
N16.HOG0000391	OG0000055	n101											XP_017794526.1										
N16.HOG0000392	OG0000056	n6					XP_012175449.1																
N16.HOG0000393	OG0000056	n7					XP_012175527.2					XP_017763841.1	XP_017795070.1										
N16.HOG0000394	OG0000056	n16											XP_017796728.1										
N16.HOG0000395	OG0000056	n50											XP_017797006.1, XP_017797074.1, XP_017794490.1, XP_017788507.1, XP_017792950.1										
N16.HOG0000396	OG0000056	n78											XP_017791905.1										
N16.HOG0000397	OG0000056	n84					XP_020723728.1																
N16.HOG0000398	OG0000056	n85					XP_012171988.1					XP_017756507.1, XP_017756506.1											
N16.HOG0000399	OG0000057	n21				XP_006564430.1	XP_003398964.1					XP_017758948.1	XP_017790301.1										
N16.HOG0000400	OG0000058	n2				XP_026294942.1	XP_020722072.1					XP_017758945.1											
N16.HOG0000401	OG0000058	n43				XP_026297763.1, XP_026300513.1, XP_026294837.1, XP_016766491.1, XP_026301740.1, XP_016766484.1, XP_026294949.1, NP_001314879.1, XP_026298750.1, XP_006571977.2	XP_020723333.1, XP_012173473.1, XP_012173466.1, XP_003397834.1, XP_020720441.1, XP_020719146.1, XP_012164723.2, XP_020719100.1, XP_003403225.1					XP_017753024.1, XP_017760964.1, XP_017765413.1, XP_017765356.1, XP_017760963.1, XP_017760962.1, XP_017759157.1, XP_017758952.1, XP_017760966.1, XP_017760967.1	XP_017799435.1										
N16.HOG0000402	OG0000058	n73					XP_020720439.1						XP_017795874.1, XP_017799434.1										
N16.HOG0000403	OG0000058	n81				XP_026298536.1	XP_020720438.1, XP_012167402.1						XP_017787376.1										
N16.HOG0000404	OG0000059	n5				XP_026296530.1	XP_003394488.1					XP_017759621.1	XP_017796748.1										
N16.HOG0000405	OG0000059	n30										XP_017759618.1											
N16.HOG0000406	OG0000059	n44				XP_003251464.1	XP_003394490.1					XP_017759620.1, XP_017759619.1											
N16.HOG0000407	OG0000059	n75					XP_003396989.1					XP_017765151.1	XP_017795667.1										
N16.HOG0000408	OG0000059	n92				NP_001172074.1																	
N16.HOG0000409	OG0000059	n93				XP_625015.1	XP_003399722.1					XP_017754630.1	XP_017798373.1										
N16.HOG0000410	OG0000060	n5											XP_017797594.1										
N16.HOG0000411	OG0000060	n8				XP_006557594.2	XP_012164731.2					XP_017763214.1	XP_017797652.1										
N16.HOG0000412	OG0000060	n26				XP_392530.3	XP_003397766.1					XP_017756869.1	XP_017799538.1										
N16.HOG0000413	OG0000060	n48				XP_016772663.1	XP_012165276.1					XP_017753312.1	XP_017792231.1										
N16.HOG0000414	OG0000060	n75				XP_393205.4	XP_003402888.1					XP_017767765.1	XP_017795812.1										
N16.HOG0000415	OG0000060	n90				XP_003251584.1	XP_003402887.1					XP_017752170.1	XP_017789050.1										
N16.HOG0000416	OG0000061	n16				XP_026294841.1	XP_012168483.1, XP_020720719.1					XP_017753025.1	XP_017792653.1										
N16.HOG0000417	OG0000061	n20					XP_020720644.1					XP_017762297.1, XP_017765591.1, XP_017762310.1	XP_017792695.1										
N16.HOG0000418	OG0000061	n46				XP_026294842.1	XP_020720864.1, XP_012168558.1					XP_017756551.1	XP_017792696.1										
N16.HOG0000419	OG0000061	n95				XP_026294928.1	XP_020723842.1					XP_017753037.1											
N16.HOG0000420	OG0000061	n101				XP_006572184.2	XP_020723334.1					XP_017753027.1, XP_017753026.1	XP_017792652.1										
N16.HOG0000421	OG0000061	n106				XP_026294834.1						XP_017753029.1											
N16.HOG0000422	OG0000062	n9				XP_026300424.1, XP_003250137.2							XP_017788739.1, XP_017788738.1										
N16.HOG0000423	OG0000062	n72											XP_017793055.1, XP_017793138.1										
N16.HOG0000424	OG0000062	n80					XP_012166351.1					XP_017761873.1											
N16.HOG0000425	OG0000062	n82				XP_003251779.1, XP_016773440.1	XP_003393341.1, XP_003393340.1, XP_003393343.1, XP_012166402.1					XP_017761872.1, XP_017761874.1											
N16.HOG0000426	OG0000062	n90				XP_003251791.2	XP_020722566.1, XP_003393329.1					XP_017761867.1	XP_017792787.1										
N16.HOG0000427	OG0000063	n3											XP_017796105.1										
N16.HOG0000428	OG0000063	n21										XP_017767290.1, XP_017757950.1	XP_017788510.1										
N16.HOG0000429	OG0000063	n26					XP_020718269.1					XP_017760652.1											
N16.HOG0000430	OG0000063	n28					XP_012174238.1																
N16.HOG0000431	OG0000063	n50											XP_017797143.1										
N16.HOG0000432	OG0000063	n54					XP_020721322.1																
N16.HOG0000433	OG0000063	n75											XP_017795516.1										
N16.HOG0000434	OG0000064	n7				XP_001120043.2, XP_016772143.2	XP_003401334.1						XP_017787894.1										
N16.HOG0000435	OG0000064	n15										XP_017752779.1											
N16.HOG0000436	OG0000064	n17										XP_017752828.1											
N16.HOG0000437	OG0000064	n67				XP_016772088.2	XP_012172254.1					XP_017758047.1	XP_017791806.1										
N16.HOG0000438	OG0000067	n49				XP_006569791.3																	
N16.HOG0000439	OG0000068	n5										XP_017764056.1	XP_017795125.1										
N16.HOG0000440	OG0000068	n60					XP_012167489.1, XP_012167618.1, XP_012167616.1, XP_012167493.1, XP_012167619.1					XP_017758779.1	XP_017795128.1										
N16.HOG0000441	OG0000068	n83				NP_001229918.1	XP_012167490.1, XP_012167492.2, XP_020720119.1					XP_017764085.1	XP_017795126.1										
N16.HOG0000442	OG0000068	n101					XP_012167615.2																
N16.HOG0000443	OG0000069	n37											XP_017795069.1										
N16.HOG0000444	OG0000070	n4										XP_017759694.1	XP_017797054.1, XP_017792759.1										
N16.HOG0000445	OG0000070	n12											XP_017796389.1										
N16.HOG0000446	OG0000070	n46					XP_012176290.1, XP_012174538.1, XP_012171986.1, XP_012172861.2, XP_012175534.1																
N16.HOG0000447	OG0000070	n52											XP_017795383.1										
N16.HOG0000448	OG0000070	n61										XP_017762647.1	XP_017797031.1, XP_017795922.1										
N16.HOG0000449	OG0000070	n73											XP_017791909.1, XP_017793566.1										
N16.HOG0000450	OG0000070	n74										XP_017762448.1											
N16.HOG0000451	OG0000070	n79											XP_017797036.1, XP_017791630.1										
N16.HOG0000452	OG0000070	n83										XP_017755225.1	XP_017796723.1										
N16.HOG0000453	OG0000070	n87											XP_017792098.1, XP_017790175.1, XP_017797064.1, XP_017797047.1, XP_017796208.1										
N16.HOG0000454	OG0000071	n4											XP_017795871.1										
N16.HOG0000455	OG0000072	n1				XP_006561513.1	XP_003397328.1					XP_017760301.1	XP_017790603.1										
N16.HOG0000456	OG0000072	n22				XP_026300867.1	XP_003400944.1					XP_017757819.1	XP_017794658.1										
N16.HOG0000457	OG0000072	n36				XP_026299464.1	XP_012169196.1					XP_017754867.1	XP_017795551.1										
N16.HOG0000458	OG0000072	n57				XP_395774.2	XP_020722130.1					XP_017760549.1	XP_017787992.1										
N16.HOG0000459	OG0000072	n76				XP_006560064.1	XP_020722094.1					XP_017757818.1	XP_017794648.1										
N16.HOG0000460	OG0000073	n26											XP_017794503.1, XP_017795752.1, XP_017792483.1										
N16.HOG0000461	OG0000073	n35											XP_017791911.1, XP_017795512.1										
N16.HOG0000462	OG0000073	n63											XP_017795028.1										
N16.HOG0000463	OG0000074	n1				XP_026296155.1, XP_026296169.1, XP_026296165.1, XP_006571892.1	NP_001272327.1					XP_017757032.1	XP_017797246.1										
N16.HOG0000464	OG0000074	n39				XP_026295892.1	NP_001267818.1					XP_017758606.1	XP_017797230.1										
N16.HOG0000465	OG0000074	n81				XP_026295806.1						XP_017762656.1											
N16.HOG0000466	OG0000075	n3				XP_001120594.2	XP_012175299.1					XP_017761968.1, XP_017758620.1	XP_017797397.1										
