HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N11.HOG0000308	OG0000037	n68									XP_015440179.1				XP_033339734.1		XP_031831863.1						
N11.HOG0000309	OG0000038	n21													XP_033322268.1		XP_031838355.1						
N11.HOG0000310	OG0000039	n7													XP_033333901.1								
N11.HOG0000311	OG0000039	n12													XP_033333904.1		XP_031846104.1						
N11.HOG0000312	OG0000039	n18									XP_015431762.1												
N11.HOG0000313	OG0000040	n4									XP_015429655.1												
N11.HOG0000314	OG0000040	n68									XP_015429654.1, XP_015433443.1												
N11.HOG0000315	OG0000041	n11									XP_015433238.1												
N11.HOG0000316	OG0000041	n15									XP_015433237.1				XP_033332176.1		XP_031831701.1						
N11.HOG0000317	OG0000041	n19									XP_015437708.1				XP_033342927.1		XP_031835578.1						
N11.HOG0000318	OG0000041	n46									XP_015437145.1				XP_033329125.1		XP_031840201.1						
N11.HOG0000319	OG0000041	n63									XP_015440426.1				XP_033343017.1		XP_031838488.1						
N11.HOG0000320	OG0000041	n82													XP_033339868.1								
N11.HOG0000321	OG0000041	n87									XP_015437336.1				XP_033321060.1		XP_031838897.1						
N11.HOG0000322	OG0000041	n102									XP_015428673.1				XP_033329947.1		XP_031846527.1						
N11.HOG0000323	OG0000042	n42									XP_015432638.1				XP_033323543.1		XP_031836513.1						
N11.HOG0000324	OG0000042	n61									XP_015429239.1				XP_033329211.1		XP_031839078.1						
N11.HOG0000325	OG0000042	n79									XP_015432639.1				XP_033323555.1, XP_033323567.1		XP_031836515.1, XP_031836517.1						
N11.HOG0000326	OG0000042	n97									XP_015439683.1				XP_033327991.1		XP_031833680.1						
N11.HOG0000327	OG0000043	n14									XP_015438760.1				XP_033321308.1		XP_031843412.1						
N11.HOG0000328	OG0000043	n90									XP_015438771.1						XP_031843397.1						
N11.HOG0000329	OG0000043	n100									XP_015438765.1				XP_033321391.1, XP_033321390.1		XP_031843398.1						
N11.HOG0000330	OG0000044	n1									XP_015431269.1				XP_033320904.1		XP_031830877.1						
N11.HOG0000331	OG0000044	n68															XP_031831100.1						
N11.HOG0000332	OG0000044	n74									XP_015431271.1						XP_031830875.1						
N11.HOG0000333	OG0000044	n82									XP_015431415.1						XP_031831101.1						
N11.HOG0000334	OG0000044	n96									XP_015431272.1												
N11.HOG0000335	OG0000044	n104									XP_015431347.1												
N11.HOG0000336	OG0000047	n9									XP_015435285.1				XP_033328819.1		XP_031839104.1						
N11.HOG0000337	OG0000047	n57									XP_015434622.1				XP_033335506.1, XP_033331554.1, XP_033335423.1, XP_033335421.1, XP_033335414.1, XP_033335427.1, XP_033335418.1, XP_033335507.1, XP_033339400.1		XP_031827412.1						
N11.HOG0000338	OG0000048	n1									XP_015436389.1				XP_033333760.1		XP_031841485.1						
N11.HOG0000339	OG0000048	n59									XP_015435143.1				XP_033332959.1		XP_031831897.1						
N11.HOG0000340	OG0000049	n2													XP_033329024.1								
N11.HOG0000341	OG0000049	n28									XP_015434938.1				XP_033334390.1, XP_033329021.1								
N11.HOG0000342	OG0000050	n1									XP_015431804.1				XP_033329902.1		XP_031828635.1						
N11.HOG0000343	OG0000050	n25															XP_031828624.1						
N11.HOG0000344	OG0000050	n30									XP_015439463.1				XP_033334324.1		XP_031845236.1						
N11.HOG0000345	OG0000050	n54									XP_015431107.1				XP_033333974.1		XP_031839751.1						
N11.HOG0000346	OG0000050	n73									XP_015433825.1				XP_033336086.1		XP_031837838.1						
N11.HOG0000347	OG0000050	n94													XP_033341111.1		XP_031845392.1						
N11.HOG0000348	OG0000051	n2													XP_033335210.1								
N11.HOG0000349	OG0000051	n39									XP_015437900.1												
N11.HOG0000350	OG0000051	n41									XP_015440400.1, XP_015437583.1												
N11.HOG0000351	OG0000051	n44									XP_015433583.1, XP_015432072.1												
N11.HOG0000352	OG0000051	n46									XP_015429651.1, XP_015435727.1												
N11.HOG0000353	OG0000051	n106									XP_015438093.1												
N11.HOG0000354	OG0000053	n1									XP_015430802.1				XP_033338100.1		XP_031845337.1						
N11.HOG0000355	OG0000053	n27													XP_033338102.1		XP_031845460.1						
N11.HOG0000356	OG0000053	n38									XP_015434046.1				XP_033330917.1		XP_031832931.1						
N11.HOG0000357	OG0000053	n58									XP_015430702.1				XP_033338099.1		XP_031845459.1						
N11.HOG0000358	OG0000053	n78									XP_015430705.1				XP_033338103.1		XP_031845030.1						
N11.HOG0000359	OG0000053	n104									XP_015430803.1												
N11.HOG0000360	OG0000054	n1									XP_015433680.1				XP_033341697.1		XP_031849512.1						
N11.HOG0000361	OG0000054	n25									XP_015437775.1						XP_031827836.1						
N11.HOG0000362	OG0000054	n72									XP_015435615.1				XP_033341090.1		XP_031844716.1						
N11.HOG0000363	OG0000054	n93									XP_015435626.1						XP_031825836.1						
N11.HOG0000364	OG0000055	n2									XP_015432477.1												
N11.HOG0000365	OG0000055	n51									XP_015431820.1				XP_033323498.1		XP_031836308.1						
N11.HOG0000366	OG0000055	n63									XP_015431874.1				XP_033339725.1		XP_031836310.1						
N11.HOG0000367	OG0000055	n80									XP_015431815.1						XP_031836306.1						
N11.HOG0000368	OG0000055	n93									XP_015431817.1						XP_031836307.1						
N11.HOG0000369	OG0000055	n101									XP_015431876.1				XP_033339724.1		XP_031836020.1						
N11.HOG0000370	OG0000056	n2													XP_033332580.1								
N11.HOG0000371	OG0000056	n16									XP_015437897.1												
N11.HOG0000372	OG0000056	n50													XP_033320861.1								
N11.HOG0000373	OG0000056	n85															XP_031836775.1						
N11.HOG0000374	OG0000056	n97									XP_015437828.1, XP_015437070.1, XP_015430609.1												
N11.HOG0000375	OG0000056	n105									XP_015437076.1												
N11.HOG0000376	OG0000057	n21									XP_015436624.1				XP_033334698.1		XP_031850007.1						
N11.HOG0000377	OG0000058	n2									XP_015439488.1				XP_033339143.1, XP_033339144.1		XP_031838282.1						
N11.HOG0000378	OG0000058	n17									XP_015439489.1				XP_033339140.1, XP_033339129.1, XP_033339131.1, XP_033339133.1, XP_033339132.1, XP_033328276.1, XP_033339139.1, XP_033339137.1, XP_033339287.1, XP_033339138.1, XP_033339130.1, XP_033339134.1		XP_031838462.1, XP_031838489.1, XP_031838503.1, XP_031838476.1						
N11.HOG0000379	OG0000059	n5									XP_015434640.1				XP_033322537.1								
N11.HOG0000380	OG0000059	n31									XP_015438128.1				XP_033339804.1		XP_031848908.1						
N11.HOG0000381	OG0000059	n33													XP_033322547.1		XP_031848803.1, XP_031846796.1						
N11.HOG0000382	OG0000059	n41									XP_015434661.1						XP_031828107.1						
N11.HOG0000383	OG0000059	n54															XP_031828119.1						
N11.HOG0000384	OG0000059	n55									XP_015434651.1				XP_033322535.1								
N11.HOG0000385	OG0000059	n75									XP_015433852.1				XP_033333605.1		XP_031836959.1						
N11.HOG0000386	OG0000059	n93													XP_033338815.1								
N11.HOG0000387	OG0000060	n8									XP_015436711.1				XP_033330956.1		XP_031836578.1						
N11.HOG0000388	OG0000060	n26									XP_015439534.1				XP_033339312.1		XP_031843508.1						
N11.HOG0000389	OG0000060	n48									XP_015437222.1				XP_033340742.1		XP_031828159.1						
N11.HOG0000390	OG0000060	n75									XP_015440357.1				XP_033321049.1		XP_031839037.1						
N11.HOG0000391	OG0000060	n90									XP_015440372.1				XP_033333310.1		XP_031838627.1						
N11.HOG0000392	OG0000061	n13													XP_033337334.1, XP_033337342.1, XP_033337625.1, XP_033337637.1		XP_031840328.1						
N11.HOG0000393	OG0000061	n34									XP_015438092.1				XP_033337565.1, XP_033337616.1		XP_031840326.1, XP_031840327.1						
N11.HOG0000394	OG0000061	n39													XP_033337322.1, XP_033337589.1, XP_033337603.1, XP_033337576.1		XP_031840325.1, XP_031840314.1						
N11.HOG0000395	OG0000061	n46									XP_015440204.1				XP_033337649.1								
N11.HOG0000396	OG0000061	n65													XP_033342126.1		XP_031834617.1, XP_031834907.1, XP_031834906.1						
N11.HOG0000397	OG0000062	n9									XP_015428504.1				XP_033331552.1								
N11.HOG0000398	OG0000062	n68									XP_015435659.1						XP_031837430.1, XP_031842058.1						
N11.HOG0000399	OG0000062	n90													XP_033341264.1, XP_033341263.1, XP_033341369.1								
N11.HOG0000400	OG0000063	n3									XP_015429448.1						XP_031836323.1						
N11.HOG0000401	OG0000063	n14									XP_015429676.1												
N11.HOG0000402	OG0000063	n26													XP_033339896.1								
N11.HOG0000403	OG0000063	n28									XP_015435718.1				XP_033335402.1								
N11.HOG0000404	OG0000063	n38													XP_033331112.1, XP_033339815.1								
N11.HOG0000405	OG0000063	n47													XP_033323540.1, XP_033323537.1, XP_033323538.1								
N11.HOG0000406	OG0000063	n50									XP_015430868.1												
N11.HOG0000407	OG0000063	n53															XP_031848020.1						
N11.HOG0000408	OG0000064	n1									XP_015439351.1				XP_033341642.1								
N11.HOG0000409	OG0000064	n67									XP_015439307.1				XP_033331032.1		XP_031842854.1						
N11.HOG0000410	OG0000066	n40													XP_033334412.1								
N11.HOG0000411	OG0000066	n55													XP_033324361.1, XP_033323469.1, XP_033329015.1, XP_033334385.1, XP_033332589.1								
N11.HOG0000412	OG0000067	n18									XP_015434666.1				XP_033332603.1								
N11.HOG0000413	OG0000067	n29															XP_031826346.1, XP_031830448.1						
N11.HOG0000414	OG0000067	n32													XP_033339076.1, XP_033339072.1, XP_033339080.1, XP_033322435.1, XP_033335269.1								
N11.HOG0000415	OG0000067	n39													XP_033330914.1, XP_033331125.1, XP_033339069.1, XP_033339070.1, XP_033322899.1, XP_033336647.1, XP_033325791.1								
N11.HOG0000416	OG0000068	n11									XP_015436059.1				XP_033333758.1		XP_031841650.1, XP_031841704.1, XP_031841675.1, XP_031843606.1, XP_031841808.1, XP_031841664.1						
N11.HOG0000417	OG0000068	n60									XP_015436060.1				XP_033333759.1		XP_031841689.1						
N11.HOG0000418	OG0000068	n83									XP_015436275.1				XP_033333736.1, XP_033333776.1		XP_031848755.1, XP_031848754.1, XP_031839945.1						
N11.HOG0000419	OG0000068	n101															XP_031841802.1						
N11.HOG0000420	OG0000069	n2									XP_015437903.1												
N11.HOG0000421	OG0000069	n37									XP_015438005.1, XP_015432539.1				XP_033334346.1								
N11.HOG0000422	OG0000069	n70													XP_033326117.1								
N11.HOG0000423	OG0000070	n12									XP_015434596.1												
N11.HOG0000424	OG0000070	n45															XP_031848811.1						
N11.HOG0000425	OG0000070	n74													XP_033321464.1								
N11.HOG0000426	OG0000070	n76									XP_015437419.1				XP_033335205.1		XP_031842248.1						
N11.HOG0000427	OG0000070	n87													XP_033326534.1, XP_033339062.1, XP_033339064.1, XP_033339066.1								
N11.HOG0000428	OG0000071	n4									XP_015438117.1, XP_015435159.1, XP_015434022.1, XP_015437901.1												
N11.HOG0000429	OG0000071	n25													XP_033329354.1								
N11.HOG0000430	OG0000072	n1									XP_015429287.1				XP_033333911.1		XP_031834066.1						
N11.HOG0000431	OG0000072	n22									XP_015435217.1				XP_033335700.1		XP_031837355.1						
N11.HOG0000432	OG0000072	n36									XP_015435565.1				XP_033335042.1		XP_031838504.1						
N11.HOG0000433	OG0000072	n57									XP_015439239.1				XP_033336615.1		XP_031845953.1						
N11.HOG0000434	OG0000072	n76									XP_015435216.1				XP_033335707.1		XP_031837354.1						
N11.HOG0000435	OG0000073	n8									XP_015432649.1												
N11.HOG0000436	OG0000073	n26									XP_015436017.1						XP_031826514.1						
N11.HOG0000437	OG0000073	n35									XP_015435720.1, XP_015438009.1												
N11.HOG0000438	OG0000073	n39									XP_015437588.1, XP_015436678.1, XP_015433579.1				XP_033329052.1, XP_033330826.1								
N11.HOG0000439	OG0000073	n48									XP_015438036.1												
N11.HOG0000440	OG0000073	n55									XP_015439553.1												
N11.HOG0000441	OG0000073	n68									XP_015435171.1												
N11.HOG0000442	OG0000074	n1									XP_015431768.1				XP_033329806.1		XP_031842358.1						
N11.HOG0000443	OG0000074	n39									XP_015431650.1, XP_015431773.1, XP_015431779.1, XP_015431770.1				XP_033329812.1		XP_031846076.1						
N11.HOG0000444	OG0000074	n81													XP_033342791.1, XP_033333624.1, XP_033339770.1								
N11.HOG0000445	OG0000075	n3									XP_015432069.1				XP_033343134.1, XP_033343118.1		XP_031849072.1						
N11.HOG0000446	OG0000075	n43									XP_015438453.1												
N11.HOG0000447	OG0000076	n25													XP_033337518.1		XP_031839314.1						
N11.HOG0000448	OG0000076	n55									XP_015429441.1				XP_033339434.1		XP_031839514.1						
N11.HOG0000449	OG0000076	n67									XP_015429440.1				XP_033339433.1		XP_031839513.1						
N11.HOG0000450	OG0000076	n81									XP_015429460.1				XP_033339432.1		XP_031839516.1						
N11.HOG0000451	OG0000077	n40									XP_015438077.1, XP_015434759.1, XP_015437856.1, XP_015437063.1, XP_015437811.1, XP_015430607.1												
N11.HOG0000452	OG0000078	n11									XP_015439901.1				XP_033328279.1		XP_031825640.1						
N11.HOG0000453	OG0000078	n37									XP_015439692.1, XP_015439905.1						XP_031825659.1						
N11.HOG0000454	OG0000079	n13													XP_033342857.1								
N11.HOG0000455	OG0000079	n25									XP_015439173.1						XP_031846102.1						
N11.HOG0000456	OG0000079	n59													XP_033340363.1								
N11.HOG0000457	OG0000079	n70									XP_015428557.1												
N11.HOG0000458	OG0000079	n77									XP_015428531.1				XP_033341659.1		XP_031841022.1						
N11.HOG0000459	OG0000080	n4									XP_015434872.1				XP_033342464.1		XP_031843085.1						
N11.HOG0000460	OG0000080	n84									XP_015434789.1												
N11.HOG0000461	OG0000081	n21									XP_015433138.1						XP_031843075.1						
N11.HOG0000462	OG0000081	n28									XP_015433161.1				XP_033330624.1, XP_033324927.1		XP_031843076.1						
N11.HOG0000463	OG0000081	n46									XP_015433217.1				XP_033324926.1		XP_031843049.1						
N11.HOG0000464	OG0000081	n57									XP_015433159.1												
N11.HOG0000465	OG0000083	n13									XP_015431878.1												
N11.HOG0000466	OG0000083	n27									XP_015434213.1												
N11.HOG0000467	OG0000083	n28									XP_015436654.1												
N11.HOG0000468	OG0000083	n64									XP_015429653.1, XP_015434215.1												
N11.HOG0000469	OG0000083	n75													XP_033326113.1, XP_033326118.1								
N11.HOG0000470	OG0000083	n83									XP_015439280.1												
N11.HOG0000471	OG0000083	n86															XP_031829450.1						
N11.HOG0000472	OG0000084	n30									XP_015439837.1, XP_015439764.1, XP_015439830.1, XP_015439806.1, XP_015439765.1				XP_033322503.1, XP_033322500.1, XP_033322501.1, XP_033322502.1, XP_033339875.1		XP_031833782.1						
N11.HOG0000473	OG0000084	n66									XP_015438580.1				XP_033340631.1		XP_031831095.1						
N11.HOG0000474	OG0000087	n0													XP_033322443.1, XP_033331395.1								
N11.HOG0000475	OG0000088	n14									XP_015435594.1				XP_033340644.1								
N11.HOG0000476	OG0000088	n22									XP_015431091.1				XP_033333649.1		XP_031838029.1, XP_031840063.1						
N11.HOG0000477	OG0000088	n61									XP_015432844.1				XP_033328585.1		XP_031839331.1						
N11.HOG0000478	OG0000089	n2									XP_015437926.1				XP_033339806.1		XP_031847372.1						
N11.HOG0000479	OG0000089	n24									XP_015437927.1				XP_033339803.1		XP_031847370.1, XP_031847371.1, XP_031847522.1, XP_031847521.1						
N11.HOG0000480	OG0000090	n8									XP_015434042.1				XP_033336010.1		XP_031829549.1						
N11.HOG0000481	OG0000090	n21									XP_015434043.1				XP_033336170.1		XP_031829547.1						
N11.HOG0000482	OG0000090	n34									XP_015434041.1				XP_033336012.1		XP_031829550.1						
N11.HOG0000483	OG0000090	n46									XP_015434075.1				XP_033336011.1		XP_031829642.1						
N11.HOG0000484	OG0000091	n5									XP_015437127.1												
N11.HOG0000485	OG0000091	n23															XP_031841174.1, XP_031848787.1, XP_031838604.1, XP_031843838.1, XP_031848702.1, XP_031828601.1, XP_031836614.1, XP_031847656.1, XP_031842050.1, XP_031836582.1						
N11.HOG0000486	OG0000091	n34															XP_031827996.1						
N11.HOG0000487	OG0000091	n35									XP_015429494.1, XP_015437628.1, XP_015436676.1, XP_015433177.1, XP_015435244.1, XP_015434570.1, XP_015437853.1, XP_015440349.1, XP_015435652.1						XP_031848752.1						
N11.HOG0000488	OG0000092	n1									XP_015438977.1				XP_033336669.1		XP_031832678.1						
N11.HOG0000489	OG0000092	n22									XP_015439740.1				XP_033321147.1, XP_033321241.1, XP_033321218.1, XP_033321130.1		XP_031843327.1						
N11.HOG0000490	OG0000093	n2									XP_015431888.1				XP_033334236.1		XP_031839749.1						
N11.HOG0000491	OG0000093	n28									XP_015431901.1						XP_031833936.1						
N11.HOG0000492	OG0000093	n41									XP_015431893.1						XP_031833934.1						
N11.HOG0000493	OG0000093	n57									XP_015433447.1						XP_031848880.1						
