Orthogroup	Osmia_lignaria	Osmia_bicornis
OG0000109	XP_034187723.1, XP_034187722.1	XP_029050473.1, XP_029050472.1
OG0000110	XP_034180203.1	XP_029038421.1, XP_029038418.1, XP_029038419.1
OG0000110	XP_034180902.1	XP_029043468.1
OG0000111	XP_034179968.1	XP_029044439.1
OG0000111	XP_034179487.1	XP_029044436.1, XP_029044435.1
OG0000111	XP_034179966.1	XP_029044432.1
OG0000111	XP_034179488.1	XP_029044433.1
OG0000111	XP_034190336.1	XP_029047148.1
OG0000112	XP_034175689.1	XP_029046532.1, XP_029046533.1
OG0000112	XP_034177437.1	XP_029048168.1
OG0000113	XP_034185991.1	XP_029037699.1
OG0000113	XP_034174201.1	XP_029048517.1
OG0000114	XP_034178036.1	XP_029044505.1
OG0000114	XP_034190286.1	XP_029050777.1, XP_029050778.1
OG0000114	XP_034192603.1	XP_029036590.1
OG0000115	XP_034173929.1	XP_029035566.1
OG0000115	XP_034174012.1	XP_029048286.1
OG0000116	XP_034183708.1, XP_034183753.1	XP_029036993.1, XP_029036999.1
OG0000116	XP_034183636.1, XP_034183664.1, XP_034183656.1, XP_034183646.1, XP_034183695.1, XP_034183674.1, XP_034183684.1	XP_029037819.1, XP_029037828.1
OG0000117	XP_034188640.1	XP_029050106.1
OG0000117	XP_034186050.1, XP_034186060.1, XP_034186043.1, XP_034186034.1	XP_029053280.1, XP_029053279.1, XP_029053278.1, XP_029053281.1
OG0000118	XP_034194773.1	XP_029055266.1
OG0000119	XP_034185219.1, XP_034185196.1, XP_034185454.1	XP_029036750.1, XP_029036919.1
OG0000119	XP_034185227.1	XP_029036815.1, XP_029036844.1
OG0000120	XP_034188385.1	XP_029051756.1
OG0000121	XP_034195060.1	XP_029048393.1
OG0000122	XP_034183230.1	XP_029051575.1
OG0000122	XP_034171356.1, XP_034171357.1	XP_029054705.1
OG0000123	XP_034189051.1, XP_034189052.1	XP_029043158.1, XP_029043156.1, XP_029043157.1, XP_029043153.1, XP_029043155.1, XP_029043150.1, XP_029043149.1, XP_029043151.1, XP_029043152.1, XP_029043147.1, XP_029043148.1
OG0000124	XP_034195724.1, XP_034195725.1, XP_034195722.1, XP_034195721.1, XP_034195720.1, XP_034195715.1, XP_034195714.1, XP_034195719.1, XP_034195718.1, XP_034195717.1, XP_034195716.1	XP_029037788.1, XP_029036850.1, XP_029037019.1, XP_029036756.1, XP_029037535.1, XP_029037363.1, XP_029037873.1, XP_029037101.1, XP_029037448.1, XP_029037702.1, XP_029036672.1, XP_029037621.1, XP_029036938.1
OG0000125	XP_034195792.1	XP_029038301.1, XP_029032057.1
OG0000125	XP_034195791.1, XP_034195790.1, XP_034195789.1	XP_029036162.1, XP_029037018.1, XP_029032043.1, XP_029035307.1, XP_029032032.1, XP_029032023.1
OG0000126	XP_034182856.1, XP_034182855.1, XP_034182854.1	XP_029049833.1, XP_029049843.1
OG0000126	XP_034182857.1	XP_029049826.1
OG0000126	XP_034182852.1	XP_029049807.1
OG0000126	XP_034182850.1	XP_029049849.1
OG0000127	XP_034173169.1, XP_034173170.1	XP_029049523.1, XP_029049524.1
OG0000129	XP_034176178.1, XP_034176173.1, XP_034176171.1, XP_034176172.1, XP_034176175.1, XP_034176174.1, XP_034176177.1, XP_034176176.1	XP_029038381.1, XP_029038382.1, XP_029038380.1, XP_029038379.1, XP_029038378.1, XP_029038377.1, XP_029038376.1, XP_029038375.1
OG0000130	XP_034182741.1	XP_029040004.1
OG0000130	XP_034182770.1	XP_029040144.1
OG0000130	XP_034182761.1	XP_029040135.1
OG0000130	XP_034183368.1, XP_034183281.1	XP_029040646.1
OG0000131	XP_034176064.1	XP_029035464.1
OG0000131	XP_034182652.1, XP_034182661.1	XP_029032564.1, XP_029032565.1, XP_029032563.1
OG0000132	XP_034187328.1, XP_034187330.1	XP_029042885.1, XP_029042884.1
OG0000132	XP_034173679.1, XP_034173677.1	XP_029046706.1, XP_029046715.1
OG0000133	XP_034182098.1, XP_034182097.1	XP_029032942.1, XP_029032943.1, XP_029032944.1
OG0000134	XP_034175473.1	XP_029037364.1
OG0000135	XP_034180180.1	XP_029032688.1
OG0000135	XP_034173405.1	XP_029052001.1
OG0000135	XP_034194710.1	XP_029033778.1
OG0000136	XP_034180981.1	XP_029051548.1
OG0000136	XP_034173810.1	XP_029051623.1
OG0000137	XP_034196013.1	XP_029048064.1
OG0000137	XP_034190610.1, XP_034190609.1, XP_034190611.1, XP_034190608.1	XP_029046790.1, XP_029046789.1, XP_029046791.1, XP_029046788.1
OG0000137	XP_034178422.1	XP_029051312.1
OG0000138	XP_034181257.1, XP_034181256.1, XP_034181258.1, XP_034181252.1, XP_034181253.1, XP_034181250.1, XP_034181251.1, XP_034181249.1, XP_034181254.1	XP_029043735.1, XP_029043737.1, XP_029043736.1, XP_029043739.1, XP_029043738.1, XP_029043741.1, XP_029043740.1
OG0000138	XP_034181259.1	XP_029043742.1
OG0000139	XP_034187809.1	XP_029050502.1
OG0000140	XP_034191662.1, XP_034191663.1, XP_034191664.1, XP_034191666.1, XP_034191665.1, XP_034191659.1	XP_029050611.1
OG0000141	XP_034180611.1, XP_034180612.1, XP_034180613.1, XP_034180614.1	XP_029038466.1, XP_029038465.1
OG0000141	XP_034171520.1, XP_034171519.1, XP_034171518.1, XP_034171521.1	XP_029036213.1, XP_029036212.1
OG0000141	XP_034191369.1, XP_034191364.1, XP_034191348.1, XP_034191355.1	XP_029044664.1
OG0000142	XP_034178047.1, XP_034192200.1, XP_034178813.1, XP_034178812.1	XP_029044489.1
OG0000142	XP_034192230.1	XP_029044511.1
OG0000142	XP_034178698.1	XP_029053705.1
OG0000142	XP_034178807.1	XP_029044543.1
OG0000142	XP_034194621.1, XP_034194612.1	XP_029054183.1
OG0000142	XP_034178194.1, XP_034192201.1	XP_029044512.1
OG0000143	XP_034170956.1, XP_034170957.1, XP_034170955.1	XP_029041592.1, XP_029041591.1, XP_029041594.1
OG0000143	XP_034170950.1	XP_029041621.1, XP_029041620.1, XP_029041624.1, XP_029041623.1, XP_029041622.1
OG0000144	XP_034185500.1	XP_029035145.1
OG0000145	XP_034172080.1, XP_034172081.1, XP_034172082.1, XP_034172083.1	XP_029047376.1, XP_029047377.1
OG0000145	XP_034194879.1	XP_029043895.1, XP_029045165.1
OG0000146	XP_034191002.1	XP_029045164.1, XP_029045163.1
OG0000146	XP_034184015.1, XP_034184014.1	XP_029038795.1, XP_029038794.1
OG0000147	XP_034172317.1	XP_029050244.1
OG0000147	XP_034176955.1, XP_034176956.1, XP_034176953.1, XP_034176954.1, XP_034176959.1, XP_034176957.1, XP_034176958.1	XP_029048716.1, XP_029048715.1, XP_029048711.1, XP_029048710.1, XP_029048714.1, XP_029048709.1, XP_029048708.1, XP_029048717.1
OG0000149	XP_034188253.1	XP_029047226.1
OG0000149	XP_034188255.1, XP_034188259.1, XP_034188258.1, XP_034188260.1, XP_034188261.1, XP_034188257.1	XP_029047230.1, XP_029047231.1, XP_029047232.1
OG0000150	XP_034191022.1	XP_029041950.1
OG0000151	XP_034171188.1, XP_034171191.1, XP_034171190.1	XP_029031892.1, XP_029031893.1
OG0000151	XP_034171189.1	XP_029031895.1, XP_029031894.1
OG0000152	XP_034190547.1, XP_034190545.1, XP_034190544.1, XP_034190543.1, XP_034190550.1, XP_034190549.1, XP_034190548.1, XP_034190542.1	XP_029047059.1
OG0000153	XP_034191920.1, XP_034191919.1, XP_034191916.1, XP_034191917.1, XP_034191915.1, XP_034191918.1	XP_029039104.1, XP_029039105.1, XP_029039106.1, XP_029039101.1, XP_029039103.1
OG0000154	XP_034183985.1	XP_029038796.1
OG0000155	XP_034192272.1, XP_034194779.1	XP_029054519.1
OG0000155	XP_034184638.1	XP_029054243.1
OG0000155	XP_034194774.1	XP_029054664.1, XP_029054222.1
OG0000155	XP_034195056.1, XP_034195054.1, XP_034194955.1, XP_034195160.1	XP_029054908.1
OG0000155	XP_034194928.1	XP_029054822.1, XP_029055114.1, XP_029055113.1, XP_029054581.1, XP_029054469.1, XP_029055110.1
OG0000155	XP_034194933.1, XP_034195225.1	XP_029054989.1
OG0000155	XP_034194777.1	XP_029054103.1, XP_029055151.1, XP_029055184.1, XP_029054486.1
OG0000155	XP_034194795.1	XP_029054807.1, XP_029054237.1
OG0000156	XP_034172064.1	XP_029035328.1
OG0000157	XP_034178431.1	XP_029051284.1
OG0000157	XP_034178176.1, XP_034178177.1	XP_029048978.1
OG0000157	XP_034178427.1	XP_029051286.1
OG0000157	XP_034178570.1	XP_029051283.1
OG0000157	XP_034178430.1	XP_029051281.1
OG0000158	XP_034177337.1	XP_029046478.1
OG0000158	XP_034177300.1	XP_029046471.1
OG0000158	XP_034177310.1	XP_029046469.1, XP_029046468.1, XP_029042113.1
OG0000158	XP_034177338.1	XP_029046467.1
OG0000160	XP_034176220.1, XP_034176221.1	XP_029042735.1
OG0000160	XP_034182275.1	XP_029032546.1
OG0000161	XP_034182690.1	XP_029049654.1, XP_029049653.1
OG0000162	XP_034185575.1	XP_029035080.1
OG0000162	XP_034184537.1	XP_029037503.1
OG0000163	XP_034192171.1	XP_029054127.1, XP_029041264.1
OG0000164	XP_034196183.1	XP_029053418.1, XP_029053381.1
OG0000164	XP_034195536.1	XP_029053407.1
OG0000165	XP_034181772.1, XP_034181773.1, XP_034181774.1	XP_029038180.1, XP_029038179.1
OG0000165	XP_034193100.1	XP_029047501.1
OG0000166	XP_034172021.1	XP_029043654.1
OG0000166	XP_034172006.1, XP_034171988.1, XP_034171990.1	XP_029043635.1, XP_029043629.1
OG0000168	XP_034170859.1	XP_029036231.1
OG0000169	XP_034195551.1	XP_029040131.1
OG0000169	XP_034193805.1	XP_029040198.1
OG0000170	XP_034186107.1	XP_029033623.1
OG0000170	XP_034186114.1	XP_029033625.1
OG0000171	XP_034175616.1	XP_029047309.1
OG0000171	XP_034175629.1	XP_029047311.1
OG0000172	XP_034186460.1, XP_034186461.1, XP_034186462.1, XP_034186463.1, XP_034186455.1, XP_034186454.1, XP_034186457.1, XP_034186459.1, XP_034186458.1, XP_034186464.1	XP_029040332.1, XP_029040337.1, XP_029040338.1, XP_029040333.1, XP_029040334.1, XP_029040335.1, XP_029040336.1
OG0000173	XP_034193474.1, XP_034193472.1, XP_034193473.1, XP_034193470.1, XP_034193475.1	XP_029045886.1, XP_029045884.1
OG0000173	XP_034193476.1	XP_029045883.1
OG0000174	XP_034180576.1, XP_034180577.1, XP_034180578.1	XP_029038443.1, XP_029038444.1, XP_029038447.1, XP_029038446.1, XP_029038448.1
OG0000175	XP_034180406.1, XP_034180404.1, XP_034180403.1, XP_034180402.1	XP_029032769.1, XP_029032767.1, XP_029032768.1
OG0000176	XP_034194112.1	XP_029039386.1
OG0000176	XP_034171203.1	XP_029041606.1
OG0000177	XP_034175291.1	XP_029035382.1, XP_029035383.1
OG0000177	XP_034176049.1	XP_029035403.1
OG0000177	XP_034176052.1	XP_029035380.1
OG0000178	XP_034190100.1	XP_029039971.1
OG0000178	XP_034190095.1	XP_029039967.1
OG0000179	XP_034186565.1, XP_034186567.1	XP_029046643.1
OG0000179	XP_034186839.1	XP_029038918.1
OG0000179	XP_034172576.1	XP_029037996.1
OG0000180	XP_034190519.1, XP_034190518.1, XP_034190520.1	XP_029046844.1, XP_029046842.1, XP_029046843.1
OG0000181	XP_034175483.1, XP_034175486.1, XP_034175485.1, XP_034175484.1, XP_034175487.1, XP_034175489.1, XP_034175488.1	XP_029051355.1, XP_029051353.1, XP_029051352.1, XP_029051351.1, XP_029051350.1, XP_029051349.1, XP_029051354.1, XP_029051348.1
OG0000182	XP_034185960.1, XP_034185984.1, XP_034185975.1, XP_034185966.1	XP_029044796.1, XP_029044797.1, XP_029044799.1, XP_029044800.1, XP_029044801.1, XP_029044793.1, XP_029044794.1, XP_029044795.1
OG0000183	XP_034184393.1, XP_034184394.1	XP_029047940.1
OG0000183	XP_034184584.1	XP_029053202.1
OG0000184	XP_034172644.1	XP_029034044.1
OG0000184	XP_034172643.1, XP_034172641.1	XP_029034077.1
OG0000185	XP_034191549.1, XP_034191548.1	XP_029037641.1, XP_029037640.1
OG0000186	XP_034172036.1	XP_029043658.1
OG0000186	XP_034172037.1	XP_029043698.1
OG0000186	XP_034172035.1	XP_029043697.1
OG0000187	XP_034184427.1, XP_034184426.1, XP_034184425.1, XP_034184424.1	XP_029047831.1
OG0000188	XP_034183311.1	XP_029034574.1
OG0000188	XP_034174014.1	XP_029035546.1
OG0000189	XP_034173527.1, XP_034173528.1, XP_034173529.1	XP_029035806.1, XP_029035810.1, XP_029035809.1, XP_029035808.1
OG0000190	XP_034178973.1	XP_029056400.1, XP_029056399.1, XP_029056401.1
OG0000191	XP_034193856.1	XP_029036825.1
OG0000192	XP_034188823.1, XP_034188824.1, XP_034188825.1	XP_029034267.1, XP_029034266.1
OG0000194	XP_034179980.1	XP_029038776.1
OG0000194	XP_034179976.1	XP_029038788.1
OG0000194	XP_034179971.1	XP_029038813.1
OG0000195	XP_034186983.1, XP_034186982.1	XP_029052995.1
OG0000195	XP_034186892.1	XP_029052191.1, XP_029052984.1
OG0000195	XP_034186893.1	XP_029052188.1
OG0000196	XP_034182940.1, XP_034182938.1, XP_034182937.1	XP_029041657.1, XP_029041656.1
OG0000196	XP_034194596.1	XP_029053549.1
OG0000197	XP_034180318.1, XP_034180320.1	XP_029032736.1, XP_029032735.1
OG0000197	XP_034180317.1, XP_034180316.1	XP_029032734.1
OG0000199	XP_034179397.1	XP_029049343.1
OG0000200	XP_034194186.1	XP_029052014.1
OG0000200	XP_034175393.1	XP_029049081.1
OG0000200	XP_034175399.1	XP_029049085.1
OG0000201	XP_034190160.1	XP_029039891.1
OG0000202	XP_034174741.1	XP_029044324.1
OG0000202	XP_034179831.1, XP_034179748.1	XP_029032521.1, XP_029032520.1
OG0000203	XP_034187157.1	XP_029047463.1
OG0000203	XP_034176454.1	XP_029042308.1, XP_029042310.1
OG0000204	XP_034178486.1, XP_034178485.1	XP_029049274.1, XP_029049273.1, XP_029049272.1, XP_029049275.1
OG0000205	XP_034188205.1, XP_034188206.1, XP_034188203.1, XP_034188202.1, XP_034188198.1, XP_034188201.1, XP_034188199.1, XP_034188204.1	XP_029047201.1, XP_029047202.1, XP_029047200.1, XP_029047205.1, XP_029047203.1, XP_029047204.1
OG0000206	XP_034186883.1	XP_029052215.1
OG0000207	XP_034176138.1	XP_029046518.1
OG0000207	XP_034183197.1	XP_029041769.1
OG0000207	XP_034183198.1	XP_029041771.1
OG0000208	XP_034183186.1	XP_029041765.1
OG0000208	XP_034171050.1	XP_029055923.1
OG0000208	XP_034170853.1	XP_029055922.1
OG0000208	XP_034182757.1	XP_029033072.1
OG0000209	XP_034184421.1	XP_029047963.1, XP_029047965.1, XP_029047964.1
OG0000210	XP_034195547.1	XP_029037304.1
OG0000210	XP_034177733.1	XP_029041331.1
OG0000212	XP_034171934.1	XP_029034391.1, XP_029034390.1
OG0000212	XP_034190213.1	XP_029051929.1
OG0000213	XP_034181405.1, XP_034181403.1, XP_034181402.1, XP_034181400.1, XP_034181399.1, XP_034181401.1	XP_029041152.1, XP_029041153.1, XP_029041150.1, XP_029041151.1
OG0000214	XP_034181682.1	XP_029041256.1
OG0000215	XP_034179200.1, XP_034179201.1, XP_034179202.1	XP_029040889.1, XP_029040887.1, XP_029040888.1
OG0000215	XP_034179204.1	XP_029040891.1
OG0000216	XP_034174664.1	XP_029052235.1, XP_029052237.1
OG0000217	XP_034192714.1	XP_029041283.1
OG0000218	XP_034179355.1, XP_034179356.1, XP_034179353.1	XP_029034776.1, XP_029034777.1, XP_029034772.1, XP_029034773.1, XP_029034774.1, XP_029034775.1
OG0000219	XP_034182415.1, XP_034182416.1, XP_034182417.1, XP_034182418.1, XP_034182419.1	XP_029033097.1, XP_029033098.1, XP_029033099.1, XP_029033101.1, XP_029033100.1
OG0000220	XP_034185665.1, XP_034185663.1, XP_034185662.1, XP_034185661.1, XP_034185660.1, XP_034185659.1, XP_034185666.1, XP_034185667.1	XP_029033278.1, XP_029033277.1, XP_029033279.1, XP_029033274.1, XP_029033275.1, XP_029033276.1, XP_029033273.1
OG0000221	XP_034172270.1	XP_029042551.1
OG0000222	XP_034194844.1, XP_034174839.1	XP_029054373.1
OG0000222	XP_034194981.1, XP_034195046.1	XP_029053995.1, XP_029055013.1, XP_029054232.1, XP_029054681.1, XP_029054723.1, XP_029055187.1, XP_029054841.1, XP_029055104.1, XP_029055199.1, XP_029053908.1, XP_029055030.1, XP_029054019.1, XP_029054877.1, XP_029054300.1, XP_029053902.1
OG0000222	XP_034194560.1	XP_029054851.1, XP_029054875.1, XP_029055065.1
OG0000222	XP_034194547.1, XP_034195132.1, XP_034194199.1, XP_034195140.1	XP_029054599.1, XP_029054559.1
OG0000222	XP_034186988.1, XP_034171036.1	XP_029054241.1, XP_029054262.1, XP_029055066.1
OG0000222	XP_034195121.1, XP_034194677.1	XP_029054039.1, XP_029054861.1, XP_029054583.1, XP_029054948.1
OG0000222	XP_034195365.1	XP_029054305.1, XP_029053732.1, XP_029054947.1
OG0000223	XP_034187872.1	XP_029038992.1
OG0000223	XP_034174855.1	XP_029044364.1
OG0000224	XP_034174532.1	XP_029035644.1
OG0000225	XP_034187524.1, XP_034187523.1	XP_029035976.1, XP_029035979.1, XP_029035978.1
OG0000225	XP_034174370.1	XP_029032932.1
OG0000226	XP_034178580.1	XP_029036179.1
OG0000226	XP_034178152.1, XP_034178153.1, XP_034178155.1	XP_029036153.1
OG0000227	XP_034186580.1, XP_034186581.1, XP_034186577.1, XP_034186578.1, XP_034186579.1, XP_034186576.1	XP_029056277.1, XP_029056278.1, XP_029056276.1, XP_029056274.1, XP_029056306.1, XP_029056308.1, XP_029056307.1, XP_029056309.1, XP_029056279.1
OG0000228	XP_034194033.1	XP_029054240.1
OG0000228	XP_034194960.1, XP_034195023.1	XP_029053909.1, XP_029054555.1
OG0000228	XP_034195027.1	XP_029054744.1
OG0000228	XP_034194846.1	XP_029054503.1
OG0000229	XP_034171126.1	XP_029043983.1
OG0000230	XP_034178098.1	XP_029052179.1, XP_029052178.1
OG0000231	XP_034190001.1, XP_034190002.1	XP_029054484.1, XP_029039829.1
OG0000232	XP_034180300.1	XP_029039432.1
OG0000233	XP_034173028.1, XP_034173029.1, XP_034173027.1	XP_029038096.1, XP_029038095.1
OG0000234	XP_034195401.1	XP_029050333.1, XP_029050356.1, XP_029050344.1, XP_029050517.1
OG0000235	XP_034181826.1	XP_029045311.1
OG0000235	XP_034181830.1	XP_029045317.1
OG0000235	XP_034181832.1	XP_029045324.1, XP_029045318.1
OG0000236	XP_034193620.1, XP_034193619.1, XP_034193622.1, XP_034193621.1	XP_029036862.1, XP_029036865.1, XP_029036864.1
OG0000236	XP_034193614.1, XP_034177212.1	XP_029036869.1
OG0000237	XP_034180210.1	XP_029032722.1
OG0000237	XP_034194076.1	XP_029051857.1
OG0000237	XP_034194078.1	XP_029051872.1
OG0000238	XP_034195303.1	XP_029054158.1, XP_029054118.1
OG0000238	XP_034192369.1	XP_029055040.1, XP_029054071.1, XP_029054385.1
OG0000238	XP_034194956.1	XP_029054890.1, XP_029054915.1, XP_029055064.1, XP_029053760.1, XP_029054193.1, XP_029054595.1
OG0000239	XP_034178769.1	XP_029036180.1
OG0000239	XP_034178779.1, XP_034178780.1, XP_034178777.1, XP_034178778.1	XP_029036132.1
OG0000240	XP_034175682.1, XP_034180954.1	XP_029047308.1, XP_029047307.1, XP_029047306.1
OG0000240	XP_034180941.1	XP_029047240.1
OG0000241	XP_034181063.1	XP_029044589.1
OG0000241	XP_034176484.1, XP_034176485.1, XP_034176486.1	XP_029038589.1
OG0000243	XP_034195602.1	XP_029053744.1
OG0000244	XP_034191998.1	XP_029039027.1
OG0000245	XP_034194081.1	XP_029039448.1
OG0000246	XP_034190713.1	XP_029043282.1, XP_029043284.1, XP_029043283.1
OG0000246	XP_034190757.1	XP_029043287.1, XP_029043289.1, XP_029043288.1
OG0000247	XP_034192948.1	XP_029036519.1
OG0000247	XP_034192941.1, XP_034192944.1, XP_034192943.1	XP_029036516.1
OG0000247	XP_034192945.1	XP_029036521.1
OG0000248	XP_034175213.1	XP_029042768.1
OG0000249	XP_034175198.1	XP_029044045.1
OG0000250	XP_034185851.1	XP_029052124.1
OG0000250	XP_034186045.1	XP_029052120.1
OG0000250	XP_034196161.1, XP_034196165.1	XP_029055624.1, XP_029055616.1
OG0000251	XP_034174897.1	XP_029038523.1, XP_029038522.1
OG0000252	XP_034172163.1	XP_029037839.1
OG0000253	XP_034188715.1	XP_029032574.1
OG0000254	XP_034181711.1	XP_029046368.1
OG0000254	XP_034176775.1	XP_029055807.1
OG0000256	XP_034172377.1, XP_034172378.1, XP_034172380.1, XP_034172381.1, XP_034172375.1, XP_034172379.1, XP_034172374.1	XP_029042504.1, XP_029042508.1, XP_029042505.1, XP_029042506.1, XP_029042511.1, XP_029042512.1, XP_029042509.1, XP_029042507.1
OG0000257	XP_034180530.1	XP_029045410.1
OG0000257	XP_034180525.1	XP_029045406.1
OG0000258	XP_034179516.1	XP_029047643.1, XP_029047644.1
OG0000259	XP_034173230.1	XP_029044913.1
OG0000260	XP_034196198.1, XP_034196197.1	XP_029053188.1
OG0000261	XP_034174496.1, XP_034174495.1, XP_034174497.1	XP_029035663.1, XP_029035664.1, XP_029035662.1
OG0000263	XP_034176251.1, XP_034176252.1, XP_034176253.1, XP_034176254.1	XP_029042765.1, XP_029042764.1, XP_029042763.1
OG0000264	XP_034192517.1, XP_034192519.1	XP_029053644.1
OG0000264	XP_034192532.1, XP_034192535.1, XP_034192533.1	XP_029053659.1, XP_029053657.1
OG0000265	XP_034172043.1	XP_029048310.1
OG0000266	XP_034178854.1	XP_029049979.1
OG0000266	XP_034179808.1	XP_029049312.1
OG0000268	XP_034187249.1, XP_034187250.1	XP_029053715.1
OG0000269	XP_034171785.1, XP_034171786.1, XP_034171784.1	XP_029036205.1, XP_029036204.1
OG0000270	XP_034187848.1	XP_029047487.1
OG0000270	XP_034187840.1	XP_029045046.1
OG0000271	XP_034173987.1, XP_034173988.1	XP_029048607.1
OG0000271	XP_034181157.1	XP_029047035.1
OG0000272	XP_034188739.1	XP_029034319.1
OG0000272	XP_034180090.1	XP_029032785.1
OG0000272	XP_034180092.1	XP_029032787.1
OG0000273	XP_034173815.1	XP_029044326.1
OG0000273	XP_034173817.1	XP_029044327.1
OG0000274	XP_034177647.1, XP_034177646.1, XP_034177645.1	XP_029046053.1
OG0000275	XP_034184775.1, XP_034184776.1, XP_034184777.1, XP_034184778.1, XP_034184779.1	XP_029051562.1
OG0000276	XP_034183449.1	XP_029053712.1
OG0000277	XP_034180149.1	XP_029032823.1, XP_029032828.1, XP_029032829.1, XP_029032830.1, XP_029032831.1, XP_029032824.1, XP_029032825.1, XP_029032832.1, XP_029032833.1, XP_029032827.1
OG0000278	XP_034196238.1	XP_029051961.1, XP_029049618.1
OG0000279	XP_034178078.1	XP_029036095.1
OG0000279	XP_034178079.1	XP_029036096.1
OG0000280	XP_034192520.1	XP_029055303.1
OG0000280	XP_034192199.1	XP_029051468.1
OG0000280	XP_034183421.1	XP_029046043.1, XP_029053069.1
OG0000280	XP_034195079.1, XP_034192516.1, XP_034172415.1, XP_034172420.1, XP_034172421.1, XP_034172418.1, XP_034172416.1, XP_034172414.1, XP_034172417.1	XP_029033988.1
OG0000281	XP_034183439.1	XP_029053027.1
OG0000281	XP_034177719.1	XP_029045757.1
OG0000283	XP_034177112.1, XP_034177113.1, XP_034177114.1	XP_029045503.1, XP_029045504.1
OG0000284	XP_034177244.1	XP_029055634.1
OG0000284	XP_034176794.1	XP_029055784.1
OG0000284	XP_034176612.1	XP_029055401.1
OG0000285	XP_034174207.1	XP_029048573.1
OG0000286	XP_034185528.1	XP_029033341.1
OG0000287	XP_034181060.1	XP_029055707.1
OG0000288	XP_034182201.1	XP_029037231.1
OG0000288	XP_034176886.1	XP_029048238.1
OG0000289	XP_034172935.1	XP_029040796.1
